date,y,num_edges
2014-03-31,-0.010097835026881684,1080
2014-04-01,-0.014308207030220461,1085
2014-04-02,-0.012845950677464402,1073
2014-04-03,-0.010416751923098117,1062
2014-04-04,0.007185645276191557,1110
2014-04-07,0.006975350509815487,1137
2014-04-08,0.004372011634955564,1141
2014-04-09,-0.010198562882017089,1137
2014-04-10,0.017201395652187552,1212
2014-04-11,0.040875271525913845,1234
2014-04-14,0.03324858810599245,1260
2014-04-15,0.022194779681650362,1262
2014-04-16,0.004013810303596894,1291
2014-04-17,0.007457087260980066,1299
2014-04-21,0.006438674975184071,1309
2014-04-22,-0.008142419243040284,1214
2014-04-23,0.005729065566858382,1246
2014-04-24,0.009093579880464919,1233
2014-04-25,0.028434056715000995,1191
2014-04-28,0.03697704909730986,1156
2014-04-29,0.026959672810270136,1174
2014-04-30,0.02790459258582584,1035
2014-05-01,0.02418701789232589,1025
2014-05-02,0.02723059986720654,1045
2014-05-05,0.023562177281893876,1010
2014-05-06,0.038090922515151525,1020
2014-05-07,0.041157960132751276,1009
2014-05-08,0.04742730119070929,954
2014-05-09,0.04466038412144828,961
2014-05-12,0.03516331694131122,987
2014-05-13,0.03217020227181829,983
2014-05-14,0.0297103672707361,997
2014-05-15,0.03965866819184092,991
2014-05-16,0.03509751473571721,992
2014-05-19,0.03317011958018662,1003
2014-05-20,0.046594371461429064,1013
2014-05-21,0.038037915161481146,1062
2014-05-22,0.032951601400718775,1063
2014-05-23,0.027582865919533257,1064
2014-05-27,0.015037827535034942,1063
2014-05-28,0.023385141720686706,1052
2014-05-29,0.0163113861197177,1003
2014-05-30,0.018176049260061083,1003
2014-06-02,0.018293667830491384,1035
2014-06-03,0.028940235245784027,1044
2014-06-04,0.028071453839787076,1047
2014-06-05,0.026805888282573482,1053
2014-06-06,0.016563435464907766,1053
2014-06-09,0.007860780341142942,1002
2014-06-10,0.011346076309831234,997
2014-06-11,0.00937536423960103,977
2014-06-12,0.019909339507515028,973
2014-06-13,0.025150771776127127,971
2014-06-16,0.021465395486307395,950
2014-06-17,0.019838723745524187,976
2014-06-18,0.001467108953739641,990
2014-06-19,0.009836919870041348,1000
2014-06-20,0.008637575055296316,977
2014-06-23,0.012204369090495411,977
2014-06-24,0.01756470636927229,984
2014-06-25,0.011999898087978848,980
2014-06-26,0.006575466482017995,968
2014-06-27,0.00465289953371981,965
2014-06-30,0.0004250458678639363,968
2014-07-01,-0.004537383870242942,908
2014-07-02,-0.024719707387581048,876
2014-07-03,-0.03278464489739834,899
2014-07-07,-0.019998114726642875,870
2014-07-08,-0.017730038594717303,680
2014-07-09,-0.021370537115997002,621
2014-07-10,-0.021437497883508225,619
2014-07-11,-0.01282694644045333,604
2014-07-14,-0.01644518940619348,574
2014-07-15,-0.016218215339059722,585
2014-07-16,-0.012654427820526622,566
2014-07-17,0.0032346222507191125,623
2014-07-18,-0.004492300794404663,657
2014-07-21,0.006193222298691427,697
2014-07-22,0.0078068030007920316,682
2014-07-23,0.010734495528911385,694
2014-07-24,0.013213946195057232,663
2014-07-25,0.019799515081091873,689
2014-07-28,0.02424794312813104,690
2014-07-29,0.028681813714074588,693
2014-07-30,0.025563367515557683,693
2014-07-31,0.043191697995203594,880
2014-08-01,0.04989384599821611,890
2014-08-04,0.04507716054469294,924
2014-08-05,0.05192858509748068,948
2014-08-06,0.05110920289881942,923
2014-08-07,0.06099475142442339,935
2014-08-08,0.04812422212213827,986
2014-08-11,0.0375559564731203,965
2014-08-12,0.0440616270322033,968
2014-08-13,0.03798860254259702,962
2014-08-14,0.02794437425767448,945
2014-08-15,0.02294520672887075,935
2014-08-18,0.021067014449339515,972
2014-08-19,0.01754127624794151,969
2014-08-20,0.021560322140201572,960
2014-08-21,0.0179471839363702,961
2014-08-22,0.009300072414945397,940
2014-08-25,-0.0011336899396790605,943
2014-08-26,0.007525289072169653,943
2014-08-27,-0.009631857309135215,938
2014-08-28,0.001129885356615271,941
2014-08-29,-0.004930186406988298,912
2014-09-02,-0.009278942485548256,897
2014-09-03,-0.022592508504885367,900
2014-09-04,-0.022368848022839057,895
2014-09-05,-0.015346144198480701,908
2014-09-08,-0.016102479640484436,872
2014-09-09,-0.024831046216888437,893
2014-09-10,-0.011105794478217704,899
2014-09-11,-0.03173174024721674,906
2014-09-12,-0.04316623859314841,896
2014-09-15,-0.05479411011178714,900
2014-09-16,-0.06081687728797313,949
2014-09-17,-0.07005960427352655,948
2014-09-18,-0.08099584638230597,957
2014-09-19,-0.06513264935154664,928
2014-09-22,-0.047330963915974154,936
2014-09-23,-0.02179045359729266,973
2014-09-24,-0.03916664290175141,1017
2014-09-25,-0.007589724625684774,1139
2014-09-26,-0.009636035998967663,1140
2014-09-29,-0.009443152370090673,1124
2014-09-30,0.006724697898697279,1106
2014-10-01,0.016845549760494592,1143
2014-10-02,0.02279101281188396,1130
2014-10-03,0.023347776738115944,1171
2014-10-06,0.02561708437813236,1186
2014-10-07,0.04102693576456894,1256
2014-10-08,0.02556690052978714,1351
2014-10-09,0.04957108379975432,1420
2014-10-10,0.06555010342607892,1369
2014-10-13,0.08569366031259344,1418
2014-10-14,0.08542367860722255,1391
2014-10-15,0.0921670089774143,1402
2014-10-16,0.09723047501533966,1356
2014-10-17,0.0830319139604219,1392
2014-10-20,0.07283904018477681,1402
2014-10-21,0.05817103179854525,1415
2014-10-22,0.0638640453428658,1414
2014-10-23,0.049791001148129385,1438
2014-10-24,0.04884743289982315,1400
2014-10-27,0.053096676113946535,1405
2014-10-28,0.03934360395308833,1423
2014-10-29,0.04743493020333929,1417
2014-10-30,0.04206733627009612,1422
2014-10-31,0.02158993671343921,1426
2014-11-03,0.02702110597444779,1408
2014-11-04,0.029890200583236014,1404
2014-11-05,0.026864429802596665,1393
2014-11-06,0.025423965179103787,1362
2014-11-07,0.018840503327796985,1356
2014-11-10,0.012114239681459412,1359
2014-11-11,-0.004474128909977282,1345
2014-11-12,0.0006758152240429688,1344
2014-11-13,-0.013818318453316342,1321
2014-11-14,-0.02130648898020413,1319
2014-11-17,-0.03127314991887219,1319
2014-11-18,-0.01589246788266701,1321
2014-11-19,0.009982031014407353,1312
2014-11-20,0.012545675823509744,1307
2014-11-21,0.010715957350883362,1303
2014-11-24,0.008263106777731778,1299
2014-11-25,0.008652910612051905,1305
2014-11-26,0.00737118622502298,1317
2014-11-28,0.0063525581480038855,1309
2014-12-01,0.008149886221530303,1304
2014-12-02,-0.006526183050777906,1299
2014-12-03,-0.00978017182081916,1282
2014-12-04,-0.02747212437977286,1278
2014-12-05,-0.03791701881237093,1266
2014-12-08,-0.01803619595578617,1245
2014-12-09,0.0023322120584731605,1221
2014-12-10,0.00910076231715202,1282
2014-12-11,-0.0023928407531754155,1287
2014-12-12,0.009263760444364407,1303
2014-12-15,0.009046030876582548,1309
2014-12-16,0.009677487430189494,1320
2014-12-17,0.0006439209027621455,1369
2014-12-18,-0.020747930962011177,1418
2014-12-19,-0.01639679575599585,1377
2014-12-22,-0.0045802548954903925,1377
2014-12-23,-0.008830440931391941,1365
2014-12-24,-0.006812898674260102,1364
2014-12-26,-0.02539874182146013,1328
2014-12-29,-0.040540286810691634,1332
2014-12-30,-0.02570062063112545,1316
2014-12-31,-0.030295380317132532,1333
2015-01-02,-0.016340251670334094,1287
2015-01-05,0.017437713564748818,1263
2015-01-06,0.023411160362647773,1183
