date,y,num_edges
2015-01-16,0.04663192487922418,408
2015-01-20,0.04436835640575586,401
2015-01-21,0.036307075383336794,360
2015-01-22,0.02918355531954222,372
2015-01-23,0.030649230862272673,357
2015-01-26,0.032054855435009987,332
2015-01-27,0.0495501803811884,368
2015-01-28,0.06795069634103681,441
2015-01-29,0.05436950150625823,437
2015-01-30,0.07533973101629078,462
2015-02-02,0.05543152068118341,487
2015-02-03,0.03458828320796441,525
2015-02-04,0.0390381785679684,495
2015-02-05,0.01183424781132733,517
2015-02-06,0.0219600549813731,491
2015-02-09,0.010169647265905909,492
2015-02-10,-0.00541792144765841,508
2015-02-11,0.006769700254025319,510
2015-02-12,-0.009376548367747074,481
2015-02-13,0.0014837715384216875,473
2015-02-17,-0.002576823851492339,473
2015-02-18,0.007044017036463717,476
2015-02-19,0.004902337668354152,474
2015-02-20,0.003952405305398651,484
2015-02-23,0.004337032857937141,473
2015-02-24,-0.004769575955614325,473
2015-02-25,-0.026898057949962605,466
2015-02-26,-0.03442135227202119,455
2015-02-27,-0.02802767125966115,465
2015-03-02,-0.023718646672075815,475
2015-03-03,-0.026801570560641075,493
2015-03-04,-0.025620837336769987,496
2015-03-05,-0.023903597059865285,487
2015-03-06,-0.0033546847149985284,526
2015-03-09,-0.0080715087805451,548
2015-03-10,0.012567655195403175,569
2015-03-11,0.020440316703395238,558
2015-03-12,0.013649297286545816,563
2015-03-13,0.014975186475766435,567
2015-03-16,0.002051360539136502,576
2015-03-17,0.009941661227688046,526
2015-03-18,0.004688235663512465,440
2015-03-19,-0.0074859576369686025,449
2015-03-20,-0.006762956602101107,453
2015-03-23,-0.005159496230872947,449
2015-03-24,0.006677258018524954,460
2015-03-25,0.026397114555605176,499
2015-03-26,0.03336893715061966,501
2015-03-27,0.028655236817959524,493
2015-03-30,0.019258572355627595,500
2015-03-31,0.028329809943298884,523
2015-04-01,0.02183886786252082,461
2015-04-02,0.028385383435361435,485
2015-04-06,0.02487013343102458,472
2015-04-07,0.015743488955141906,417
2015-04-08,0.00834662061360701,408
2015-04-09,0.010016108271474929,401
2015-04-10,0.014417726003901387,379
2015-04-13,0.016070379621609975,384
2015-04-14,0.013316365794600962,382
2015-04-15,0.009162099566692164,359
2015-04-16,0.016260899423770306,369
2015-04-17,0.03274590569439284,407
2015-04-20,0.026109032237255157,379
2015-04-21,0.025699256868421245,442
2015-04-22,0.017361704597121018,426
2015-04-23,0.019349501152069026,387
2015-04-24,0.01600578268978193,329
2015-04-27,0.010286203779212386,325
2015-04-28,0.01903504745969954,256
2015-04-29,0.01825714158203151,228
2015-04-30,0.023968743751176014,218
2015-05-01,0.01621741552095322,259
2015-05-04,0.012060706494229887,241
2015-05-05,0.024816117450478202,289
2015-05-06,0.021092385110711223,294
2015-05-07,0.014646435616344338,284
2015-05-08,-0.0026799448297678856,317
2015-05-11,0.0015620855781708753,344
2015-05-12,0.015288193092081011,365
2015-05-13,0.016115642189278648,362
2015-05-14,-0.0018652612191522467,379
2015-05-15,-0.007994101298912756,389
2015-05-18,-0.004210930701386989,384
2015-05-19,0.0003117518823019961,376
2015-05-20,0.012216300666727086,376
2015-05-21,0.005413928529606913,383
2015-05-22,0.01171738792448426,404
2015-05-26,0.021604725097324858,428
2015-05-27,0.0024110957999878,427
2015-05-28,0.0008609447139368625,425
2015-05-29,0.004428834503630033,420
2015-06-01,-0.0193098854376959,425
2015-06-02,-0.015376893064699162,403
2015-06-03,-0.010993438552442194,397
2015-06-04,-0.0024922097184301687,339
2015-06-05,-0.0059325970652241,340
2015-06-08,0.0025797073741237637,309
2015-06-09,-0.01386662504798462,301
2015-06-10,-0.024522651124003383,284
2015-06-11,-0.013041013559990842,277
2015-06-12,0.004846205365180975,291
2015-06-15,0.015815212948060493,312
2015-06-16,0.008578656004464964,307
2015-06-17,0.014127549217141391,316
2015-06-18,0.005135010258100188,342
2015-06-19,0.011612277123846337,252
2015-06-22,0.0018750376181304838,262
2015-06-23,-0.002211277867528958,261
2015-06-24,-0.0010623814318149617,238
2015-06-25,-0.005776316553152855,216
2015-06-26,-0.012382893264989503,230
2015-06-29,0.02442514815098184,353
2015-06-30,0.03064391362631496,355
2015-07-01,0.0249122459864591,360
2015-07-02,0.022692818664991402,365
2015-07-06,0.02712419476428347,376
2015-07-07,0.024638309627553534,370
2015-07-08,0.0441836003538525,425
2015-07-09,0.03261405050145669,426
2015-07-10,0.01993437569524402,492
2015-07-13,0.01726847410248019,560
2015-07-14,0.0016130323679209978,502
2015-07-15,0.0033357666718050547,483
2015-07-16,-0.0060116881454811925,501
2015-07-17,-0.003377965929958717,496
2015-07-20,0.0002615399745665428,514
2015-07-21,0.0004145162718535971,584
2015-07-22,-0.004088057364111307,576
2015-07-23,-0.02239395359614454,598
2015-07-24,-0.04967432583342401,569
2015-07-27,-0.08301226455981653,540
2015-07-28,-0.11213143016062237,521
2015-07-29,-0.07918787488864507,539
2015-07-30,-0.05549695072272327,490
2015-07-31,-0.05382755449071593,468
2015-08-03,-0.0636237023393605,452
2015-08-04,-0.0938173720822368,412
2015-08-05,-0.07924396257902712,376
2015-08-06,-0.06931492335057945,386
2015-08-07,-0.08471204217085869,369
2015-08-10,-0.06752780615871938,340
2015-08-11,-0.07173068173119039,362
2015-08-12,-0.06601428502943513,356
2015-08-13,-0.05954960734975322,365
2015-08-14,-0.06871624097636847,375
2015-08-17,-0.05945556582316651,387
2015-08-18,-0.047987438155143794,392
2015-08-19,-0.043106644682861454,369
2015-08-20,-0.032409292459925354,462
2015-08-21,0.007601490692678147,706
2015-08-24,0.0372577684880195,1020
2015-08-25,0.04950623657102337,1008
2015-08-26,0.004782768230209792,1238
2015-08-27,-0.019765090041435313,1309
2015-08-28,-0.045120444860864334,1306
2015-08-31,-0.03465380850611906,1321
2015-09-01,0.01591840879057316,1389
2015-09-02,-0.0014020514169971528,1408
2015-09-03,0.011490084965365938,1404
2015-09-04,0.04622299268445071,1417
2015-09-08,0.01632745629002844,1479
2015-09-09,0.036372561612245474,1480
2015-09-10,0.03861741546655373,1479
2015-09-11,0.03282910448100668,1477
2015-09-14,0.03941557916579818,1472
2015-09-15,0.018777799078358644,1478
2015-09-16,0.005861125260724474,1480
2015-09-17,0.022315177450955105,1471
2015-09-18,0.041990868043925725,1479
2015-09-21,0.03880144562137735,1480
2015-09-22,0.04613834310580291,1490
2015-09-23,0.0422156995707994,1457
2015-09-24,0.063157284566248,1443
2015-09-25,0.07504408334139075,1419
2015-09-28,0.09906850606765408,1455
2015-09-29,0.0933366873396755,1442
2015-09-30,0.08506841673679141,1483
2015-10-01,0.0802699722854647,1456
2015-10-02,0.06429601521033985,1465
2015-10-05,0.05632145343277149,1462
2015-10-06,0.06244727536362556,1433
2015-10-07,0.056005282995548536,1412
2015-10-08,0.045370017199405935,1406
2015-10-09,0.05025755710754627,1409
2015-10-12,0.03805738257458444,1455
2015-10-13,0.04336912962755227,1460
2015-10-14,0.04667319525671334,1421
2015-10-15,0.019356077386980815,1420
2015-10-16,0.0013695439414021966,1433
2015-10-19,0.014641914720318507,1447
2015-10-20,0.01952481621843002,1436
2015-10-21,0.03913592998896987,1432
2015-10-22,0.02187885765240634,1341
2015-10-23,0.015369247387714696,1350
2015-10-26,0.01305620410969318,1354
2015-10-27,0.018824705443827125,1349
2015-10-28,0.009108092761414747,1354
2015-10-29,0.013663162443631041,1368
2015-10-30,0.010913582581559146,1354
2015-11-02,0.01019284139767277,1386
2015-11-03,-0.0010153787850661622,1384
2015-11-04,-0.014067343980743368,1364
2015-11-05,0.009146451122826325,1318
2015-11-06,-0.002327034867847616,1275
2015-11-09,0.003144166461622375,1283
2015-11-10,-0.006527728882406331,1271
2015-11-11,-0.0018932734353289426,1275
2015-11-12,-0.007806394763813304,1276
2015-11-13,0.012291448499876413,1226
2015-11-16,0.008396097843168113,1166
2015-11-17,0.02547233597377916,1005
2015-11-18,-0.00338293706621994,1021
2015-11-19,-0.02382831863265574,841
2015-11-20,-0.021200458040350725,746
2015-11-23,-0.008455513786234527,742
2015-11-24,2.4711808889070486e-05,743
2015-11-25,-0.002788288581569409,574
2015-11-27,-0.0049839440610412004,525
2015-11-30,0.012148855645546117,534
2015-12-01,-0.005013374812183702,484
2015-12-02,-0.007265643854112714,408
2015-12-03,-0.01131231623221372,400
2015-12-04,-0.030997591067996516,457
2015-12-07,-0.03605733034759758,469
2015-12-08,-0.05506439077264269,461
2015-12-09,-0.05667605337655394,445
2015-12-10,-0.05385999799866476,431
2015-12-11,-0.02540664808037007,526
2015-12-14,-0.061005501197600516,486
2015-12-15,-0.05721706193678241,477
2015-12-16,-0.09777290532620814,476
2015-12-17,-0.08162523621265802,528
2015-12-18,-0.07302708086123659,585
2015-12-21,-0.07546639612687076,633
2015-12-22,-0.07154354760757893,550
2015-12-23,-0.09407052012862052,563
2015-12-24,-0.08213455610532,529
2015-12-28,-0.09287705648322445,546
2015-12-29,-0.0980673962876988,561
2015-12-30,-0.06706348950420919,531
2015-12-31,-0.05430423691887278,561
2016-01-04,-0.0606228886169543,619
2016-01-05,-0.05777749211127894,606
2016-01-06,-0.04248361923609233,616
2016-01-07,-0.04557166929649154,698
2016-01-08,-0.0491060118065866,712
2016-01-11,-0.05242327320806655,715
2016-01-12,-0.06344817243483411,700
2016-01-13,-0.04428326041673164,797
2016-01-14,-0.03941031635407241,813
2016-01-15,-0.00039772415805195555,873
2016-01-19,0.016213986462502387,867
2016-01-20,0.02125498369914306,878
2016-01-21,0.015508669642730625,864
2016-01-22,0.017852964394044605,861
2016-01-25,0.018026171888258516,883
2016-01-26,0.01237580182808457,877
2016-01-27,0.03798291683176825,875
2016-01-28,0.028361682447174595,823
2016-01-29,-0.0035355141281703762,837
2016-02-01,0.0204857208963529,831
2016-02-02,0.04671633612077904,877
2016-02-03,0.04610560186646126,823
2016-02-04,0.046038093390148194,810
2016-02-05,0.07265012276235461,784
2016-02-08,0.07890113978648168,765
2016-02-09,0.07954746372470603,757
2016-02-10,0.08039700249272963,731
2016-02-11,0.10502098943568614,698
2016-02-12,0.08660080348677064,699
2016-02-16,0.06782257354551226,740
2016-02-17,0.05551202406416059,742
2016-02-18,0.07010371571740825,748
2016-02-19,0.07660642202985316,762
2016-02-22,0.061722318318862636,789
2016-02-23,0.07294932431996004,807
2016-02-24,0.061316933861823256,821
2016-02-25,0.048538678301058534,824
2016-02-26,0.05215509946086752,811
2016-02-29,0.06870636680669068,800
2016-03-01,0.04831448198837337,857
2016-03-02,0.04236180580598004,861
2016-03-03,0.04807765335741425,802
2016-03-04,0.04178232013539295,797
2016-03-07,0.03491213740081729,791
2016-03-08,0.05467966775437756,782
2016-03-09,0.038186004646220593,773
2016-03-10,0.040690243118594836,738
2016-03-11,0.02246676135510805,738
2016-03-14,0.030148262221100695,743
2016-03-15,0.04479466176564066,723
2016-03-16,0.039368501086456856,691
2016-03-17,0.030291719424083298,647
2016-03-18,0.029054400487417028,638
2016-03-21,0.02823095467045945,634
2016-03-22,0.03294318500132815,638
2016-03-23,0.035175086068001626,636
2016-03-24,0.03998158204819281,635
2016-03-28,0.036678864096437135,619
2016-03-29,0.02916645189878345,613
2016-03-30,0.025000657017904788,598
2016-03-31,0.018204608598454557,574
2016-04-01,0.003003638433332417,589
2016-04-04,0.015250219985691389,576
2016-04-05,0.012638821438502717,518
2016-04-06,-0.004776267234232873,507
2016-04-07,0.006261838586408559,532
2016-04-08,0.00950107407702555,523
2016-04-11,0.01195603400961817,460
2016-04-12,0.01609977646282408,459
2016-04-13,-0.006142628146914856,408
2016-04-14,-0.007981134579319983,418
2016-04-15,-0.013057149688586251,432
2016-04-18,-0.00969041448291551,441
2016-04-19,-0.019917163690240672,429
2016-04-20,-0.018969457186315774,401
2016-04-21,-0.017018907001742935,398
2016-04-22,-0.01626322591091995,382
2016-04-25,-0.013791149125534228,425
2016-04-26,-0.00048023652745151843,369
2016-04-27,0.004854465852000033,365
2016-04-28,0.016632658295781155,328
2016-04-29,0.026865802159245684,342
2016-05-02,0.015394262285633122,371
2016-05-03,0.026192980529148216,312
2016-05-04,0.03452320716008586,319
2016-05-05,0.03441781716423838,329
2016-05-06,0.03452690202409925,348
2016-05-09,0.03584023322014156,379
2016-05-10,0.025852347825268737,350
2016-05-11,0.0338155736068853,340
2016-05-12,0.02504281739104112,316
2016-05-13,0.024358841084659463,330
2016-05-16,0.012676920104062545,342
2016-05-17,0.021342453820520812,354
2016-05-18,0.022523352154009538,298
2016-05-19,0.021909809352169823,298
2016-05-20,0.021010090916949095,296
2016-05-23,0.02497872821687192,312
2016-05-24,0.003975910919383701,336
2016-05-25,0.011260017791699184,220
2016-05-26,-0.027621709141303664,223
2016-05-27,-0.047143172887837106,233
2016-05-31,-0.025831872228938603,239
2016-06-01,-0.009757676884934896,261
2016-06-02,-0.0010393548335629107,239
2016-06-03,0.0032767777567192747,233
2016-06-06,-0.007924883518526027,241
2016-06-07,-0.003857969133321531,209
2016-06-08,-0.0048550418335917694,202
2016-06-09,0.012669353890735056,200
2016-06-10,0.02619426726803717,224
2016-06-13,0.039933141683666844,227
2016-06-14,0.04231210245437636,215
2016-06-15,0.049282579823044785,221
2016-06-16,0.04262874295972942,222
2016-06-17,0.05005020658827898,212
2016-06-20,0.04114762684904247,218
2016-06-21,0.04228333967925055,222
2016-06-22,0.0431741053286563,197
2016-06-23,0.035406763099194036,235
2016-06-24,0.07330631602550633,457
2016-06-27,0.08960939996005289,462
2016-06-28,0.06921564283424454,514
2016-06-29,0.0543531726641013,553
2016-06-30,0.044030283495241414,538
2016-07-01,0.041194354120840854,523
2016-07-05,0.039791417764764705,517
2016-07-06,0.036652001929425235,511
2016-07-07,0.0362693386452456,503
2016-07-08,0.031961903234366484,525
2016-07-11,0.026944469409399846,528
2016-07-12,0.020446883277839754,525
2016-07-13,0.01780317481728996,526
2016-07-14,0.016986849572889,543
2016-07-15,0.018193682970840525,564
2016-07-18,0.016711927237951927,572
2016-07-19,0.015656427918669294,606
2016-07-20,0.012244862210668997,612
2016-07-21,0.0196368389014898,632
2016-07-22,0.015867902115726706,640
2016-07-25,0.01454636665407411,643
2016-07-26,0.015604559306703243,643
2016-07-27,0.010960146118800076,604
2016-07-28,0.008927590135689336,599
2016-07-29,0.008766621658708281,580
2016-08-01,0.012780598005142158,573
2016-08-02,0.018075211696684412,576
2016-08-03,0.014863091503692156,567
2016-08-04,0.011632871434272508,532
2016-08-05,0.002855027908331806,514
2016-08-08,0.006926918694259786,523
2016-08-09,0.0029922936671290343,529
2016-08-10,0.0011004259210309524,523
2016-08-11,-0.02779426813118058,502
2016-08-12,-0.01362487897328867,511
2016-08-15,-0.03109596795625543,525
2016-08-16,-0.02428832635858615,533
2016-08-17,-0.014861767963717371,515
2016-08-18,-0.02046983541194253,482
2016-08-19,-0.02281306076808931,474
2016-08-22,-0.02084673016218611,478
2016-08-23,-0.013056851438553783,476
2016-08-24,-0.0022584815883604486,473
2016-08-25,-0.00766592588484234,474
2016-08-26,-0.016665904396865047,479
2016-08-29,-0.012163656264667005,493
2016-08-30,-0.006237606562865072,496
2016-08-31,-0.013387606753478437,508
2016-09-01,-0.002007954361726464,502
2016-09-02,-0.006063577642340346,504
2016-09-06,-0.011932579629196575,470
2016-09-07,-0.005533874156126455,465
2016-09-08,-0.0025481045819839014,477
2016-09-09,0.01796192093123292,598
2016-09-12,0.008223297553137656,628
2016-09-13,0.010461135245837593,690
2016-09-14,0.009018839427245955,682
2016-09-15,-0.005115590378630001,704
2016-09-16,0.0006888108484709005,706
2016-09-19,-0.003171611018936067,673
2016-09-20,0.004740243696549417,357
2016-09-21,-0.002177823823569272,310
2016-09-22,-0.007789490770024588,260
2016-09-23,-0.001941688136147614,223
2016-09-26,0.01677444054534713,234
2016-09-27,0.0066937685737577125,249
2016-09-28,0.002004856792361987,250
2016-09-29,0.00854583485969746,280
2016-09-30,-0.006196075452623909,296
2016-10-03,-0.006657053680136124,249
2016-10-04,-0.010500827720306529,255
2016-10-05,-0.020148843017792687,244
2016-10-06,-0.02292374800457106,232
2016-10-07,-0.02217326044004887,227
2016-10-10,-0.0035310665147923782,219
2016-10-11,0.012951151209093495,253
2016-10-12,0.02461395296234159,263
2016-10-13,0.026609426245934504,284
2016-10-14,0.030021294382228912,292
2016-10-17,0.03146561844915869,284
2016-10-18,0.028121843790460767,270
2016-10-19,0.026113534299348193,299
2016-10-20,0.032720585129915956,288
2016-10-21,0.031198212041838595,275
2016-10-24,0.027729249015297684,310
2016-10-25,0.03249549092584366,302
2016-10-26,0.03693369595324939,275
2016-10-27,0.043046080271120245,281
2016-10-28,0.0424060011801117,250
2016-10-31,0.046812256999199206,235
2016-11-01,0.04885480822324583,243
2016-11-02,0.048621362580444985,243
2016-11-03,0.053760847404215724,232
2016-11-04,0.06389223835207553,228
2016-11-07,0.045145983387670036,353
2016-11-08,0.056079811405397945,353
2016-11-09,0.045203554134687,315
2016-11-10,0.052157855345302685,287
2016-11-11,0.045912343372524686,252
2016-11-14,0.055921009516566776,244
2016-11-15,0.04465957021230994,242
2016-11-16,0.04755762348975508,238
2016-11-17,0.03764157563684552,225
2016-11-18,0.04175639780818779,218
2016-11-21,0.041394629378769233,228
2016-11-22,0.0361846770738675,210
2016-11-23,0.03124421257137343,205
2016-11-25,0.028429058090896187,204
2016-11-28,0.03796307139296761,212
2016-11-29,0.026504570256348555,204
2016-11-30,0.03088873340851709,210
2016-12-01,0.031371034434390696,196
2016-12-02,0.03858589401977343,193
2016-12-05,0.03732131425327546,148
2016-12-06,0.03234565370220484,134
2016-12-07,0.022538027884611157,140
2016-12-08,0.02025537520849812,146
2016-12-09,0.014596270761296479,139
2016-12-12,0.016642214615115843,129
2016-12-13,0.00649513950330898,132
2016-12-14,0.014491658276323878,138
2016-12-15,0.0038822105742104185,135
2016-12-16,0.010434780555643916,126
2016-12-19,0.006380068680387244,129
2016-12-20,0.005170729013107549,124
2016-12-21,0.004944617318775087,122
2016-12-22,0.01347952177134442,130
2016-12-23,0.019733499095340477,131
2016-12-27,0.01592950053835602,129
2016-12-28,0.025917167929540675,133
2016-12-29,0.021779451660870384,137
2016-12-30,0.024099737236737827,139
2017-01-03,0.018896117508986916,146
2017-01-04,0.013452061456237688,153
2017-01-05,0.02272907888811406,151
2017-01-06,0.018012680619536946,146
2017-01-09,0.019869138621093737,139
2017-01-10,0.020440505844188904,136
2017-01-11,0.023318705085949475,138
2017-01-12,0.029215716114868357,135
2017-01-13,0.03141290975185117,135
2017-01-17,0.042161999138611725,137
2017-01-18,0.04492274179874005,144
2017-01-19,0.04503832296527836,147
2017-01-20,0.04392515963113224,143
2017-01-23,0.05339150021066183,150
2017-01-24,0.046096100896909575,152
2017-01-25,0.03562216471813528,145
2017-01-26,0.038124635089820974,156
2017-01-27,0.03890801210055799,154
2017-01-30,0.04065653650966035,151
2017-01-31,0.05845208172471028,146
2017-02-01,0.04905832242761389,139
2017-02-02,0.04795051023577444,135
2017-02-03,0.036949210946386334,110
2017-02-06,0.03460186964783623,112
2017-02-07,0.03198126309647035,92
2017-02-08,0.03211715479240536,77
2017-02-09,0.03206756633471622,77
2017-02-10,0.030408970046566293,70
2017-02-13,0.023718329624087296,72
2017-02-14,0.026521147120410805,71
2017-02-15,0.020220530878835588,72
2017-02-16,0.020221596007606,70
2017-02-17,0.017003581914267728,73
2017-02-21,-0.0030315185579770955,78
2017-02-22,-0.001277736246124507,79
2017-02-23,0.00015791832814748613,78
2017-02-24,-0.00236110027212735,74
2017-02-27,-0.005452272568211291,71
2017-02-28,0.0038085436824403245,67
2017-03-01,-0.009962255052807333,73
2017-03-02,0.00032427627049072105,81
2017-03-03,-0.0013825644764427834,75
2017-03-06,0.0007776178715216045,84
2017-03-07,0.0026497607396810223,61
2017-03-08,0.0007849170441586364,66
2017-03-09,0.0015100787773288903,70
2017-03-10,-0.002903740339609627,63
2017-03-13,-0.0042538836665375595,65
2017-03-14,-0.004486140537251916,64
2017-03-15,-0.016977654830599404,64
2017-03-16,-0.02303673539326891,65
2017-03-17,-0.012161265136457494,62
2017-03-20,-0.014002350853965808,61
2017-03-21,-0.0019632316225398332,83
2017-03-22,0.004716489760188456,78
2017-03-23,0.004048375277591332,79
2017-03-24,0.015398224992819422,76
2017-03-27,0.026230176311934812,65
2017-03-28,0.020048579163936726,69
2017-03-29,0.022696233054389617,70
2017-03-30,0.01678980677255675,72
