Date,AAPL,ADBE,AMD,AMZN,AVGO,CRM,CSCO,GOOGL,INTU,META,MSFT,NVDA,ORCL,QCOM,TSLA,CMCSA,COST,DIS,HD,KO,LOW,MCD,NFLX,NKE,PG,SBUX,TMUS,TXN,VZ,WMT,ABBV,AMGN,BAC,GILD,GS,JNJ,JPM,MRK,MS,PEP,PFE,PM,TMO,UNH,WFC,AXP,BRK-B,CAT,CVX,DE,GE,HON,LIN,LMT,MA,NEE,UNP,UPS,V,XOM
2018-04-06,39.55698776245117,218.61000061035156,9.609999656677246,70.2614974975586,18.33946990966797,114.70629119873047,32.39432144165039,50.083560943603516,158.70140075683594,155.97598266601562,83.18675994873047,5.299910068511963,39.813270568847656,43.233821868896484,19.953332901000977,26.050426483154297,165.0375518798828,95.34553527832031,143.49932861328125,34.29648971557617,76.0864028930664,133.7557830810547,28.885000228881836,60.75019836425781,63.48822021484375,48.94683074951172,57.352447509765625,79.39360809326172,30.698163986206055,25.523595809936523,63.71645736694336,131.86798095703125,24.50662612915039,54.418609619140625,208.97727966308594,102.56230926513672,88.15200805664062,39.82279586791992,41.686275482177734,85.43267059326172,23.21295928955078,66.67401885986328,201.21900939941406,196.1825408935547,41.845130920410156,82.87850952148438,195.49000549316406,120.33091735839844,81.2646484375,129.55625915527344,59.36187744140625,109.25906372070312,126.521484375,270.38690185546875,162.531982421875,33.35951614379883,109.25822448730469,77.16619110107422,111.317138671875,52.108253479003906
2018-04-09,39.949310302734375,219.1699981689453,9.529999732971191,70.30400085449219,18.809829711914062,115.78321075439453,32.7442741394043,50.586402893066406,160.6935577392578,156.70025634765625,83.6845932006836,5.3286051750183105,39.875431060791016,43.48613357543945,19.310667037963867,25.920635223388672,165.44125366210938,94.72795867919922,141.9034881591797,34.226219177246094,73.4996109008789,133.73919677734375,28.993000030517578,60.41744613647461,63.269657135009766,49.24886703491211,57.43898010253906,79.67300415039062,30.71780014038086,25.40287971496582,64.21326446533203,133.02871704101562,24.70513153076172,54.707698822021484,210.83323669433594,103.66719055175781,89.21056365966797,41.91243362426758,41.92991638183594,85.49519348144531,23.40436553955078,66.46282196044922,205.12472534179688,195.10501098632812,41.861141204833984,83.08592987060547,195.3300018310547,120.40660858154297,82.12858581542969,127.39092254638672,58.31645965576172,109.32792663574219,127.20189666748047,271.3968200683594,163.14495849609375,33.2324333190918,109.04019165039062,76.63137817382812,112.34803771972656,52.108253479003906
2018-04-10,40.701080322265625,224.52999877929688,9.979999542236328,71.81099700927734,19.21128273010254,118.05558013916016,33.81003952026367,51.40017318725586,162.51499938964844,163.7549285888672,85.62992095947266,5.637820243835449,40.692481994628906,44.57674026489258,20.31333351135254,25.8519229888916,164.66969299316406,96.31468200683594,142.70962524414062,34.351158142089844,75.1379165649414,135.0166473388672,29.80699920654297,60.255584716796875,63.43965148925781,49.844547271728516,60.698402404785156,81.70854187011719,31.601621627807617,25.45292854309082,66.44169616699219,135.781494140625,25.209657669067383,55.612091064453125,214.4949951171875,104.28368377685547,90.91557312011719,42.15871810913086,42.55081558227539,85.51082611083984,23.727779388427734,66.72682189941406,210.6456298828125,198.66148376464844,42.1575813293457,83.86141967773438,197.8000030517578,124.62267303466797,84.16089630126953,131.89093017578125,59.31642532348633,111.4711685180664,129.623046875,274.1841735839844,167.3399658203125,33.164794921875,109.12403106689453,77.67169952392578,114.17337036132812,53.63941955566406
2018-04-11,40.51078796386719,223.6300048828125,9.819999694824219,71.35250091552734,19.256959915161133,117.72954559326172,33.74641418457031,50.83286666870117,162.78054809570312,165.0249786376953,84.68950653076172,5.5965094566345215,40.505977630615234,44.77207565307617,20.062000274658203,25.62287139892578,165.65655517578125,95.77310180664062,142.19143676757812,34.351158142089844,74.71538543701172,135.4894256591797,30.367000579833984,60.10269546508789,63.35868835449219,49.85295104980469,60.496490478515625,81.69257354736328,31.149892807006836,25.293933868408203,66.45587158203125,135.2168426513672,24.729942321777344,55.100582122802734,211.4602508544922,103.78729248046875,89.38833618164062,41.942298889160156,41.45049285888672,84.94805908203125,23.622169494628906,66.47602844238281,208.2962646484375,194.37802124023438,41.604774475097656,82.59899139404297,195.22000122070312,123.52867126464844,84.44413757324219,128.68299865722656,58.95279312133789,110.43785095214844,127.77625274658203,274.2488098144531,165.0796356201172,33.009010314941406,110.02979278564453,77.72298431396484,113.28433990478516,53.889976501464844
2018-04-12,40.9101676940918,226.9600067138672,10.079999923706055,72.42500305175781,19.18564224243164,119.94266510009766,34.47017288208008,51.43935775756836,164.7158966064453,162.59402465820312,86.27525329589844,5.803310394287109,40.745765686035156,44.92671585083008,19.60533332824707,25.294572830200195,169.39767456054688,95.383544921875,142.60267639160156,34.382389068603516,75.05169677734375,134.06268310546875,30.924999237060547,60.94805908203125,62.970123291015625,49.861331939697266,60.59263610839844,83.20924377441406,31.2546443939209,25.152618408203125,66.0543212890625,134.12667846679688,25.350261688232422,55.8122444152832,217.01974487304688,104.42778778076172,91.6104965209961,42.34530258178711,42.3228874206543,84.65884399414062,23.971986770629883,66.16582489013672,208.82489013671875,196.4277801513672,42.2216911315918,84.17701721191406,198.1300048828125,126.34782409667969,84.42998504638672,133.89584350585938,59.90731430053711,112.1141586303711,129.8263397216797,277.02825927734375,167.41656494140625,32.60521697998047,112.73021697998047,78.38233184814453,114.50439453125,53.74383544921875
2018-04-13,41.04876708984375,224.05999755859375,9.930000305175781,71.53949737548828,19.787425994873047,117.58135986328125,34.19974899291992,51.37736129760742,163.16009521484375,163.239013671875,85.81428527832031,5.726624011993408,40.92339324951172,45.35807800292969,20.022666931152344,25.210586547851562,169.4783935546875,95.34553527832031,142.14208984375,34.7572021484375,74.35325622558594,134.15396118164062,31.165000915527344,60.48039627075195,63.43965148925781,49.70191955566406,59.56385803222656,81.54889678955078,31.202274322509766,25.326324462890625,65.84635925292969,134.48744201660156,24.647245407104492,55.760353088378906,213.9515380859375,104.57989501953125,89.1297607421875,42.66620635986328,41.63912582397461,85.40140533447266,23.971986770629883,67.2218246459961,209.82334899902344,196.46278381347656,40.771568298339844,83.88846588134766,197.0,126.4235610961914,84.91859436035156,133.64639282226562,61.316368103027344,111.8462142944336,129.481689453125,276.8019714355469,166.90892028808594,32.8409309387207,112.64632415771484,78.57281494140625,114.20175170898438,54.17533493041992
2018-04-16,41.30484390258789,226.52000427246094,10.09000015258789,72.07499694824219,19.98214340209961,117.97657012939453,34.4383544921875,51.876243591308594,166.3001251220703,163.54656982421875,86.81922149658203,5.726377487182617,41.066062927246094,44.57674026489258,19.413999557495117,25.599971771240234,174.56515502929688,95.24102783203125,143.48281860351562,34.88995361328125,74.20665740966797,134.07102966308594,30.777999877929688,60.30953598022461,63.63391876220703,49.861331939697266,60.33303451538086,82.6185531616211,31.680198669433594,25.5677547454834,66.39849090576172,134.40907287597656,24.754764556884766,55.36746597290039,215.59017944335938,105.49264526367188,89.05701446533203,43.77074432373047,41.96920394897461,85.91728210449219,24.110593795776367,67.94786071777344,211.35037231445312,201.753662109375,40.69944763183594,84.4024658203125,198.22000122070312,128.0308837890625,85.47093200683594,132.75531005859375,60.58910369873047,112.3284683227539,133.60838317871094,279.306640625,166.52586364746094,33.23039245605469,114.96102142333984,80.03802490234375,115.27046203613281,54.66252136230469
2018-04-17,41.87337112426758,231.16000366210938,10.520000457763672,75.19149780273438,20.172054290771484,121.86925506591797,35.46435546875,53.52560806274414,171.70748901367188,167.3467559814453,88.5708999633789,5.876036167144775,41.610042572021484,45.048797607421875,19.179332733154297,25.401470184326172,175.8390655517578,97.07477569580078,143.877685546875,35.046138763427734,74.29289245605469,134.8341522216797,33.60599899291992,60.71421432495117,63.48822021484375,50.196922302246094,60.59263610839844,84.12722778320312,31.981348037719727,25.879838943481445,67.10836029052734,137.15396118164062,24.84573745727539,55.9456787109375,212.03709411621094,104.51585388183594,89.05701446533203,44.23344802856445,41.84346008300781,85.0965576171875,23.978586196899414,68.17884063720703,213.62136840820312,208.96290588378906,40.515193939208984,84.63690948486328,199.27000427246094,129.01547241210938,86.00912475585938,132.90676879882812,62.67995071411133,113.82108306884766,136.89553833007812,282.0859680175781,170.8070526123047,33.45584487915039,115.47259521484375,80.23583984375,117.08634185791016,54.5163688659668
2018-04-18,41.77939224243164,231.10000610351562,10.359999656677246,76.39199829101562,19.99976921081543,122.96592712402344,35.496150970458984,53.32874298095703,171.88775634765625,165.0646514892578,88.91201782226562,5.847095012664795,41.984580993652344,44.95112228393555,19.55666732788086,25.401470184326172,176.296630859375,96.16265869140625,147.94126892089844,34.7572021484375,74.50846862792969,134.22030639648438,33.45199966430664,59.536102294921875,63.30200958251953,49.92006301879883,60.477264404296875,84.09529113769531,31.830768585205078,25.782686233520508,67.63182830810547,137.33438110351562,24.423925399780273,56.101356506347656,212.34642028808594,102.25804138183594,88.33783721923828,43.972232818603516,41.85918045043945,83.61927795410156,24.084192276000977,66.95124053955078,214.89395141601562,207.07955932617188,40.3709831237793,85.80015563964844,199.50999450683594,131.23715209960938,87.68028259277344,133.45924377441406,62.08906555175781,114.33393859863281,135.41989135742188,283.70989990234375,171.87974548339844,33.382076263427734,116.53762817382812,81.24686431884766,117.72947692871094,55.13577651977539
2018-04-19,40.59535598754883,227.6199951171875,10.109999656677246,77.84549713134766,19.460487365722656,122.57073211669922,35.440486907958984,54.02598190307617,170.19912719726562,166.79110717773438,88.6077651977539,5.665772438049316,41.75273513793945,42.78618621826172,20.005332946777344,25.561792373657227,175.00479125976562,95.85861206054688,145.66265869140625,34.60103988647461,73.18917083740234,132.32904052734375,33.27000045776367,59.11341094970703,61.23261260986328,49.68513870239258,60.813777923583984,80.85441589355469,31.706384658813477,25.87689781188965,66.6925048828125,135.6246795654297,24.961530685424805,55.182151794433594,212.488525390625,102.12195587158203,90.27722930908203,43.763282775878906,42.99092483520508,82.51716613769531,24.110593795776367,56.523109436035156,212.40757751464844,206.5189666748047,41.292327880859375,92.31067657470703,200.3800048828125,131.02676391601562,87.60240173339844,131.9711456298828,63.588985443115234,113.3847885131836,133.9264678955078,285.5115661621094,171.44871520996094,33.31648635864258,115.72415924072266,80.3530502319336,117.23765563964844,55.27497482299805
2018-04-20,38.93207550048828,225.24000549316406,9.989999771118164,76.37449645996094,19.00054359436035,121.34561157226562,35.066680908203125,53.4244499206543,168.98486328125,164.98529052734375,87.58441925048828,5.657608985900879,41.226593017578125,41.866485595703125,19.349332809448242,25.355649948120117,173.65008544921875,95.24102783203125,145.60508728027344,34.15593338012695,72.10272216796875,131.69863891601562,32.777000427246094,59.43716049194336,60.29307556152344,48.66157531738281,60.65993881225586,79.7927474975586,31.359399795532227,25.608972549438477,66.39849090576172,134.5501708984375,25.027698516845703,54.633575439453125,210.6409912109375,101.40938568115234,90.0751724243164,43.90506362915039,42.80231475830078,80.10191345214844,24.17659568786621,55.618892669677734,211.33082580566406,205.90574645996094,42.109519958496094,90.88594055175781,200.1300048828125,129.61431884765625,86.61100769042969,130.9552459716797,66.08895111083984,115.2524642944336,133.1488494873047,284.388671875,169.6002655029297,32.957759857177734,113.77015686035156,79.52522277832031,117.46466064453125,54.98267364501953
2018-04-23,38.81931686401367,225.3000030517578,10.039999961853027,75.89299774169922,18.706464767456055,120.4267807006836,35.19393539428711,53.25038528442383,171.04345703125,164.5487060546875,87.9071044921875,5.538129806518555,40.84312057495117,41.12584686279297,18.891332626342773,25.859560012817383,173.461669921875,95.15550994873047,146.1398162841797,34.34334182739258,72.7322006225586,131.8811798095703,31.868999481201172,60.14765930175781,59.63951110839844,48.795814514160156,59.8907585144043,78.30003356933594,31.856956481933594,25.349882125854492,66.80721282958984,136.9814453125,25.077316284179688,54.86337661743164,206.21847534179688,101.54546356201172,89.63882446289062,44.9648323059082,42.157833099365234,80.18009185791016,24.288799285888672,55.22288131713867,211.78111267089844,205.2750244140625,42.14957046508789,90.72361755371094,199.4199981689453,130.240234375,87.51033020019531,130.1354522705078,65.99803924560547,113.7598648071289,132.86610412597656,289.72906494140625,168.0199432373047,33.027462005615234,114.08043670654297,79.93547058105469,117.7105484008789,55.37938690185547
2018-04-24,38.27898406982422,217.88999938964844,10.09000015258789,73.00450134277344,18.30100440979004,116.46492004394531,34.788307189941406,50.712860107421875,169.4022674560547,158.4466094970703,85.8511962890625,5.471834182739258,40.602352142333984,40.645652770996094,18.8973331451416,25.462541580200195,172.70806884765625,94.49993133544922,144.9881591796875,33.63274002075195,71.8396987915039,130.4958953857422,30.70199966430664,60.22859191894531,59.23101806640625,48.502159118652344,60.16958236694336,78.56346130371094,32.518184661865234,25.47647476196289,65.50936126708984,134.84823608398438,24.969802856445312,53.9071044921875,202.72393798828125,101.03306579589844,89.21862030029297,44.84541320800781,41.7098503112793,79.28901672363281,24.460399627685547,54.444068908691406,208.66827392578125,205.16995239257812,42.069454193115234,90.5703353881836,196.8000030517578,122.1630859375,86.77386474609375,123.06905364990234,66.72531127929688,112.68822479248047,129.70263671875,271.8653869628906,165.9224395751953,33.24063491821289,111.39676666259766,79.283447265625,114.69351196289062,54.53029251098633
2018-04-25,38.445777893066406,217.32000732421875,9.710000038146973,73.00849914550781,18.349878311157227,115.91165161132812,34.76444625854492,50.73021697998047,167.31521606445312,158.4466094970703,85.10438537597656,5.359527111053467,40.79853057861328,40.49100875854492,18.71266746520996,26.157318115234375,174.0178985595703,96.10565185546875,145.917724609375,33.13297653198242,70.60064697265625,129.35116577148438,30.576000213623047,59.95878219604492,59.0676155090332,48.41825866699219,61.46758270263672,82.21941375732422,32.799686431884766,25.664913177490234,65.87506866455078,137.11476135253906,24.928447723388672,54.29998779296875,199.9985809326172,101.48944854736328,88.87926483154297,44.50211715698242,40.900333404541016,79.06233215332031,24.2095947265625,53.99527359008789,209.94081115722656,205.765625,42.5501594543457,89.0734634399414,196.8000030517578,122.79743957519531,86.90135192871094,122.97111511230469,63.861759185791016,112.56573486328125,132.3270721435547,266.2178649902344,165.18499755859375,32.86347961425781,114.1055908203125,79.6058349609375,114.63679504394531,55.330657958984375
2018-04-26,38.579681396484375,221.91000366210938,11.039999961853027,75.89800262451172,18.46366310119629,119.37950897216797,35.162113189697266,51.737884521484375,175.6728515625,172.803955078125,86.90218353271484,5.5712761878967285,40.98581314086914,41.0770263671875,19.031999588012695,25.447269439697266,175.17518615722656,94.86096954345703,152.7698211669922,33.38285827636719,72.1603012084961,131.80650329589844,31.398000717163086,61.19988250732422,59.43527603149414,49.81937789916992,61.631038665771484,81.99591064453125,32.57710647583008,25.89161491394043,69.86901092529297,137.53826904296875,24.87055206298828,54.781829833984375,200.71754455566406,102.490234375,88.96813201904297,44.33792495727539,41.02607727050781,80.71158599853516,24.321792602539062,53.784061431884766,209.3241424560547,207.6314239501953,42.01337432861328,90.38095092773438,197.02999877929688,123.74467468261719,87.96354675292969,121.48292541503906,65.36170196533203,112.36674499511719,137.84107971191406,266.94500732421875,170.63465881347656,33.45380401611328,110.85166931152344,82.99048614501953,120.18846130371094,56.27720642089844
2018-04-27,38.133323669433594,221.89999389648438,11.109999656677246,78.63099670410156,18.652780532836914,118.77684020996094,35.55979537963867,51.149749755859375,177.010498046875,172.23838806152344,88.34040832519531,5.598734378814697,40.602352142333984,41.59790802001953,19.60533332824707,24.28675651550293,176.35939025878906,94.28140258789062,153.37850952148438,33.82014846801758,72.78416442871094,131.30880737304688,31.176000595092773,62.557861328125,59.48428726196289,48.96361541748047,62.03486251831055,81.82829284667969,33.762081146240234,25.70024299621582,70.79399108886719,139.17738342285156,24.93671417236328,54.75218963623047,200.47506713867188,102.69842529296875,88.40249633789062,44.38270950317383,40.95501708984375,79.50005340576172,24.420799255371094,54.490257263183594,208.34523010253906,210.39073181152344,41.94929122924805,89.82189178466797,197.22999572753906,122.3999252319336,89.66304779052734,122.57897186279297,65.36170196533203,112.46623992919922,135.40220642089844,260.18255615234375,168.50839233398438,33.60752868652344,113.38436889648438,83.51063537597656,119.17650604248047,54.14052963256836
2018-04-30,38.82401657104492,221.60000610351562,10.880000114440918,78.30650329589844,18.383535385131836,119.53758239746094,35.225746154785156,50.51152038574219,175.3029022216797,170.66075134277344,86.21995544433594,5.563361167907715,40.72719955444336,41.51651382446289,19.593332290649414,23.96609115600586,176.87979125976562,95.32653045654297,152.01300048828125,33.7420654296875,71.4238052368164,138.89036560058594,31.246000289916992,61.505638122558594,59.100311279296875,48.300811767578125,58.17931365966797,80.9661865234375,32.308677673339844,26.044721603393555,69.2308349609375,136.84024047851562,24.746490478515625,53.54387664794922,199.24615478515625,101.27326965332031,87.90148162841797,43.934932708740234,40.76547622680664,78.89820098876953,24.163394927978516,54.12067794799805,205.90785217285156,207.07955932617188,41.628814697265625,89.04639434814453,193.72999572753906,122.09539031982422,88.5937728881836,120.59181213378906,63.95265579223633,110.74397277832031,134.7748260498047,259.22100830078125,170.73992919921875,33.597286224365234,112.06770324707031,83.15165710449219,119.99929809570312,54.11269760131836
