i,j,w
0,1,0.7715531106240018
0,2,0.6363284874994899
0,3,0.7714753414043201
0,4,0.7377990562552417
0,5,0.7584234273224265
0,6,0.7593036910392438
0,7,0.7778401416287316
0,8,0.7336372730172538
0,9,0.6222110624151834
0,10,0.7886395797987036
0,11,0.4466236526188381
0,12,0.6233506313006381
0,13,0.5028160392959592
0,14,0.42324288437675844
0,15,0.4550330732104831
0,16,0.5519128646391279
0,17,0.6750119876332868
0,18,0.6842809120535358
0,20,0.6111167179469693
0,22,0.6340075562611437
0,23,0.5189790612400481
0,25,0.4125844292756181
0,26,0.5237341098974334
0,27,0.6786542641845721
0,29,0.45326419829822345
0,31,0.5726127357522618
0,32,0.6393286234196642
0,34,0.6121833934177159
0,36,0.6872141903623362
0,37,0.6058215311050714
0,38,0.6840884853582253
0,40,0.5254279563003413
0,42,0.7141113720907256
0,43,0.7018022406774586
0,44,0.5418024238854986
0,45,0.6652898615733935
0,46,0.697474920441523
0,47,0.6688300532925708
0,48,0.499877034076168
0,49,0.6335898795873051
0,51,0.6625927657900664
0,52,0.6089223272938928
0,53,0.5411303115447473
0,54,0.8043413993893638
0,56,0.6373605958339956
0,57,0.6133452368593086
0,58,0.7925354516206824
0,59,0.6005787011851738
1,2,0.599055737888495
1,3,0.8663698921991053
1,4,0.5326327614650711
1,5,0.9286224867358808
1,6,0.7941445537150517
1,7,0.8796925541114754
1,8,0.9043931688287012
1,9,0.6834825171831553
1,10,0.9005151254983316
1,11,0.5349279760275896
1,12,0.6406209670393598
1,13,0.508511344642283
1,14,0.41256375626873715
1,15,0.47197549704000585
1,16,0.703775401624257
1,17,0.6341771140735621
1,18,0.6885905482744492
1,20,0.6165870852128159
1,21,0.42713207339921594
1,22,0.7577334998327095
1,23,0.5412951375319776
1,25,0.4461505772683625
1,26,0.621391676108273
1,27,0.6163139334768933
1,29,0.5400719449432154
1,30,0.42226222792137297
1,31,0.6889758636906955
1,32,0.5209424964352828
1,33,0.5126538896531929
1,34,0.5718189878596023
1,35,0.4934512894771808
1,36,0.5679275570541072
1,37,0.6245802457322364
1,38,0.6172672777090094
1,39,0.407753003337646
1,40,0.5199224742678672
1,42,0.8065070844757021
1,43,0.7363160733960337
1,44,0.4316717359638098
1,45,0.7010007748568874
1,46,0.5878739689359745
1,47,0.6510658860237495
1,48,0.5065154680553452
1,49,0.6582426382776159
1,50,0.42462050659352824
1,51,0.6518575601850672
1,52,0.4803764761864165
1,53,0.6058704537548666
1,54,0.8461107128792401
1,56,0.5562745105540606
1,57,0.5743943457405958
1,58,0.8684917704926302
1,59,0.5223424191801005
2,3,0.762011810968811
2,4,0.5797634220100832
2,5,0.6208265980653628
2,6,0.6233053402713079
2,7,0.689089104004361
2,8,0.6019799582086554
2,9,0.6231899781846029
2,10,0.6066460510560182
2,11,0.732698690142672
2,12,0.5253030253691204
2,13,0.5180732260094711
