i,j,w
0,3,0.4395222892729389
0,4,0.5215996053103534
0,7,0.5160165377339481
0,9,0.5553772427459407
0,15,0.44921938100077125
0,26,0.4435639338017787
0,31,0.5571448644749901
0,32,0.4661134955573219
0,34,0.47862562669992814
0,36,0.4905278911764591
0,38,0.4250745083299483
0,42,0.45927812107307986
0,44,0.44135120290823887
0,45,0.44758210008254373
0,46,0.44308049891668366
0,47,0.4314322719177223
0,50,0.41451128496353434
0,58,0.4264706685748846
1,3,0.5603146984216152
1,4,0.5884148045830254
1,5,0.5684674933664846
1,6,0.5547133027698705
1,7,0.43888817584882966
1,8,0.6973709967409254
1,9,0.4782322552305366
1,10,0.5333137740898808
1,11,0.5011976883448098
1,12,0.4946436902051053
1,14,0.5198005961930882
1,17,0.478679206451159
1,18,0.4044149687593716
1,19,0.4488546378120518
1,24,0.41129021834815893
1,25,0.4698918063348739
1,26,0.5471212668904372
1,27,0.4891206947214118
1,31,0.4290308634924488
1,32,0.538633280795186
1,34,0.6104909205158189
1,36,0.6121422743695533
1,38,0.5459187708864147
1,39,0.4339302059219516
1,40,0.4926520312757848
1,42,0.5559796294454874
1,44,0.5264614233329121
1,45,0.5810149595933145
1,46,0.6031908337578062
1,47,0.46935967544929863
1,48,0.4589771883734058
1,50,0.5618880713397572
1,51,0.523607174267501
1,52,0.42873707731668387
1,54,0.5049717908687035
1,56,0.5567118026222662
1,57,0.6477556119827307
1,58,0.5404391850399561
2,12,0.4514268070513986
2,32,0.41169524770931026
3,4,0.5044851644682748
3,5,0.546002700268358
3,6,0.5624324129663688
3,7,0.6704187528797689
3,8,0.5253603602870581
3,9,0.7540791618979791
3,10,0.47952463789654237
3,11,0.48994590561630125
3,12,0.4531202181791474
3,15,0.4650767138562419
3,17,0.40055370019889286
3,18,0.4908237084862285
3,19,0.41478908500139183
3,21,0.4306207427203003
3,24,0.5938629936525713
3,25,0.40710466377394045
3,26,0.6287386573881643
3,30,0.5429277899283415
3,31,0.6455092528624671
3,32,0.40563279574207306
3,33,0.42439445867739584
3,34,0.43643751304011463
3,35,0.5320987112284274
3,36,0.4962192566884953
3,37,0.4214469700297298
3,38,0.4247090323663332
3,40,0.5885236402090175
