i,j,w
0,1,0.6289880022880949
0,2,0.5893429578145104
0,3,0.6562784255060218
0,4,0.6006446034131685
0,5,0.41848906304682304
0,7,0.4915434809272587
0,8,0.48013680056243896
0,9,0.6275056021803874
0,10,0.6363815304135991
0,11,0.5449404508754845
0,14,0.4967109366802246
0,22,0.4043864828959095
0,27,0.4793872545926063
1,2,0.6442011200289223
1,3,0.7345716600800252
1,4,0.792565876569185
1,5,0.6253133817576726
1,7,0.5881416176218747
1,8,0.7906811703827162
1,9,0.6142738905533087
1,10,0.7202672437603992
1,11,0.7139097721533836
1,13,0.5069657444356426
1,14,0.6261303400246959
1,15,0.4007532188440437
1,16,0.5297345359285087
1,21,0.49274300140664623
1,22,0.7022506041728606
1,25,0.5273659033071901
1,27,0.6768348008935903
1,39,0.47450590896582795
1,42,0.41461198009906974
1,54,0.5110930650063897
1,55,0.43333308708105545
1,57,0.4537475554573307
1,58,0.4637867363097007
2,3,0.45214621199399074
2,4,0.781306584127913
2,7,0.4129105689103757
2,8,0.5747016958240173
2,9,0.4622072441862869
2,10,0.48322743701798104
2,11,0.8154914763720486
2,13,0.5851787249410241
2,14,0.5931944544828652
2,27,0.7380860947440009
2,42,0.4498403047160412
3,4,0.5810913178679523
3,5,0.4339218255100838
3,7,0.5692430303730996
3,8,0.5573407815189656
3,9,0.6805705177746394
3,10,0.7322440816327798
3,11,0.5041463263109738
3,13,0.4213101640745783
3,14,0.4604366354022826
3,16,0.5394291356973803
3,21,0.4188031101967303
3,22,0.6704691254679739
3,23,0.4281583846964219
3,25,0.4978555254642211
3,27,0.4851478020627496
3,39,0.4862131055062727
3,55,0.44154510636540445
3,58,0.41638192609410235
4,5,0.4398892437702423
4,7,0.4653899781678077
4,8,0.7733418822417008
4,9,0.49145354750950604
4,10,0.5799262338392649
4,11,0.7488869517612952
4,13,0.6927472284376822
4,14,0.6594334925114604
4,22,0.45853396209449676
4,25,0.41115975270730953
4,27,0.878928631771818
4,42,0.49753485548011267
4,55,0.4299622076233587
5,7,0.489212318879949
5,8,0.6118034697321441
5,10,0.5137738864961057
5,11,0.4712336708482909
5,21,0.4152734811266892
5,22,0.4579456150362365
5,27,0.4552358900298636
6,12,0.5951036281378392
6,19,0.42001766576264604
6,20,0.40341011194551746
6,24,0.4481307845735651
6,35,0.41051244752026594
6,39,0.44314846062838503
6,41,0.4409316369478119
6,46,0.463132535330913
6,51,0.4311339728462197
6,54,0.4218026277224072
6,58,0.4633623497328231
7,8,0.522540389959367
7,9,0.6537931226420544
7,10,0.6935438192290602
7,11,0.4633698422909683
7,13,0.4449649433329476
7,22,0.5632288632325061
7,25,0.4472739546485871
7,27,0.41733882129608024
7,30,0.5009893492149164
7,39,0.47488518331065316
7,55,0.4100808802224734
8,9,0.5318764003506614
8,10,0.640290156102981
8,11,0.6403711706443861
8,13,0.4812802983040408
8,14,0.5418689678562985
8,15,0.44999242492547487
8,22,0.5141189741438534
8,25,0.453304519408176
8,26,0.45205868631789525
8,27,0.7818473879808842
8,39,0.4157236115119784
8,41,0.4437646967127355
8,42,0.41272497311770623
8,46,0.4513682176884632
8,54,0.5400848694512264
8,56,0.4827040049796692
8,58,0.5364427870661171
9,10,0.5744309205836483
9,11,0.4563480444655271
9,14,0.43302838121832526
9,21,0.42619462406664577
9,22,0.48821120787550637
9,25,0.43568327807297985
9,27,0.40068597670806205
9,31,0.4042461405861302
9,39,0.5309543193920364
9,54,0.40165289715629665
10,11,0.549293703568813
10,13,0.42714312992697756
10,14,0.4030772092998221
10,15,0.412524037418108
10,22,0.5546341947135981
10,27,0.4869291022843271
11,13,0.5373292558709352
11,14,0.5041377377138292
11,16,0.4506151737127563
11,22,0.4303868281319997
11,27,0.7265663837507264
12,19,0.4313061688152435
12,46,0.40961701016227603
12,57,0.43669712825205537
13,14,0.5234692669823152
13,27,0.6360825615615564
13,42,0.5003358190490116
13,55,0.4226302069693296
14,16,0.4916121477568531
14,27,0.617017787599273
14,42,0.40058362962218663
14,55,0.4681902163533171
15,17,0.4956463611344924
15,19,0.568304441813832
15,21,0.49178765449485995
15,24,0.5785268298560114
15,25,0.46673328196379665
15,26,0.5947855954133405
15,27,0.48801374560302857
15,39,0.5992079318280807
15,41,0.5310511553945465
15,43,0.48145156780118326
15,45,0.42128269007601615
15,46,0.6134879115585528
15,51,0.5444395411677463
15,52,0.5736985163508325
15,54,0.5889974179101385
15,55,0.4677719750395085
15,56,0.449128737148916
15,58,0.6006959738973615
16,18,0.44082288894022853
16,22,0.4800970831801068
16,29,0.49024612480707247
17,19,0.43295354594314595
17,24,0.4118453970348583
17,45,0.45038632547968765
17,46,0.4324195688381318
17,47,0.4191069734447115
17,51,0.4834015604750642
17,53,0.408957472511325
17,58,0.4044852305701102
18,20,0.7678089922409483
18,23,0.45484721301356035
18,55,0.44977106813785206
19,21,0.5737815190153706
19,24,0.5614388108502497
19,26,0.45293792012336237
19,39,0.626324575934418
19,41,0.4474847846830999
19,46,0.4849178180203851
19,51,0.44394172193054277
19,54,0.5797962641332443
19,58,0.6034338833338813
20,23,0.47685534822336983
20,29,0.41906164852294936
20,31,0.4341482816787373
20,52,0.44584684638739425
20,55,0.5223633485880737
21,22,0.5677366749798785
21,24,0.5345992235678577
21,25,0.6015687723909413
21,26,0.5427571148614524
21,39,0.5790386723488314
21,41,0.4198777466276394
21,46,0.42125388743260994
21,52,0.4339034278617039
21,54,0.5453587715470674
21,55,0.43476082037274294
21,58,0.5633462181688069
22,25,0.5033716450638561
22,26,0.44170435991793505
22,54,0.45807511626246145
22,57,0.4119973784591599
22,58,0.4598166694430629
23,25,0.46399136389173967
23,34,0.419184679609273
23,38,0.49423227742293274
23,42,0.4535825969651866
23,51,0.4372371717308325
23,52,0.4265732683834041
23,55,0.5336742876534865
23,56,0.4657108594939429
23,58,0.40684324068693467
24,26,0.576051592176053
24,28,0.5510601494656387
24,35,0.5726516682542736
24,37,0.512220485743882
24,39,0.7027134374831062
24,41,0.590713866829687
24,43,0.4860377784653819
24,46,0.5564111177410973
24,51,0.46055025080721484
24,52,0.618955783049297
24,54,0.5097009990374254
24,55,0.4478051033099447
24,56,0.42812856590474585
24,58,0.5218712365712397
25,26,0.42743961765024996
25,27,0.4539120432519457
25,30,0.4458152376447089
25,39,0.507262205285666
25,52,0.42446768924665745
25,54,0.5504782538696238
25,55,0.4706112979061575
25,58,0.553018541986665
26,27,0.43648353278414437
26,37,0.44628071899605765
26,39,0.5757681395110367
26,41,0.41527160284400444
26,42,0.4982221755655047
26,43,0.481311791798926
26,46,0.4454569464629216
26,52,0.4179570015525721
26,54,0.5846125141333874
26,55,0.5088253823250232
26,56,0.5220730960530565
26,58,0.577368683118078
27,42,0.5584496080921704
27,46,0.48127742590716055
27,49,0.4690804069922068
27,51,0.4323642337327235
27,52,0.4512295727614057
27,54,0.5217940477959266
27,55,0.4645623929337825
27,56,0.5207093862873278
27,58,0.43901949308370825
28,37,0.5418762218051391
28,44,0.47124096559695133
28,46,0.4310425251637717
28,53,0.46068738240844753
29,49,0.4504910199031068
30,37,0.43640798032737543
30,39,0.45833528809814844
30,41,0.517486781759307
30,46,0.4491438072546227
30,48,0.44444513550842757
30,54,0.4043204106477688
30,58,0.4131486811432156
30,59,0.44953543489009584
31,33,0.4629300337485877
31,35,0.5011131764063094
31,39,0.4356371544169375
31,46,0.45080210724379643
31,55,0.48689524152463076
32,34,0.8861285560233493
32,36,0.9350618446553237
32,38,0.8577741927684203
32,44,0.8104812671633633
32,45,0.6409903769929979
32,46,0.6024562244831145
32,47,0.6955797731825555
32,48,0.6393211526350164
32,49,0.5173554846662294
32,50,0.5783602538840046
