i,j,w
0,1,0.9246851154128123
0,2,0.8322043777508431
0,3,0.763697258658492
0,4,0.8365150504864283
0,5,0.8652052548710726
0,6,0.8651950121111821
0,7,0.9104920204257957
0,8,0.8992432307944139
0,9,0.8973303967931245
0,10,0.9372761283766179
0,11,0.8690209327221691
0,12,0.8471288779277529
0,13,0.8775638827939619
0,14,0.5454530033204307
0,15,0.8648177100803394
0,16,0.8348303174092602
0,17,0.8253236716991121
0,18,0.8605358338590163
0,19,0.8316325268772444
0,20,0.8251687508166164
0,21,0.8335261904765223
0,22,0.8157858997223008
0,23,0.8681095863453531
0,24,0.8259728680897662
0,25,0.8836689020104764
0,26,0.7846930703489312
0,27,0.8711582025179473
0,28,0.7984368976711667
0,29,0.740834670497222
0,30,0.7908892409714191
0,31,0.8644513485290458
0,32,0.9045008323048651
0,33,0.45931425265660003
0,34,0.8903146613428065
0,35,0.8108233611818897
0,36,0.8833704211884063
0,37,0.8089085338636224
0,38,0.8970144258729751
0,39,0.8395923516407652
0,40,0.7557522122731534
0,41,0.8144928535434826
0,42,0.7815623668936168
0,43,0.8169890993031078
0,44,0.8670759668599809
0,45,0.8491038375935127
0,46,0.9107709891463942
0,47,0.825897865230361
0,48,0.7240721452967782
0,49,0.8186693818316712
0,50,0.8444894800197369
0,51,0.8510823988050227
0,52,0.9035021746652306
0,53,0.8156797057651454
0,54,0.9341729287577574
0,55,0.7319977134497639
0,56,0.8244569654929644
0,57,0.7701307647825656
0,58,0.932448523342912
0,59,0.8173163043527493
1,2,0.8497637551483016
1,3,0.7807996983595761
1,4,0.8652430274519176
1,5,0.9001234351895839
1,6,0.8503645594355391
1,7,0.9272703966626119
1,8,0.9273117034138227
1,9,0.8888904657308041
1,10,0.9638826181838075
1,11,0.9137425132997175
1,12,0.9033116913792215
1,13,0.9271310295848048
1,14,0.5450505179975116
1,15,0.9024582099521195
1,16,0.7933347439092703
1,17,0.8467672383100111
1,18,0.892222616882194
1,19,0.8272213023074112
1,20,0.8505358148962023
1,21,0.8165627318557444
1,22,0.8485853860421984
1,23,0.8519312176527087
1,24,0.8597628406565656
1,25,0.9131590753129896
1,26,0.819525342318956
1,27,0.9097943521168286
1,28,0.7835885216359109
1,29,0.7460827141632045
1,30,0.7927435669241337
1,31,0.8495099326247348
1,32,0.9572350109537999
1,34,0.9350054569214906
1,35,0.8315251356216751
1,36,0.9450320447589291
1,37,0.8095232743843904
1,38,0.9426105134874239
1,39,0.8979125358913194
1,40,0.8011671089164351
1,41,0.8755766266586446
1,42,0.748739874731854
1,43,0.820010065998453
1,44,0.9201645133464376
1,45,0.8978506928630706
1,46,0.9408705189878241
1,47,0.8191285944866985
1,48,0.7788834462805172
1,49,0.8202498328572497
1,50,0.8468487946962828
1,51,0.8574078405182709
1,52,0.9172721266539058
1,53,0.7980533146267674
1,54,0.9309573273887778
1,55,0.7659978863395784
1,56,0.872583900764773
1,57,0.7697464095631795
1,58,0.941196706661962
1,59,0.8177744344407025
2,3,0.7494093961847511
2,4,0.7758846870089519
2,5,0.7968358707871321
2,6,0.747342051618277
2,7,0.8364650249966583
2,8,0.8257297135118615
2,9,0.7632297369931575
2,10,0.8492826516951975
2,11,0.8796573045950725
2,12,0.7455366172257206
2,13,0.8375060029126735
2,14,0.5656746520354679
2,15,0.8201326896019009
2,16,0.6901382395444582
2,17,0.8187623149788069
2,18,0.7778364093736297
2,19,0.798052580470776
2,20,0.7285524345310453
2,21,0.711787322391722
2,22,0.7713722413837804
2,23,0.8035802369002358
2,24,0.7357831171830692
2,25,0.7820197711127467
2,26,0.8130932699134448
2,27,0.8487975583136975
2,28,0.69585565781193
2,29,0.6447712760671144
2,30,0.7130649952331702
2,31,0.7525956967327446
2,32,0.8262840340351153
2,34,0.822386557826393
2,35,0.6722466168370943
2,36,0.794370719996555
2,37,0.7267387027295428
2,38,0.8599296723014107
2,39,0.8002378608032773
2,40,0.6587877462645713
2,41,0.7744026453659413
2,42,0.6519420369315798
2,43,0.7797488162258678
2,44,0.786542611072752
2,45,0.7954261805506938
2,46,0.8408853276704763
2,47,0.7830520280408907
2,48,0.7389244531016695
2,49,0.7448837478173918
2,50,0.719720315924419
2,51,0.8186367146976512
2,52,0.8415386961791709
2,53,0.762229922699659
2,54,0.8487023564644178
2,55,0.7159176104599536
2,56,0.7802284193271838
2,57,0.6539428103285542
2,58,0.8348620786044564
2,59,0.8215186286908419
3,4,0.6223864128206222
3,5,0.7761390383703667
3,6,0.7763068644237924
3,7,0.7943024998173582
3,8,0.7302352649765947
3,9,0.7128051761635449
3,10,0.8032757400488096
3,11,0.7322859583206668
3,12,0.7770231973023968
3,13,0.6831539766965585
3,14,0.4608912583974106
3,15,0.7106927914242828
3,16,0.7462533502074556
3,17,0.7561180736797912
3,18,0.658954401184924
3,19,0.7340504408810763
3,20,0.5845381425118051
3,21,0.6339737286846364
3,22,0.7371196332382249
3,23,0.7524441768194594
3,24,0.7678226402653886
3,25,0.7071637301651409
3,26,0.6586763936766536
3,27,0.75002221611563
3,28,0.7447131076206434
3,29,0.707368964694705
3,30,0.6382531932294944
3,31,0.7091137228019747
3,32,0.7614521332497721
3,33,0.4085209772282415
3,34,0.6943972233527006
3,35,0.7403285303632351
3,36,0.6987962128670748
3,37,0.6926288354485733
3,38,0.739893638365513
3,39,0.7420929377739018
3,40,0.7274243813904434
3,41,0.6539384008056999
3,42,0.6761880511977539
3,43,0.6216481749520556
3,44,0.7811404366811243
3,45,0.64627985568029
3,46,0.7519510341669634
3,47,0.7336962306072784
3,48,0.48826147906129286
3,49,0.6462695857104018
3,50,0.7117023526191218
3,51,0.6444454312363922
3,52,0.7152505699212064
3,53,0.7636243520571177
3,54,0.7360609312284586
3,55,0.6832600751558418
3,56,0.626797296802187
3,57,0.6588479724544077
3,58,0.708390048301645
3,59,0.665871488143381
4,5,0.834411528912108
4,6,0.6716755836094067
4,7,0.8209541182035824
4,8,0.8744774887865719
4,9,0.7889302429732347
4,10,0.8420972861894297
4,11,0.8602235135772336
4,12,0.7154299229985073
4,13,0.9085170856972994
4,14,0.6093167903393522
4,15,0.8093211410644909
4,16,0.666901140592402
4,17,0.745363422748601
4,18,0.9302549519058436
4,19,0.7949292997087535
4,20,0.9081977194469466
4,21,0.8864485124778204
4,22,0.7849274642084992
4,23,0.8359585204528922
4,24,0.6701195117249621
4,25,0.8530829946923199
4,26,0.7676621733553938
4,27,0.8674160951858637
4,28,0.678798384139668
4,29,0.5846901005468191
4,30,0.752016927223609
4,31,0.7202812453853394
4,32,0.8343878900043247
4,34,0.8814623782169516
4,35,0.7261605463269236
4,36,0.8704838059838129
4,37,0.7691983629895087
4,38,0.8658866694793086
4,39,0.834182010872779
4,40,0.6549477643335377
4,41,0.9029565373782719
4,42,0.6256154657707638
4,43,0.8762318311781457
