i,j,w
0,9,0.4386496413885938
0,10,0.4481345034490947
0,14,0.43677314551067625
0,16,0.4648483089832068
0,22,0.4015549291799224
0,27,0.40766580107242284
0,31,0.4403873800545837
1,2,0.5973515960774124
1,4,0.6274507260454278
1,8,0.43165127669323144
1,9,0.4602367107399677
1,10,0.6262708658993691
1,11,0.5912353729031153
1,12,0.5995625023279858
1,13,0.5153506874909674
1,27,0.526791800959768
1,45,0.45992273076587
2,3,0.42805281485697594
2,4,0.5853816816510581
2,9,0.4157078190217151
2,10,0.5599750950591229
2,11,0.6792879391060755
2,12,0.4914434071032731
2,27,0.4559428967739053
3,7,0.4414257559057244
3,9,0.4672765686172982
3,10,0.4395359546669025
3,22,0.46725734435001764
4,6,0.4394420976786812
4,10,0.43596148184010447
4,11,0.4730498030204463
4,12,0.4888629888243739
4,13,0.40403449835088273
4,16,0.5044988836293305
4,27,0.6399070770655674
5,9,0.43518060186794777
6,27,0.4394514541369009
7,9,0.46651521203892155
8,9,0.42976658332381634
8,54,0.4409014031523347
9,10,0.4834361880536074
9,11,0.4211436963554854
9,22,0.456534159257838
10,11,0.5953868419750465
10,12,0.616154732059638
10,16,0.410611899787425
10,22,0.46387744124599384
10,27,0.4818644498362717
11,12,0.557584378100777
13,17,0.40957401131681453
13,27,0.5894638464552372
14,22,0.5683841307088825
15,30,0.4043594667279819
16,29,0.5798997289963156
16,54,0.4229635295651153
17,38,0.44036253434099215
17,45,0.41022652339855437
17,47,0.4024390105583316
17,57,0.4158225527089785
17,59,0.4137116959126652
18,20,0.8346610694963582
18,23,0.4304100418981493
18,27,0.40139218817366257
18,32,0.5585372013097312
18,34,0.4157554099235409
18,36,0.49759664128028025
18,38,0.5022983588229859
18,44,0.4402998495671817
18,45,0.40326703324289587
18,47,0.4270899918005306
18,48,0.5335603095861772
18,49,0.4928158340799827
18,51,0.4666034073522679
18,57,0.47238331173290166
18,59,0.5595975165987488
19,21,0.4783252664990192
19,24,0.6937014308944892
19,25,0.4099796449169999
19,29,0.4779278146355079
19,35,0.4294998948828972
19,39,0.7611913746747961
19,55,0.4285686466580037
19,56,0.4348450614276214
20,27,0.5495089660537119
20,32,0.49522006922948786
20,34,0.4318208686224168
20,36,0.4345408506060177
20,38,0.5264256456666441
20,47,0.49099045133199126
20,48,0.519421393537649
20,49,0.5145229633827949
20,51,0.5159859357997286
20,57,0.5020840695651266
20,59,0.48897336049442874
21,24,0.4950867583430108
21,25,0.5068074955868834
21,29,0.43332773187566603
21,35,0.40268489572738064
21,37,0.4573618798316271
21,39,0.5129991092233313
21,46,0.4544210068686606
21,58,0.425508069777587
22,45,0.40793097165809383
23,25,0.5304020742035623
23,26,0.4005752169730913
23,49,0.42064770279995517
24,25,0.5011308698605926
24,29,0.4750398533849236
24,37,0.5530595728248638
24,39,0.7192415008533714
25,29,0.41434725484350693
25,39,0.44126334921918225
25,51,0.4273244611245296
25,52,0.44616557356536557
25,55,0.4094404091599224
27,50,0.42953921404325446
27,52,0.41130984979043284
27,57,0.416015567549478
29,35,0.4957551855828745
29,37,0.47054184502144
29,39,0.5066789322534118
30,35,0.4918008708439668
31,33,0.6175631286191628
32,34,0.7536742219707311
32,36,0.6743800213010379
32,38,0.8293312459293635
32,44,0.7818689343264374
32,45,0.4761814407634387
32,46,0.47340737346973416
32,47,0.43959860067623285
32,48,0.5452525203811002
32,49,0.45960475657159927
32,51,0.46648202505527453
32,57,0.5376202988698524
32,59,0.5059923352917949
33,37,0.5318174019055497
34,36,0.6608766758384083
34,38,0.759059551086566
34,44,0.6746357820388551
34,45,0.45495701751484063
34,46,0.4487005419638612
34,47,0.47833855861807384
34,48,0.4634107940175878
34,51,0.4222179613377679
34,57,0.5478040761164978
34,59,0.44568344770541113
35,37,0.4911674968765534
35,39,0.5573151171637513
36,38,0.5586678510411912
36,44,0.7757201183112944
36,45,0.5306178611368171
36,46,0.5891771436031297
36,47,0.4431834834168723
36,48,0.4617418447570697
36,49,0.44327908008142625
36,51,0.6366457591411752
36,53,0.4875035194600804
36,54,0.5004328033220171
36,57,0.5016681015454545
36,58,0.4918305778124095
36,59,0.46285971290392036
37,39,0.5667889515298434
37,43,0.4204756142821753
38,44,0.6083602049612141
38,45,0.5115761919827043
38,47,0.5156959376511624
38,48,0.4148362613862108
38,49,0.6299832089213061
38,51,0.4004933857622536
38,57,0.5488747909743892
42,51,0.45665988960651666
44,45,0.5566996677980635
44,46,0.4688094086736564
44,51,0.46026453853037586
44,57,0.4515722848467863
45,46,0.47838269544667217
45,47,0.5025678947452571
45,51,0.4820784546331501
45,54,0.5201143160365936
45,58,0.48461254498000916
46,47,0.430724872106881
46,51,0.40737763503591157
46,52,0.462774407902575
46,53,0.42374666427624
46,54,0.49601611747279495
46,58,0.402557438109858
47,48,0.43668731031871594
47,49,0.6989879975873992
47,51,0.44791476291572974
47,57,0.41400552671895524
48,49,0.4254921880658072
48,51,0.46138451251192286
48,55,0.40777354870239274
48,59,0.8893206609801249
49,51,0.487352816329114
49,57,0.4287111350769345
51,52,0.427355103726054
51,53,0.44786312529023875
51,54,0.43810119891114574
51,59,0.4227383630883898
53,54,0.4299830490860365
53,58,0.49562592102357045
54,58,0.823294155656537
