i,j,w
0,1,0.7212554718611396
0,2,0.4138311394286176
0,3,0.4406281994349213
0,4,0.641594557599141
0,5,0.6182023646950117
0,6,0.7618616178437244
0,7,0.6938899494181352
0,8,0.6256113398126439
0,9,0.46118626468766816
0,10,0.7302558078134992
0,11,0.5014895122238765
0,12,0.5175630749646037
0,13,0.5206150530735156
0,14,0.43767239131446767
0,15,0.456143502428636
0,16,0.5670321922514743
0,17,0.5634890228102523
0,18,0.5652559792068683
0,19,0.4959370899612334
0,21,0.44756795872226524
0,22,0.404151729068982
0,23,0.49845143686161514
0,24,0.5382504824858995
0,25,0.5902599081194336
0,27,0.6206049057521215
0,28,0.42424182992163556
0,31,0.458409713765231
0,32,0.675426982209075
0,34,0.6213155927960067
0,35,0.46224757451977183
0,36,0.6491827186506071
0,38,0.6867861929947418
0,39,0.4270403453454228
0,40,0.5520741435274333
0,41,0.4209602064165661
0,42,0.5860149114201227
0,43,0.526597795458277
0,44,0.4765603767913997
0,45,0.6575272215473678
0,46,0.7052685666185133
0,47,0.5874739869757478
0,48,0.6210041009353182
0,49,0.6126876513166971
0,51,0.5978331503715163
0,52,0.6692542161744963
0,54,0.6854740118691575
0,56,0.6112502908687187
0,58,0.7595787211926321
0,59,0.5032038401469023
1,2,0.46088278553263745
1,3,0.5865694635630566
1,4,0.43714094681494875
1,5,0.6758357729328393
1,6,0.7240932854705541
1,7,0.7226913438050308
1,8,0.7269621676934649
1,9,0.49794637944113457
1,10,0.8293724233988378
1,11,0.6415299433935545
1,13,0.518689082470142
1,14,0.40428740686769
1,15,0.48056771465116493
1,16,0.6295261567200866
1,17,0.5886500189901748
1,18,0.6553231458897096
1,19,0.5276537259372331
1,20,0.5008457899887805
1,21,0.48335393095885243
1,22,0.47582013986855454
1,23,0.5356152514242879
1,24,0.41819911962595724
1,25,0.49282902782412746
1,26,0.5055917766766003
1,27,0.7280811565695485
1,28,0.44464219068648714
1,30,0.4766051663367973
1,31,0.5712101803720742
1,32,0.6982071571843239
1,33,0.4612844306533468
1,34,0.5831581970355959
1,35,0.5312843667041731
1,36,0.7155125082360637
1,38,0.7307181145335326
1,39,0.44943285650237724
1,40,0.6146531089105974
1,42,0.7256013924993275
1,43,0.5845255976360771
1,44,0.5192880242511245
1,45,0.7009734987822975
1,46,0.7191509680142302
1,47,0.6192798484555679
1,48,0.6231000035992501
1,49,0.6662304862382677
1,50,0.4029762410982087
1,51,0.7581183834762802
1,52,0.6755483398127335
1,53,0.5532352310907165
1,54,0.7906221390865339
1,56,0.538225747226169
1,57,0.44925796028579484
1,58,0.8127179127857866
1,59,0.5205272084251839
2,4,0.4596113246475334
2,5,0.4700887372616388
2,6,0.4696032635215041
2,7,0.47910158023947524
2,9,0.4163594713056095
2,10,0.5247514856845634
2,11,0.5788839876843859
2,12,0.4562398362271104
2,13,0.46125396005893315
2,14,0.49526112994977023
2,32,0.495564007796736
2,36,0.5039200353912338
2,38,0.4605709505230672
2,40,0.43221591251238
2,42,0.5478764886778836
2,43,0.49784962035734376
2,44,0.5154386267006111
2,45,0.42785369514165944
2,46,0.4693199276527343
2,48,0.5051473791817057
2,51,0.444140633741654
2,52,0.44328042641210197
2,53,0.49373290333633124
2,54,0.4237657242501726
2,57,0.4535621287145789
2,58,0.4868261314364092
2,59,0.5163009597423905
3,4,0.47148491579985985
3,5,0.4935194607202111
3,6,0.5670513954459286
3,7,0.5332986268866771
3,8,0.551825463198944
3,10,0.6025438061315492
3,11,0.5351217853682949
3,13,0.5003574823519609
3,14,0.4307597584995162
3,15,0.41439348837145373
3,16,0.5452277692169436
3,18,0.47852683232176213
3,20,0.41991169636998427
3,22,0.6492915678548092
3,23,0.4568530139846596
3,25,0.44551344717254304
3,27,0.45400377142540793
3,31,0.5219562948744008
3,32,0.5716220862653394
3,33,0.4115607849351974
3,34,0.4542905949245168
3,36,0.547830128639742
3,38,0.4841782373596533
3,40,0.4337249540151294
3,42,0.5584125318952606
3,43,0.422107847170917
3,44,0.407514733418866
3,45,0.4777063551832972
3,46,0.47051283837428415
3,47,0.5414656033322063
3,49,0.4901993932064908
3,51,0.4766815511014318
3,52,0.5376485877460151
3,54,0.4916298250281601
3,56,0.460827616409586
3,57,0.44233069154603927
3,58,0.5026101996981811
4,5,0.5109390178581946
4,6,0.5385460171729232
4,7,0.5352052090817142
4,8,0.5095869078866899
4,9,0.40351265448971047
4,10,0.5595665647985858
4,11,0.5410541248406394
4,13,0.43800685077890916
4,14,0.48725345926249974
4,17,0.42949362918437617
4,23,0.44595733953375155
4,25,0.4842613811591057
4,27,0.43566031669967503
4,32,0.4490655005850246
4,36,0.45189950306564824
4,38,0.41840358534350525
4,42,0.4703076486051254
4,43,0.43936171969106314
4,46,0.4382236790724618
4,48,0.5013359596867072
4,50,0.443224241007029
4,51,0.41579383837713946
4,52,0.5740942098051358
4,54,0.4008683922505424
4,56,0.49771612878524124
4,58,0.4495883183521925
5,6,0.6817293296857733
5,7,0.6687709129766369
5,8,0.7253478572562128
5,9,0.47299922134389344
5,10,0.7456888346439011
5,11,0.5855349029566439
5,12,0.4915648296737167
5,13,0.5059403336113197
5,15,0.5762906049372556
5,16,0.45431525543963835
5,17,0.5130836686127409
5,18,0.5500315163616751
5,19,0.5560448227368161
5,22,0.5368337647790664
5,23,0.6066689778342522
5,24,0.45149726090024667
5,26,0.6870245373685122
5,27,0.5520292736035498
5,28,0.5568546013339174
5,30,0.47892573154675794
5,31,0.5633608351254401
5,32,0.6757808542788446
5,33,0.4907016574177459
5,34,0.5033360025493714
5,35,0.44159872432118286
5,36,0.6312329613106257
5,38,0.6092360374599535
