i,j,w
1,3,0.5477709494813672
1,4,0.5644450473398294
1,5,0.7752161794309419
1,6,0.4148293152225941
1,7,0.5431304332477945
1,9,0.67153237752138
1,11,0.4530042332129156
1,12,0.4791387054509541
1,13,0.47139113067874067
1,17,0.5991181374180629
1,22,0.5769652884261914
1,23,0.550713753989633
1,25,0.5219602682194022
1,26,0.4996847026729086
1,27,0.45868431072614296
1,30,0.4717258376163405
1,31,0.5370586136182371
1,32,0.5037045682606563
1,34,0.5244976789785116
1,36,0.4517557692662529
1,37,0.5092578544383171
1,38,0.5165181692109311
1,42,0.6557040444804266
1,44,0.4971415398110334
1,45,0.5198436205613677
1,46,0.47015334094811856
1,50,0.4123849288970124
1,51,0.5831586140778072
1,52,0.5896188801515444
1,53,0.5143099117691489
1,54,0.4981856897272473
1,56,0.5184108701397749
1,58,0.5131669170417081
2,3,0.4789551792825372
2,25,0.40337902394102615
2,27,0.4576444962292643
2,32,0.41004513184992986
2,34,0.4313883760446585
2,36,0.40206377838940505
2,38,0.4171924630158664
2,54,0.4436399215455347
2,56,0.4281885904648471
2,58,0.4149003768044277
3,4,0.6217335080449191
3,5,0.4963032185058687
3,7,0.6278215856649363
3,9,0.6508215654225149
3,11,0.4870983519720206
3,12,0.4036403058257072
3,14,0.5310319728985373
3,17,0.5592915634060167
3,18,0.4394587859318506
3,20,0.41456031505818214
3,22,0.6095459069307144
3,23,0.49153982192308737
3,25,0.4193260063082226
3,27,0.6338728374554004
3,31,0.48458957207658737
3,32,0.5014768567880231
3,34,0.49373648062445313
3,37,0.41244634990456847
3,38,0.46036203045496527
3,42,0.41139854828117234
3,44,0.41358089879460913
3,45,0.46782721592760723
3,51,0.5282876858948633
3,52,0.5533754619557274
3,54,0.6599974902568619
3,56,0.4739321726028024
3,57,0.4401274834956639
3,58,0.5941939968542319
4,5,0.5078332003221977
4,6,0.4943252186837404
4,7,0.5157007001458597
4,9,0.570753787942948
4,10,0.41140888267038783
4,11,0.47814210912240035
4,12,0.47522011749773896
4,13,0.44490499772701814
4,14,0.44066236022518207
4,15,0.47256982467494635
4,17,0.5726086065567205
4,18,0.4240001661602906
4,20,0.49932238035354193
4,22,0.5446108619523274
4,23,0.5559425547327959
4,25,0.5178416221895
4,27,0.6604962931549475
4,30,0.5110379788747482
4,31,0.4847947399906911
4,32,0.6101475426965369
4,34,0.6226662092318229
4,36,0.5587146251708015
4,37,0.5362859372728963
4,38,0.6047474687161959
4,42,0.5790173611543371
4,44,0.5080899849816695
4,45,0.5863931336890384
4,46,0.4012757771227398
4,47,0.4750338729819979
4,48,0.44564872028511104
4,50,0.41360370200353175
4,51,0.5989799552709798
4,52,0.5048576685554763
4,54,0.5496145917200836
4,56,0.5667455891447188
4,57,0.500628196425776
4,58,0.5199182269647679
5,6,0.4132757908527758
5,7,0.5482975981783373
5,9,0.6099029441801337
5,11,0.43213310996823184
5,12,0.5250872284336489
5,17,0.5374944998897206
5,22,0.5340636829197184
5,23,0.4829201580401087
5,25,0.47672967403028016
5,26,0.520205754560615
5,27,0.4350626185288771
5,31,0.5508523324929993
5,32,0.5993921076355992
5,33,0.4406530437407288
5,34,0.5192177949145087
5,36,0.40419333291601695
5,37,0.4691985349983353
5,38,0.4599843031444691
5,42,0.5487439556616073
5,45,0.438420545912863
5,51,0.45036626165223403
5,54,0.5036562449917162
5,56,0.4629577096756419
5,58,0.4326879309561761
6,7,0.5016698581273525
6,10,0.4000395054610104
6,11,0.4541602020344755
6,12,0.442261325446176
6,13,0.5588844529883584
6,15,0.4772598528849228
6,17,0.6138419409818915
6,25,0.4200454110332461
6,27,0.4311169634999464
6,30,0.45274720126911006
6,32,0.4070514430439972
6,42,0.42880180068311147
6,45,0.5111958581538437
6,47,0.42124420733004386
6,50,0.45937602727628335
6,51,0.4822090386181503
6,54,0.40136750593075227
6,56,0.4452900760314062
7,8,0.5142627184111045
7,9,0.6452595713673427
7,10,0.590724552275861
7,11,0.5728158700815221
7,12,0.5263816871260608
7,13,0.5436696433197734
7,14,0.5727861957904304
7,15,0.4018985181477092
7,16,0.47352617233825545
7,17,0.6502893152439827
7,18,0.42581626044676196
7,22,0.5601065418642299
7,23,0.5899990671669844
7,25,0.5629819516257218
7,27,0.5548152914717616
7,29,0.4015961012532072
7,30,0.5038734871528884
7,31,0.5882093091159852
7,32,0.48846463069816054
7,33,0.4004589874552004
7,34,0.5677122382322907
7,36,0.5240816734821249
7,37,0.45656425289454927
7,38,0.4477027327389871
7,41,0.4767496059765671
7,42,0.666184083084231
7,43,0.4261841242247153
7,44,0.5625641956481491
7,45,0.7056726949835613
7,46,0.51788567747987
7,47,0.509161120290591
7,50,0.49208704557061606
7,51,0.6996229725451043
7,52,0.6219090384929918
7,53,0.4087317363609701
7,54,0.6402083924085157
7,56,0.539160211503722
7,57,0.49906300199512604
7,58,0.6382506312606766
8,17,0.5181719776065122
8,20,0.41270752582500164
8,23,0.6014063399052966
8,25,0.4025411546559939
8,32,0.4292714130881291
8,34,0.6202197988927535
8,36,0.44959017574198507
8,37,0.4549862973385335
8,38,0.5091701998260555
8,42,0.44932392983195724
8,44,0.4580888278431726
8,45,0.5514912521915531
8,46,0.5038881765124847
8,50,0.4311600538861418
8,51,0.5119643043542358
8,52,0.42562893958272074
8,56,0.46512903076749995
8,57,0.41222386773157277
9,11,0.5147209532303657
9,13,0.4273488525523331
9,14,0.4724236677482773
9,17,0.45553302115555416
9,22,0.5969171313610593
9,25,0.41553369800860845
9,27,0.4978713376863761
9,30,0.45292609029480946
9,31,0.6370315072476913
9,32,0.4784541548821071
9,33,0.43815238916882643
9,34,0.5399624832022236
9,37,0.4896359428222504
9,38,0.4429901122621805
9,42,0.6034772782946202
9,44,0.4337517206586894
9,45,0.5011581844933456
9,51,0.5076742494286264
9,52,0.4404296977371121
9,54,0.43477076566247397
9,56,0.4128289625666952
9,58,0.516956608704218
10,11,0.40643192249898624
10,12,0.6203737731522885
10,13,0.49474324591051505
10,15,0.4418309068679077
10,17,0.5272526605862755
10,25,0.47425892300646194
10,27,0.4740058871592917
10,28,0.4056235680032396
10,29,0.4629106375634149
10,30,0.5583279416895935
10,31,0.5622167583853853
10,34,0.4380994757105868
10,35,0.468197192850427
10,36,0.489625596517484
10,38,0.4125658986114104
10,41,0.4047400215196302
10,42,0.5285915639785647
10,44,0.5329815926320105
10,45,0.6069791309993451
10,46,0.5207532555955648
10,48,0.42112270881864106
10,50,0.4742049396082614
10,51,0.5757677953386635
