i,j,w
0,1,0.5417296655458393
0,3,0.6483574898212381
0,4,0.6530541817728622
0,5,0.5199208230861457
0,6,0.6401289222487393
0,7,0.6690006313161279
0,8,0.633471507739485
0,9,0.6197699729174844
0,10,0.6641843925582104
0,11,0.4865323512750874
0,12,0.6877141140963721
0,13,0.43381100911166176
0,14,0.42284538901402124
0,15,0.5284885210473886
0,16,0.593409635538347
0,17,0.5771846770508959
0,18,0.6756628480984472
0,19,0.4932550187659463
0,20,0.47304748439575817
0,21,0.5759839255084412
0,23,0.5342452631897396
0,24,0.5648079717075748
0,25,0.7170528413460998
0,26,0.4864881810012405
0,27,0.4709937922319209
0,28,0.6039779978366716
0,29,0.4174441040713576
0,31,0.5016266648461496
0,32,0.7137194701764942
0,33,0.509099380398919
0,34,0.6331940819601325
0,35,0.5589317004123256
0,36,0.7177112771885497
0,37,0.5005162253854957
0,38,0.6524912662008824
0,39,0.5034945434564809
0,40,0.5429788880284477
0,41,0.5894415095544138
0,42,0.5760374386406757
0,43,0.4657720145347158
0,44,0.7064028109094647
0,45,0.5469601866302518
0,46,0.7001700763612704
0,47,0.4571425347242161
0,48,0.5558237057276789
0,49,0.6177828306487616
0,50,0.5347047398743076
0,51,0.6592898125542422
0,52,0.5393761055040223
0,53,0.4956035363309033
0,54,0.7106895905471589
0,56,0.5553976581116233
0,57,0.5426899113256767
0,58,0.5141278912126243
0,59,0.6489907791085615
1,3,0.6840929488180822
1,4,0.45687122316821005
1,5,0.6786829805625546
1,6,0.5922010827208813
1,7,0.6331171867745765
1,8,0.6566605902700569
1,9,0.6654483668619892
1,10,0.5652224756638604
1,11,0.4568361346247617
1,12,0.6676891379170128
1,13,0.4085403072611091
1,14,0.561659830924545
1,15,0.6836475999279367
1,16,0.735654178400227
1,17,0.6800859751924277
1,18,0.7167534267980851
1,19,0.5283016717494207
1,20,0.6138823034911839
1,21,0.6506236804484459
1,22,0.4148264945568279
1,23,0.5785552990522392
1,24,0.5897682746069725
1,25,0.7177691672472856
1,26,0.5449915710769883
1,27,0.49815818904741505
1,28,0.5588560853309934
1,31,0.5342657977145394
1,32,0.6452139494087937
1,33,0.584400937101849
1,34,0.6477305658909462
1,35,0.5510897198664787
1,36,0.6914791526517421
1,37,0.5080223350626552
1,38,0.6215693026687032
1,39,0.6067403615760008
1,40,0.5573704837780674
1,41,0.6451015893680857
1,42,0.5946183654225254
1,43,0.508266150978663
1,44,0.6519743445365161
1,45,0.48909858277324114
1,46,0.6666351720205884
1,47,0.4913306801338957
1,48,0.5297220455536112
1,49,0.5187685667599344
1,50,0.664451231941037
1,51,0.6144635188624122
1,52,0.4754935576265314
1,53,0.5640876377401096
1,54,0.6994369470872427
1,55,0.5529838867704766
1,56,0.5552673303619827
1,57,0.5852564955754407
1,58,0.6133419843753726
1,59,0.6115067875883482
2,5,0.4146449488917812
2,17,0.4525745082171578
2,40,0.417322059217018
2,48,0.42199032072581355
2,51,0.42695579879210743
2,56,0.41520087741544703
3,4,0.5360888834402587
3,5,0.7283346848704457
3,6,0.6271205720823142
3,7,0.9051680601562081
3,8,0.6115274726877615
3,9,0.8585855588336125
3,10,0.7507821609323145
3,11,0.4808798190556694
3,12,0.6155073189432708
3,14,0.5788861092529743
3,15,0.7282136169690722
3,16,0.5784576917023901
3,17,0.648249852816704
3,18,0.7443330843259423
3,19,0.5113966283746985
3,20,0.625935953537157
3,21,0.6455363438542162
3,22,0.5258025277819687
3,23,0.479920834065673
3,24,0.6678014365485976
3,25,0.7992367746010874
3,26,0.588651804958988
3,27,0.464352863253109
3,28,0.5842528769993316
3,29,0.40775811587824423
3,30,0.4692983449948249
3,31,0.7544525555769186
3,32,0.6595378147513492
3,33,0.6548780726912629
3,34,0.7192428787705218
3,35,0.682320420980119
3,36,0.7056061887668471
3,37,0.6426446807648775
3,38,0.6920276316535106
3,39,0.6229440362067835
3,40,0.7164488714034501
3,41,0.6430121132988187
3,42,0.7524365482583998
3,43,0.6816849165022226
3,44,0.6610284579063171
3,45,0.6522023103692682
3,46,0.6791594087798422
3,47,0.4134554839565881
3,48,0.45349802215574625
3,49,0.4354921171934557
3,50,0.6243095000594715
3,51,0.6811653997471723
3,52,0.5523705432171576
3,53,0.6557649387519088
3,54,0.7986689432717994
3,55,0.5007174456115367
3,56,0.5313733004091766
3,57,0.5993035191517372
3,58,0.6950753123098433
3,59,0.5984799714149501
4,5,0.5671241120520348
