i,j,w
0,1,0.7607711765815017
0,2,0.6759277338305762
0,3,0.7278717218331306
0,4,0.6494002611759632
0,5,0.7131503403455173
0,6,0.7280868933184076
0,7,0.7706016671334366
0,8,0.7303274809171921
0,9,0.6418729897699659
0,10,0.7946957078858103
0,11,0.5749863688289244
0,12,0.6016979094876549
0,13,0.5634219608670737
0,14,0.4045197589272579
0,16,0.5640220713188764
0,17,0.610380133803434
0,18,0.6307439623349953
0,20,0.5483483592127738
0,22,0.5664671747082403
0,23,0.40899553499549357
0,25,0.7623423014728796
0,27,0.6581016908261238
0,31,0.41836327362574033
0,32,0.47982663076702553
0,34,0.5007323219545966
0,35,0.4893133334846806
0,36,0.5667377134976546
0,37,0.5477251184113674
0,38,0.5961068838143057
0,39,0.47195502092040637
0,40,0.5046164770169549
0,42,0.7214628916849268
0,43,0.4909335798811076
0,44,0.45796980468812326
0,45,0.6697595195149385
0,46,0.7450834706816943
0,47,0.5968871889654888
0,48,0.5879673067596438
0,49,0.5664458141041065
0,51,0.6607976694984316
0,52,0.5143209534274353
0,53,0.5078340094613703
0,54,0.8134619057623943
0,56,0.5815528730200269
0,57,0.5547562938536559
0,58,0.7372744057691476
0,59,0.5419036239229461
1,2,0.5230317547424796
1,3,0.7705390590781376
1,4,0.5163294324556568
1,5,0.8641434756407375
1,6,0.804459616998099
1,7,0.8072347568307411
1,8,0.7974393446836897
1,9,0.5968313526694701
1,10,0.8461185037865488
1,11,0.5117106435259681
1,12,0.7373723496812267
1,13,0.489282031504476
1,14,0.43084249705603656
1,15,0.40948565044075663
1,16,0.7954207860510905
1,17,0.6614240527846262
1,18,0.6681901151307834
1,20,0.57861479447786
1,21,0.5023548212785748
1,22,0.6955060419809459
1,23,0.45422945596716446
1,24,0.48741673292740767
1,25,0.6876157456737954
1,26,0.4952172229208328
1,27,0.5576940005906625
1,28,0.40833173752420376
1,29,0.5307735812707568
1,30,0.4655027776834879
1,31,0.6422132405509458
1,32,0.43248592654594853
1,33,0.4759199256387441
1,34,0.49355744912254396
1,35,0.6834555145583583
1,36,0.5448239275788244
1,37,0.6634234193949038
1,38,0.5656776116934595
1,39,0.5981291968485015
1,40,0.5272687017415874
1,42,0.7609664506235407
1,43,0.5515667993669657
1,45,0.6993779258260602
1,46,0.6186275454098199
1,47,0.5015462987495253
1,48,0.616269782058258
1,49,0.5324400361732404
1,51,0.7162703844833789
1,52,0.43185988955857907
1,53,0.6217738400660782
1,54,0.8235015467167343
1,55,0.426582531222239
1,56,0.6000799026516163
1,57,0.6152151919000503
1,58,0.7692907611432618
1,59,0.5342428655014727
2,3,0.6759615964588546
2,4,0.46887989669595626
2,5,0.6155281163492988
2,6,0.6055372315354336
2,7,0.6227353006598638
2,8,0.5458501397436535
2,9,0.6293286727164702
2,10,0.5648167412566252
2,11,0.7559404010679524
2,12,0.577884823307433
2,13,0.40660560515001076
2,18,0.591610386668345
2,20,0.533862128596172
2,22,0.550761185591941
2,25,0.4760927253005397
2,26,0.528339366384065
2,27,0.6282547823120775
2,36,0.43262410518467675
2,38,0.4141220731076124
2,40,0.5071013054508722
2,42,0.5539088391195478
2,45,0.5692822842273215
2,46,0.5498927950976356
2,47,0.6103038207338778
2,48,0.45100206023896344
2,49,0.5511540543848947
2,51,0.4818768081115035
2,54,0.698290702447829
2,56,0.4378631419952864
2,58,0.5933290215045993
2,59,0.4199444239590984
3,4,0.443578714136495
3,5,0.711824962161703
3,6,0.6807193310821161
3,7,0.8597304325392394
3,8,0.6966989885146618
3,9,0.7253529953228074
3,10,0.7804701212754783
3,11,0.6059599180312814
3,12,0.632271161828078
3,13,0.49437933060309003
3,16,0.6766599825176948
3,17,0.6053584870721128
3,18,0.6616920902084164
3,20,0.5879103121532191
3,22,0.7241589367873106
3,23,0.45149983425744517
3,24,0.4346107581894021
3,25,0.5762369113710138
3,26,0.49004004262279227
3,27,0.5734353287648695
3,29,0.5391193793296013
3,30,0.40154429785865164
3,31,0.5285027230994389
3,32,0.46095239537787724
3,33,0.40594819961829676
3,34,0.5566397047187237
3,35,0.49235533691793837
3,36,0.5947920024522417
3,37,0.43353345106068353
3,38,0.6319029459814611
3,39,0.4970822054979359
3,40,0.43011604784737084
3,42,0.6641577457198589
3,43,0.4605054890493397
3,44,0.47749130253860644
3,45,0.7318368964179428
3,46,0.5541030281108444
3,47,0.5846851905376743
3,48,0.575145431234266
3,49,0.5660041526537617
3,50,0.41967130957643056
3,51,0.6188184143399448
3,53,0.47283176424799034
3,54,0.7616549278459902
3,56,0.5590951767723156
3,57,0.515656401892152
3,58,0.6401465771106044
3,59,0.5037630640642317
4,5,0.46424535652301496
4,6,0.5829325667075134
4,7,0.43170258013429663
4,8,0.43633202772149693
4,10,0.5829148066446179
4,11,0.48391093354550224
4,12,0.4140456595609458
4,13,0.44365807843987415
4,16,0.43263658515637715
4,17,0.46255163737433286
4,18,0.49795041575107235
4,23,0.4627284662839
4,25,0.5103883829241529
4,27,0.7424535739067237
4,31,0.434190850839897
4,37,0.4000036520812662
4,40,0.44526419602821166
4,42,0.5520642328054023
4,43,0.40532984745433515
4,46,0.6518690123303713
4,47,0.45284886079040026
4,48,0.5432472557943497
4,49,0.4201337528709807
4,51,0.5098028890095176
4,52,0.5158745297555708
4,53,0.5115379622189858
4,54,0.5313724171988641
4,56,0.45728608845907653
4,57,0.436237707030754
4,58,0.5138897348890652
5,6,0.7930633317706572
5,7,0.7760809469649973
5,8,0.7762626247923916
5,9,0.5549729462226735
5,10,0.7712413753530959
5,11,0.51838497200936
5,12,0.8012160101393915
5,13,0.5265158661615341
5,14,0.44778301433437867
5,15,0.4057219458377802
5,16,0.6208363607834909
5,17,0.6429163314005761
5,18,0.7254660287621069
5,20,0.6743588852546389
5,21,0.4625094812259264
5,22,0.7208603840440276
5,23,0.48811156683608053
5,24,0.5746879281112602
5,25,0.6541360488598211
5,26,0.46443615067719624
5,27,0.5566028286230752
5,28,0.4438655839451329
5,29,0.4658674830749761
5,30,0.4977652083551035
5,31,0.6196275013114145
5,32,0.43888259463554957
5,33,0.40925407827640836
5,34,0.48244163716759325
5,35,0.5291029961524656
5,36,0.5899416206485634
5,37,0.6793670161387262
5,38,0.5501507009402713
5,39,0.5119732442035652
5,40,0.5980682173047804
5,42,0.7697551616165839
5,43,0.5532381881096404
5,45,0.7642393677365316
5,46,0.7144642718922692
5,47,0.5573923984829288
5,48,0.6198673321074694
5,49,0.6307659743817572
5,51,0.7171248309104246
5,52,0.5135192535324403
5,53,0.5965424290352358
5,54,0.8258540104479761
5,56,0.6012032642496505
5,57,0.5916782559254428
5,58,0.8204474171570708
5,59,0.5873427714158028
6,7,0.706520235325691
6,8,0.7483076754954384
6,9,0.5508641982699578
6,10,0.7918234438501113
6,11,0.5120191464241061
6,12,0.7342841460008496
6,13,0.45447338410865795
6,14,0.4939837686413576
6,15,0.43826468690722215
6,16,0.7439178944657419
6,17,0.7037411536012877
6,18,0.6722229059980891
6,20,0.6361729339532615
6,21,0.5699310941626143
6,22,0.6375745132178889
6,23,0.5952180154157282
6,24,0.6415383144349054
6,25,0.6781140152759336
6,26,0.5314987400788522
6,27,0.6490843460889977
6,28,0.44713724141230904
6,29,0.5217318936209203
6,30,0.4998981049375574
6,31,0.6239568285382316
6,32,0.4654845113423831
6,33,0.5230953378292474
6,34,0.4927675124648657
6,35,0.6950140043323955
6,36,0.6611648691525188
6,37,0.6870653658506148
6,38,0.5553919036104162
6,39,0.685391098311977
6,40,0.6905118949345712
6,41,0.43630254267933344
6,42,0.7683477195933237
6,43,0.5749399817007951
6,44,0.47816855794756336
6,45,0.7477212365566598
6,46,0.7100494326494232
6,47,0.5963009620648111
6,48,0.6558610668242479
6,49,0.5967192258831452
6,51,0.7666564605681977
6,52,0.5719200514778083
6,53,0.6288065759238898
6,54,0.7715107640712523
6,55,0.5114475007273779
6,56,0.6266465489476899
6,57,0.6248696652222177
6,58,0.7420871070827584
6,59,0.6663687222520548
7,8,0.7373164731440213
7,9,0.7346963406427168
7,10,0.7920888509961024
7,11,0.5805095060427203
7,12,0.6773302672029431
7,13,0.46149977073369347
7,15,0.41099972877583735
7,16,0.6306620161406916
7,17,0.5911409427161187
7,18,0.6622435935174363
7,20,0.5720127637403868
