i,j,w
0,1,0.6502180415375298
0,3,0.5589800212905579
0,4,0.6460105408100969
0,6,0.4720337073263118
0,7,0.5592737316473
0,8,0.5596356791783372
0,9,0.5864504112747285
0,10,0.5489015350310126
0,11,0.4333470819892284
0,12,0.5961958330395938
0,13,0.48562645891989176
0,14,0.5221553287679614
0,15,0.49659469556844693
0,17,0.5077179085584436
0,18,0.4884532298903393
0,19,0.42059231502812455
0,20,0.49810384298126165
0,21,0.5513833920189366
0,22,0.4802958689956905
0,23,0.5651721966786819
0,25,0.43058456733660166
0,27,0.5293671061011176
0,33,0.458327844184104
0,34,0.43251110440075813
0,38,0.47775543712313134
0,40,0.43613241622797716
0,42,0.49081598683022
0,45,0.4154991538101816
0,46,0.5446222589250311
0,48,0.4101057714866257
0,49,0.416193128460251
0,51,0.5237199512394962
0,54,0.6539061462997547
0,58,0.6295015682008485
1,2,0.49145642399665457
1,3,0.4733668389047666
1,4,0.5161505885552631
1,5,0.5476252584741438
1,6,0.5211910616922015
1,7,0.5030666191695483
1,8,0.5040063355397879
1,9,0.4786709014219285
1,10,0.44585806749489876
1,13,0.6339263304821768
1,15,0.40674004689399973
1,17,0.4587032595101066
1,18,0.4163641214220565
1,21,0.5491834621202384
1,23,0.5966079069282955
1,25,0.5700488184694835
1,27,0.520332998364326
1,33,0.4387219622702659
1,34,0.4529624003964837
1,38,0.45040848167682956
1,42,0.4871320569354495
1,45,0.4761035307587389
1,46,0.4310811256696683
1,51,0.4617022797113687
1,54,0.5522589388389938
1,58,0.5373031302691106
2,8,0.42237829872601274
2,10,0.4702795298433006
2,11,0.6069536929898034
2,13,0.4005733261091079
2,25,0.42548127987868484
3,7,0.5672499914941895
3,8,0.44721174481567283
3,9,0.5653099566735683
3,10,0.6199194784726394
3,14,0.4589615404920345
3,22,0.43258093863624
4,6,0.5414050456990497
4,8,0.4700581734182495
4,9,0.4617545480063156
4,11,0.5799900377902192
4,12,0.435217463348365
4,13,0.4597336739879343
4,14,0.42256531008662823
4,17,0.44366089724046653
4,18,0.4992727686107698
4,20,0.4485900666788144
4,23,0.46466016630050033
4,27,0.6909607621762011
4,33,0.46085699122851126
4,34,0.4774396637768128
4,36,0.41304850430640566
4,38,0.5002303405940691
4,42,0.5187453090037996
4,44,0.4655824349520041
4,45,0.519756433854709
4,46,0.540253540483245
4,47,0.5193474806797486
4,48,0.466989586734823
4,49,0.4696340686566792
4,51,0.4968189701658604
4,52,0.4712709540482145
4,53,0.43232508088248306
4,54,0.5812709932597201
4,57,0.47406657504930805
4,58,0.6319393276023753
5,8,0.4064807321535761
5,10,0.4364011593240201
5,21,0.49038736179807396
5,27,0.44534322536969023
5,38,0.4015264215077556
5,42,0.4844180916674478
5,45,0.41900061583534126
5,54,0.4175739877360169
6,12,0.404273123715178
6,13,0.4180859826436335
6,14,0.4845868810847499
6,17,0.5123074211756871
6,18,0.45664649113828576
6,21,0.45172931341123124
6,22,0.5106351870029886
6,23,0.47230209843572585
6,27,0.5585609189723371
6,40,0.47670922045302155
6,41,0.49120170878515246
6,42,0.5187420430686563
6,43,0.4376364679593118
6,46,0.44181999957243984
6,48,0.4077080351061432
6,51,0.4080764388298349
6,53,0.4806080154827406
6,54,0.4020893768181753
6,58,0.47465438554646217
7,8,0.4916836905300339
7,9,0.5527129619110076
7,10,0.5054600413670705
7,22,0.5094499412298219
7,54,0.4282629041714029
8,9,0.5946316302011487
8,10,0.4517102870300098
8,11,0.4959799838124018
8,12,0.44288316091095115
8,13,0.6452800211963524
8,14,0.40934910950057735
8,17,0.575521496619907
8,18,0.5159730510048611
8,20,0.4334332916362882
8,22,0.4715596241861676
8,23,0.4893515987963063
8,27,0.5565725467951943
8,32,0.40751397175024096
8,34,0.5437811348836772
8,38,0.5309286169901297
8,42,0.5811516109201694
8,44,0.40949622574962363
8,45,0.5881760716302993
8,46,0.46712266412628
8,52,0.505139541887459
8,54,0.6104065902121001
8,55,0.4634426503772662
8,57,0.6076142419713335
8,58,0.5644879519304074
9,10,0.4930146917271809
9,14,0.44151751124367383
9,15,0.6499909681211662
9,17,0.41229208424951536
9,21,0.5263269190188324
9,22,0.41521079897472457
9,23,0.48435827670971937
9,28,0.4445877126499501
9,38,0.41740042125958415
9,42,0.5231351573471292
9,45,0.46698845772796665
9,46,0.477678248512734
