i,j,w
0,1,0.45299552660921455
0,2,0.4059705277045944
0,3,0.5769868913771594
0,9,0.6023816806294263
0,10,0.5138568171295598
0,11,0.4135463829405218
1,2,0.4804153900349523
1,3,0.7442292370506143
1,4,0.6684573402377203
1,5,0.4737892483580055
1,7,0.4661441944199591
1,8,0.7374406112942523
1,9,0.5109776940183398
1,10,0.6592401169740045
1,11,0.6156402519014147
1,21,0.4494281465835264
1,22,0.5782422892103791
1,25,0.459096283221039
1,26,0.5649818931048393
1,27,0.5269220358520966
1,42,0.4012159444787928
1,54,0.5336492078973858
1,58,0.4937575789930328
2,4,0.6226621487119657
2,11,0.7509607925611016
2,13,0.4139960182513346
2,27,0.5804177602729798
2,42,0.4413205283072255
3,4,0.5278564897118448
3,7,0.5118610338322347
3,8,0.5699402708922814
3,9,0.6236788710251732
3,10,0.7078530231212967
3,11,0.5461404611558304
3,16,0.4609718838336473
3,21,0.4673305601081644
3,22,0.6145309846639784
3,25,0.49865502404419926
3,26,0.42046413932238097
3,27,0.4609550698170063
3,54,0.4536252303919107
3,58,0.4684227578030554
4,5,0.44058427006846046
4,8,0.6242241440129744
4,9,0.44927534816183246
4,10,0.4804384096837094
4,11,0.607125911515361
4,13,0.6038057721159934
4,21,0.4413388291096643
4,25,0.40571603015215413
4,26,0.5755401232070324
4,27,0.8423441104952814
4,54,0.5396356934385128
4,58,0.482481257093826
5,8,0.48271188929080955
5,10,0.4682063439342372
5,21,0.4050921036513021
6,12,0.5561124489306404
6,41,0.4890394403461839
6,46,0.4497675670851535
6,50,0.5318907889466282
6,51,0.5027203437443967
6,53,0.44148075992094277
6,57,0.42630223623756486
6,58,0.4149790354649091
7,8,0.4380096528226187
7,9,0.6188355402585958
7,10,0.6430778312859186
7,22,0.4852819188840324
7,25,0.465314731584852
7,26,0.40557235261156566
7,30,0.406572645901442
7,54,0.44437711133532026
7,55,0.43332939749042315
7,58,0.41765656580002886
8,9,0.4497772490500257
8,10,0.6074815624264298
8,11,0.4910030955830301
8,22,0.40045805343465785
8,25,0.47344040523968145
8,26,0.6008328898549744
8,27,0.6280441338681434
8,54,0.5123451087715277
8,58,0.5206158321420148
9,10,0.5487186588694292
9,16,0.412764105057581
9,21,0.42808270132993903
9,22,0.45245750842178756
9,25,0.4578620024700087
9,26,0.4602074204234746
9,39,0.4240912422094678
9,54,0.4562860643542555
9,58,0.4454457579591145
10,11,0.5091297431925959
10,22,0.45862793486583353
10,26,0.4109650099934443
10,27,0.41713546799689183
10,54,0.41777957234627927
11,27,0.5054677302973617
11,42,0.43059806596276473
12,19,0.42559906407592357
12,57,0.478488467630674
13,27,0.5382473926524365
15,17,0.4950212226419466
15,19,0.5824482665470859
15,24,0.5188419553932685
15,25,0.4619794815293535
15,26,0.4926072023318665
15,27,0.4810531709001975
15,32,0.46363389949833056
15,36,0.48447931503280045
15,38,0.4957860492545741
15,39,0.6089689209484075
15,41,0.5330175488990666
15,43,0.43972117911561326
15,44,0.47572163759293523
15,45,0.5081075660171038
15,46,0.6485863836321193
15,51,0.572155705572031
15,52,0.5135279582162724
15,54,0.5827445908106313
15,55,0.4905511957562361
15,56,0.47873180066898446
15,58,0.5542904965334383
16,22,0.48534691424027554
16,24,0.405865652569019
16,26,0.4145336053709323
16,29,0.5547326796832797
16,39,0.4002310191737275
16,54,0.44968893491484935
16,58,0.5117334924687429
17,45,0.4866528991547322
17,46,0.4580031027517042
17,49,0.42183185680022756
17,51,0.5204588624796245
17,54,0.4004605709313044
17,56,0.49208593424006897
17,57,0.45469953512759526
18,20,0.5731932055969983
18,21,0.40955302253112713
18,29,0.48230231340392654
19,21,0.4392465135893083
19,24,0.4150392024392604
19,25,0.4724356739830584
19,39,0.7641427327385998
19,41,0.5213894643445274
19,46,0.5398765176380915
19,51,0.5208727515272724
19,52,0.435458806020268
19,54,0.48386869759601425
19,58,0.5429968357963639
21,22,0.4815879211951131
21,25,0.6355189132289369
21,26,0.43687858107143607
21,39,0.5313844260327362
21,52,0.4280477567223548
21,54,0.488822152669892
21,55,0.4370516012189692
21,58,0.5248042856674374
22,25,0.4848243720629811
22,26,0.5010151546095784
22,54,0.4054181329353752
22,58,0.4794639321763953
23,25,0.4708960310885466
23,32,0.4577188283254557
23,34,0.4964794619935796
23,36,0.4631029365316467
23,38,0.619880659704714
23,45,0.42014802340113
23,51,0.40251708435850553
23,56,0.5070076483892667
23,58,0.4358580114027707
24,26,0.48055467967560817
24,28,0.4467932426579628
24,29,0.40961094748243543
24,30,0.41136052264303025
24,35,0.472943623851029
24,37,0.46636790131268674
24,39,0.6833657021626653
24,41,0.4335648969984251
24,43,0.4336160517015311
24,52,0.6605302844027874
24,55,0.5900570027696358
24,58,0.42477573934318796
25,26,0.46989710941580604
25,27,0.47664174676332155
25,38,0.43681164915959975
25,39,0.5426241871066394
25,41,0.40196939581653934
25,45,0.42196692627200316
25,46,0.434627040937852
25,52,0.49357921799739946
25,54,0.561504711975214
25,55,0.46248480421765603
25,58,0.5893228313192795
26,27,0.6325540623496487
26,37,0.45731006501308086
26,39,0.48062610805756933
26,42,0.5494433862162407
26,54,0.5132693858999644
26,55,0.476707818377618
26,56,0.44096781159259535
26,58,0.5282801862396038
27,42,0.49789234179408526
27,45,0.411688061330083
27,47,0.41094014765879394
27,49,0.4170702116453194
27,52,0.4755895385101021
27,54,0.5306335138353422
27,55,0.43032914084711976
27,56,0.4063476612390277
27,58,0.5326483847147457
28,30,0.4455647496055092
28,31,0.4130721986063556
28,33,0.44077949805381483
28,37,0.4368941581363024
28,41,0.43024168864197937
28,43,0.5002011114363841
28,46,0.47825488680588196
28,49,0.41123722741187735
28,53,0.44833552691408923
28,55,0.44487449593128753
28,56,0.43345217291923904
30,37,0.4538910394500949
30,39,0.5017867229254229
30,41,0.5367788823309192
30,46,0.5280765476305171
30,48,0.46291489969646604
30,52,0.4183193981279083
30,56,0.47743405310222636
30,59,0.4909897932236763
31,33,0.44441639689836687
31,35,0.5452875561700706
31,39,0.46950453354438043
31,43,0.4798169027168987
