i,j,w
0,3,0.46928836838930577
0,11,0.5160623404226907
1,3,0.43691381043167965
1,5,0.6743220767879275
1,10,0.5613524899504224
1,12,0.5027681190351797
1,23,0.4354892545837468
1,37,0.441797519166271
1,42,0.5348097932728401
1,45,0.40574066873348036
1,46,0.4576277519722383
1,47,0.44856443135196156
1,51,0.5217859714427229
1,53,0.4158832265540633
1,54,0.5463526932117573
1,58,0.6163219417530124
2,5,0.49197890007806877
2,11,0.6920153462835025
2,12,0.4683670092720999
2,18,0.48995154048207984
2,20,0.43228554323211277
2,27,0.6141393419018591
2,54,0.42845962889983413
3,5,0.5101119377071671
3,7,0.547056888620418
3,10,0.5763398905481336
3,11,0.4329343801357193
3,22,0.5380984305075165
3,23,0.40556857465155954
3,27,0.4383230344738094
3,31,0.5461145764568307
3,33,0.440001276027311
3,45,0.5106676458305102
3,46,0.5281327702413299
3,47,0.5174445834642742
3,49,0.44320887077953397
3,51,0.45254822015692353
3,54,0.43054675873141796
3,58,0.49472125355214913
4,11,0.4843106248546477
4,27,0.5765896891707092
4,36,0.42933672242136556
4,38,0.4422338276120766
4,46,0.4392129975331716
5,6,0.48814687799092504
5,8,0.4647324362370114
5,10,0.724984104540225
5,12,0.5868193184297642
5,22,0.41131592789069193
5,23,0.4039909785306147
5,30,0.4791566709044482
5,31,0.5395226822439325
5,33,0.46896563056689755
5,37,0.522013910599822
5,40,0.42608786041936425
5,42,0.6411586904617678
5,45,0.47980093252370104
5,46,0.4350400451487163
5,51,0.42798251387029634
5,54,0.5361597170010415
5,58,0.6153192688070591
6,8,0.519141314487671
6,10,0.49094058688611086
6,11,0.5348721615295773
6,12,0.4806261355769243
6,20,0.45693933211478294
6,23,0.5316419313023226
6,27,0.5085497827089871
6,29,0.44181249816587553
6,30,0.44648033354092176
6,31,0.47259230919892475
6,32,0.4760498933949548
6,36,0.43206003706201485
6,38,0.48621359767179645
6,46,0.43103128342117253
6,47,0.48131058687047074
6,51,0.4592600598186538
6,52,0.4246990525136451
6,54,0.53957316665582
6,57,0.4456471627599381
6,58,0.6856232288390666
7,9,0.40443119844591047
8,10,0.5002436031036022
8,11,0.497183262445748
8,31,0.4040210330338188
8,54,0.6227158069828683
8,58,0.49571406257041556
8,59,0.4578993187855689
10,12,0.5350527728943881
10,15,0.5687490288579112
10,18,0.40603693254769163
10,23,0.5069666522026384
10,31,0.485117435759922
10,33,0.4365136396436899
10,42,0.5443076296435481
10,45,0.6316659743288949
10,46,0.48720800494508953
10,47,0.4346258901291378
10,51,0.5382473005239988
10,54,0.6000861863843753
10,58,0.6056000582370973
11,18,0.4208909000357222
11,20,0.45772964761413176
11,27,0.6641171322482469
11,31,0.4577941407808928
11,33,0.4223774967912305
11,54,0.5409478009937418
11,57,0.4999189998965174
11,58,0.47506876816458715
12,23,0.6154590613364603
12,32,0.5084379940384818
12,34,0.45263229799887317
12,35,0.4308241652928742
12,38,0.48128551965600824
12,45,0.5035018592169707
12,46,0.43829692142134075
12,51,0.49503013512502625
12,54,0.6186413166252759
12,57,0.4426615047583742
12,58,0.5562322383703936
15,21,0.4144695071718123
15,45,0.46685263998286436
15,54,0.44526424315207774
15,58,0.5243407409733971
16,29,0.45237363828616534
17,32,0.41099802731841356
17,36,0.5131088548740339
17,48,0.4750371464161105
18,20,0.5702799081686695
18,27,0.44566488739246796
18,29,0.46690072354223533
18,38,0.41101904940713074
18,39,0.454529207402894
18,54,0.41573136046879805
19,39,0.4263056797662355
20,31,0.42375843054691303
20,38,0.42770413723614137
21,25,0.4046363329964777
21,51,0.4414529303227543
22,48,0.42038451326169407
23,27,0.41900969451777076
23,32,0.6131905009171831
23,34,0.5052327389033756
23,36,0.5438465903233765
23,38,0.6420663153147668
23,44,0.5058942043468231
23,45,0.5647511355437663
23,46,0.5766003877630081
23,47,0.5143548777931818
23,51,0.6165187459084678
23,54,0.5824628619516343
23,57,0.4762947604895232
23,58,0.6258917321746226
24,52,0.4467161620378618
24,54,0.43836328776717265
25,37,0.4400126471594434
26,28,0.5008349186437251
27,30,0.491436233564024
27,31,0.4759748976273893
27,32,0.40550293035028717
27,33,0.44136222182628054
27,34,0.4020191931699475
27,36,0.4586204091663234
27,38,0.5610661285151317
27,45,0.49612302217934845
27,46,0.4642473650374233
27,51,0.4264064961189363
27,54,0.5430644019797287
27,57,0.40439417214289913
27,58,0.5061996895679249
28,55,0.48204191745879915
30,31,0.68245940756591
30,33,0.5944013301719833
30,37,0.5018086160724241
30,40,0.4916973940862096
30,42,0.494844445565815
30,54,0.44063704854675534
30,58,0.6081268966159884
31,32,0.41442752323170906
31,33,0.7424254700747142
31,37,0.5764877650892226
31,40,0.6508790778959294
31,42,0.6791173235180485
31,45,0.428951023738321
31,46,0.42810849700702575
31,54,0.4647811629248885
31,58,0.5717742324706538
32,34,0.8022641134661237
32,36,0.8814601407763982
32,38,0.864972749419685
32,44,0.47635104786841875
32,45,0.5396275366036957
32,46,0.7097682015900895
32,47,0.6263976933803513
32,51,0.555341672204656
32,56,0.40718700909111843
32,57,0.43225779854090607
32,58,0.5082813208213175
33,37,0.4991364594857771
33,40,0.6276431232381988
33,42,0.6526184441038704
33,43,0.41926989581645097
33,45,0.5673114720494041
33,58,0.5082557208873459
34,36,0.8140736436388663
34,38,0.869623516511344
34,44,0.46204248422135874
34,45,0.4698805646919867
34,46,0.6062071222969729
34,47,0.5692872437179666
34,51,0.4368416306587966
34,58,0.45842247630713057
35,39,0.40265263039457866
35,45,0.4419350889825963
35,53,0.44577854818098656
35,54,0.5165699043806384
35,58,0.5125706793198471
36,38,0.9074173311828532
36,45,0.4631916745249573
36,46,0.6685009814206242
36,47,0.6114242138239931
36,51,0.45034804737499
36,58,0.4689907398469571
37,40,0.6727465908093743
37,42,0.694653974921622
37,54,0.4426987400184485
38,44,0.49058330387691584
38,45,0.500684357623536
38,46,0.7221891405924576
38,47,0.5937368372586481
38,51,0.5111396006692178
38,54,0.480815502726185
38,57,0.45579832592058345
38,58,0.5696542793487497
40,42,0.6122142149203424
40,54,0.43703136774423673
41,54,0.5041702244869939
41,55,0.40746607771737353
41,58,0.5348624758087592
42,45,0.4525744861202762
42,46,0.4228509433847894
42,51,0.49474087354692803
42,54,0.4698315462452857
42,58,0.5076327188318812
44,45,0.4262509225102605
44,46,0.47744822357804784
44,48,0.4210928557935023
44,51,0.4444692953480484
45,46,0.6294206499555861
45,47,0.5154243110856784
45,51,0.6919869690378235
45,53,0.426560256522506
45,54,0.550607623451047
45,56,0.4841221855148706
45,58,0.5572377219964507
46,47,0.6204645769510635
46,51,0.6255861814267422
46,53,0.44782517347529754
46,54,0.40764910356930373
46,56,0.4353912281870239
46,57,0.4027640613446063
46,58,0.4947933196136525
47,49,0.5760410943793352
47,50,0.42830292456272184
47,51,0.6454396584528796
47,54,0.4120885642019114
47,56,0.5095128910418388
47,57,0.42095477758211775
47,58,0.44830742919175703
47,59,0.41203036234741475
48,59,0.617853305110987
49,56,0.468076990501392
51,53,0.6505691354175517
51,54,0.545785042582414
51,56,0.6436306602653061
51,57,0.4530799552198114
51,58,0.5216214693133764
53,59,0.40120479387851243
54,57,0.40626487938016287
54,58,0.7656474319522146
57,58,0.40102452673212385
