i,j,w
0,1,0.6626975602724571
0,3,0.6562451414238619
0,4,0.6402520120025303
0,5,0.6608456428814091
0,7,0.643924933863492
0,9,0.6988325645216045
0,10,0.6662157306282491
0,15,0.4466896618064697
0,22,0.49980297705536847
0,26,0.5227655063408669
0,27,0.6273215244174022
0,51,0.4075903633765835
0,54,0.5074963526092376
0,58,0.535640030596921
1,2,0.42763934895241495
1,3,0.7835969284343399
1,4,0.6884264112618814
1,5,0.7974561676661247
1,7,0.7778861258318293
1,8,0.43165405525564243
1,9,0.8162837330849977
1,10,0.783683831522069
1,11,0.4913271541200838
1,13,0.4799129837488257
1,15,0.4134496601075766
1,22,0.6058322646831192
1,26,0.5528759451806546
1,27,0.6649624219479853
1,41,0.4628469539406961
1,51,0.4055662537189102
1,54,0.6819400517560097
1,58,0.7152011685983523
2,11,0.5259946193413307
2,27,0.42010079148530743
3,4,0.5595265856161279
3,5,0.7184457024612875
3,7,0.7520408185660883
3,9,0.8365872485827792
3,10,0.7168161577593364
3,11,0.40525380876313133
3,22,0.5993607047674854
3,26,0.4859336320501786
3,27,0.5202136499239817
3,54,0.5903470732107673
3,58,0.633706957449995
4,5,0.6277418090921781
4,7,0.5545940255229361
4,9,0.6483097275058199
4,10,0.6884246370042031
4,11,0.4376853739090462
4,15,0.41479102876247376
4,22,0.4654650763918534
4,26,0.5047064456279597
4,27,0.6344472548230031
4,54,0.5427649588586466
4,58,0.5358383532183041
5,7,0.7178033697848876
5,8,0.4274150289470998
5,9,0.7322346198303106
5,10,0.6945483258584713
5,11,0.46748489279067007
5,12,0.4273099755628706
5,13,0.44590656183212596
5,22,0.49222384041036865
5,26,0.43812822057689427
5,27,0.6162703629510077
5,41,0.40415314622552473
5,54,0.6569880206396624
5,58,0.6435950140866284
6,54,0.4375497215168619
7,9,0.8508677185321534
7,10,0.7338078730629614
7,11,0.43233386129367135
7,13,0.5650288642409993
7,22,0.5784358891859628
7,26,0.4771977989315339
7,27,0.5902870546343904
7,41,0.45331463957816
7,51,0.5159601294324997
7,54,0.5782635834089616
7,58,0.6484023422016838
8,9,0.41075404817314093
8,15,0.42498106678052305
8,54,0.43051474462571543
8,56,0.40873640285374374
9,10,0.7583281957305344
9,11,0.4924270344393302
9,13,0.43313940291787084
9,14,0.47814730144810363
9,15,0.4176015740296394
9,22,0.6884850709571729
9,26,0.5908786127855777
9,27,0.6722126519651688
9,51,0.4983388115459434
9,54,0.6088443595570587
9,58,0.6679543519658838
10,11,0.4111735489161837
10,13,0.5226993345076245
10,15,0.4863220144120726
10,22,0.5108607557006561
10,26,0.5409958104677866
10,27,0.6725185769095031
10,41,0.43828165596429935
10,51,0.47451569124978693
10,54,0.6667437440427015
10,56,0.4097192100710436
10,58,0.6178604526482032
11,26,0.504081836912187
11,27,0.6725354070939521
12,30,0.5189073366989074
12,33,0.6102456573165483
13,26,0.49756110897611494
13,27,0.4882147978366795
13,49,0.4029297251344231
13,51,0.53098494101307
13,54,0.41649890688213903
13,58,0.44998507456246417
15,17,0.470521177181524
15,25,0.44942825629588307
15,26,0.56813767567248
15,27,0.4272067554782212
15,52,0.4047749752725686
15,54,0.46055223446270793
15,56,0.5193242263768111
16,29,0.6913541639133476
17,33,0.40972919038431255
17,56,0.4351291931051477
17,57,0.4241303940707727
18,20,0.6900751964788137
19,39,0.7168195142262948
19,41,0.5296974921396908
19,54,0.41960878849524497
19,55,0.4274243649909381
20,38,0.4377127264925084
20,44,0.41756158822040396
20,45,0.45391811121790854
20,46,0.5595650672215343
20,51,0.47196657813040777
21,47,0.581997005060017
21,52,0.4176870607376658
22,26,0.4216555365207699
22,27,0.5462858778180281
22,54,0.48845832022811053
22,58,0.5366119582736005
24,39,0.4703173030573373
24,41,0.5538136484647086
25,42,0.4468317978098675
25,51,0.42374633842640014
25,52,0.4178716991690448
25,53,0.4246277702164801
25,54,0.5270182224210296
25,58,0.41243116984026035
26,27,0.5452624359120005
26,47,0.41227573631619163
27,54,0.5321987503453454
27,56,0.5345653175402668
27,58,0.5659990244754323
28,46,0.4168493977204793
28,50,0.5227309672539977
30,31,0.4863402175460541
30,33,0.46566069249517245
30,35,0.4337683957729645
30,45,0.49500677019005535
31,33,0.6367034989383886
32,34,0.7736803265797482
32,36,0.9189405119308153
32,38,0.8262681961482639
32,44,0.7930629112418681
32,45,0.5343946253585518
32,46,0.6452751716713282
33,40,0.4039238217998458
34,36,0.7993707813290983
34,38,0.78230078638643
34,44,0.6484003953496169
34,45,0.5352266424869639
34,46,0.5782306050774808
36,38,0.8117638459809514
36,44,0.764763780580612
36,45,0.5599641513068965
36,46,0.6411834681775402
37,40,0.5245070947128704
38,44,0.6149599971823334
38,45,0.5628570226545249
38,46,0.6141133258467673
39,41,0.5865353941992106
39,55,0.4586553687475451
41,54,0.43272004286079524
41,55,0.44854753428418365
44,45,0.4531314979849631
44,46,0.6327581882416671
45,46,0.5942113808806458
45,57,0.4152840325855769
46,47,0.4373352842101817
46,48,0.4382603560936319
46,50,0.4137603785943129
46,52,0.532127943352769
47,48,0.40506125395971476
47,49,0.46023605507314863
47,52,0.40913585661338464
48,50,0.4470824058979412
48,52,0.4269679523902979
48,59,0.838781753946701
50,57,0.45321790628455216
50,59,0.4290467989083665
51,52,0.47476862640413575
51,53,0.5404856204052042
51,54,0.49138677200673075
51,56,0.4327188481632655
51,57,0.40572633619381365
51,58,0.44557495154658244
52,56,0.48412700774622724
53,54,0.5038888312252233
53,58,0.42916418314906923
54,58,0.8597823270608329
56,57,0.5989095503704901
