i,j,w
0,3,0.431995894027528
0,4,0.4251299814960039
0,5,0.440307512941312
0,6,0.5354992460513193
0,7,0.4775772202355958
0,8,0.4239855340600407
0,9,0.4401824604224056
0,10,0.4967995512730097
0,11,0.48316574063980416
0,12,0.4803594556637282
0,13,0.43524244231313997
0,14,0.5591563902136428
0,15,0.5119769427834092
0,16,0.5581968162491109
0,17,0.46373285775023576
0,18,0.4200264502429639
0,21,0.5220121091726676
0,22,0.41685140434431206
0,23,0.5203707549869924
0,26,0.4488190093084856
0,27,0.46265619591403123
0,29,0.41490127790778636
0,30,0.45065739898247154
0,31,0.4841109158003262
0,32,0.46575996731238406
0,34,0.5055559295274185
0,35,0.46943472074320614
0,36,0.5252133885676701
0,38,0.4728036108420424
0,39,0.4243715507333257
0,40,0.4577929119831699
0,42,0.502161258374678
0,43,0.46319788287540636
0,44,0.6693549914531369
0,45,0.5669863891671912
0,46,0.5132772693696707
0,47,0.4715108936571276
0,50,0.580647250964343
0,51,0.5653312343575317
0,52,0.4736757609117574
0,53,0.40229579707111296
0,56,0.44789856339751083
1,2,0.4864086997292261
1,4,0.4254246893892289
1,5,0.5246099142596392
1,6,0.49067298066603743
1,8,0.49996207409030863
1,9,0.4449959580238274
1,10,0.47400742014198033
1,17,0.44510539367494956
1,21,0.41825319617655404
1,31,0.4395567374023839
1,33,0.44285955481750583
1,35,0.4270409228582032
1,42,0.5112929302855973
1,43,0.4374041256716273
1,44,0.41837486582728134
1,51,0.41585985306832673
1,56,0.4026910323544699
1,57,0.4080576516506424
2,4,0.48554851798656534
2,6,0.5267845773814811
2,8,0.45729752789293926
2,11,0.5547171474548697
2,13,0.41226121018553724
2,15,0.44785181013248426
2,27,0.5516068902886327
2,32,0.4785679109614357
2,34,0.4359713904439412
2,36,0.4360278826881575
2,38,0.47302027834804483
2,42,0.4404877997682527
2,43,0.40706507997121766
2,44,0.5335104572353689
2,47,0.5133555870301326
2,48,0.41944109239674815
2,50,0.4877074300321488
2,51,0.5708064259946689
2,56,0.5020653491567587
3,7,0.5531488822114545
3,14,0.4326733919914997
4,5,0.4953053361715041
4,6,0.5893741562295749
4,7,0.44467787057776237
4,8,0.4643696621146591
4,9,0.46117047572897146
4,10,0.5978929414153277
4,11,0.7253262953841098
4,13,0.4877483137090193
4,14,0.5214137787275569
4,27,0.7921570133735005
4,30,0.47974768001148926
4,32,0.4193896600171341
4,36,0.4131727469362447
4,38,0.4325598383444265
4,42,0.41191781190258436
4,43,0.4177983471173377
4,44,0.4581631694038197
4,45,0.40717614236569094
4,47,0.4334571794328436
4,50,0.5399523418530733
4,51,0.5927623174472741
4,52,0.5428730583043273
4,56,0.5985571620750644
5,6,0.5544618989203527
5,7,0.5143468879794262
5,8,0.6174126194948101
5,9,0.5549233445183557
5,10,0.613392709504397
5,11,0.5449776939661932
5,12,0.5024337249334958
5,14,0.6577181976600652
5,15,0.45826528363549746
5,17,0.5378462437264363
5,18,0.4740395257276385
5,21,0.5585636309114116
5,26,0.5013044995511026
5,27,0.5042956358342331
5,28,0.45036979713088143
5,30,0.5301775046290942
5,31,0.47946431753009855
5,32,0.4804097423747835
5,33,0.5557871568389258
5,34,0.5280210636462785
5,35,0.5289124462175488
5,36,0.5257308902584888
5,38,0.5522282409073873
5,40,0.4204447499662748
5,42,0.5268317535564228
5,43,0.5470331959560599
5,44,0.5545046557354211
5,45,0.5916247992482978
5,46,0.49748198126155385
5,47,0.47396972481363703
5,48,0.4565719036353782
5,50,0.6069614983154565
5,51,0.6082652305489309
5,52,0.4966050045678207
5,54,0.45713234778643863
5,56,0.6078846362337569
5,57,0.4463054835976194
5,58,0.40400622924557583
5,59,0.4833776082534055
6,7,0.4189052526314415
