i,j,w
0,14,0.4323206362046008
0,31,0.4852290575209737
1,3,0.45770542369261774
1,5,0.4444555927636349
1,6,0.42595911263851105
1,8,0.512209701500776
1,10,0.49888812846757485
2,3,0.4311223403987163
2,4,0.6361815585660544
2,5,0.4492888538894209
2,8,0.41163670244303374
2,11,0.7341371455997743
2,13,0.5134994804279751
2,22,0.4969712711622625
2,27,0.46174508963506933
3,4,0.5422649117455819
3,5,0.5674204602848828
3,7,0.5296344261899152
3,8,0.5310931110987537
3,9,0.5514211700906114
3,10,0.8245608021300632
3,11,0.6035511254703982
3,12,0.49468830232166916
3,13,0.5547472906111612
3,22,0.5648320519895994
3,47,0.5134452978321795
3,50,0.42828460196482127
4,5,0.5196179503756391
4,8,0.4868252354102449
4,10,0.5523433032041566
4,11,0.7089349764365339
4,12,0.42814975806438077
4,13,0.5988552403708463
4,16,0.5393779241904014
4,22,0.5479405501004766
4,27,0.5401629765330773
5,8,0.6473166182583217
5,9,0.4269481357662668
5,10,0.6133022939031689
5,13,0.4693122596212449
5,22,0.53598332729911
5,47,0.40349943261568155
5,54,0.455368005045257
5,58,0.5474948122496303
6,8,0.4000704000968453
6,19,0.45584020640084366
6,42,0.47514095565178077
6,49,0.4005422362204687
7,10,0.5413781971570908
8,9,0.44444168652339705
8,10,0.6605681703872998
8,12,0.4511737880863805
8,13,0.4665834694402188
8,18,0.5636454281395518
8,20,0.506164601657996
8,22,0.41470761874046613
8,27,0.4487953655626475
8,32,0.4458056953000195
8,34,0.4386538723977946
8,42,0.5281879397811724
8,45,0.43743602628781336
8,47,0.4654144692673198
8,50,0.4385535110606073
8,54,0.5041668879726818
8,58,0.5237762962883857
9,10,0.6102400231192012
9,22,0.5135888094460005
9,47,0.6391683136817837
10,11,0.4495760761641157
10,12,0.6276155863749298
10,13,0.4709598978815491
10,16,0.4264615976765967
10,22,0.4926274130452081
10,27,0.4151727852142518
10,42,0.4184362799061057
10,47,0.4947335001145998
10,58,0.47157386960464487
11,12,0.5187976128017844
11,13,0.4702160236795056
11,16,0.5206748004008603
11,22,0.6268076596523716
12,13,0.4014047753645009
12,16,0.480120069692148
12,58,0.4068635910181787
13,16,0.456874312555818
13,22,0.4374423007020637
13,27,0.5823982694404448
13,47,0.4113969594242279
14,27,0.43558422999057317
15,33,0.5035654675635117
15,40,0.5055743894234523
15,41,0.43377930861675656
15,47,0.46886617688555304
15,51,0.41202934350905773
18,20,0.8583688212962044
18,32,0.5208596979906057
18,34,0.6073515924661242
18,36,0.43874312629285295
18,38,0.4335759786562269
18,42,0.46337454110050985
18,46,0.4186738729986631
18,51,0.5867945101062564
18,56,0.4161449544763011
19,24,0.5014089393515929
19,32,0.4412482417849203
19,33,0.47927694802577997
19,36,0.44911179265613227
19,39,0.5328304077424557
19,41,0.46911282016231753
19,46,0.5066381579494647
19,51,0.41867381852361174
20,23,0.4404535822605504
20,32,0.5491705017470216
20,33,0.4070283230506674
20,34,0.6449833197821856
20,36,0.44732568687191315
20,38,0.48036243809599943
20,42,0.4799025957939213
20,46,0.41035211873441363
20,51,0.5471420778384504
20,54,0.4117543763755836
20,55,0.40868830382486243
20,56,0.4083259293164866
21,24,0.43542902343720874
21,35,0.43823551135438066
22,50,0.5784234705162821
23,33,0.4381662739697865
23,34,0.4300115391766524
24,41,0.4144926864582983
25,35,0.45249740709002045
27,42,0.4878794596133454
32,34,0.6627652686098819
32,35,0.40576066620268075
32,36,0.6136301115380344
32,38,0.5232400963692087
32,42,0.427052610590007
32,44,0.6826417848114997
32,45,0.5251748601527638
32,46,0.5017919557819209
32,47,0.4318966074514775
32,51,0.5881060362290434
32,55,0.45449131368966633
33,35,0.4485191556391052
33,40,0.4743070100224116
33,41,0.4996063397155786
33,42,0.41961810271207156
33,51,0.4323172586834263
33,55,0.4730058604839798
34,36,0.5273363659405883
34,38,0.6566524346144162
34,44,0.4672722975933081
34,46,0.4156655117388615
34,47,0.5017073715355955
34,51,0.42610398632034296
35,40,0.620233817118756
35,41,0.4097286439305143
35,44,0.43197967487564626
35,46,0.46291230760021673
35,51,0.5211113992651281
36,42,0.4426100637849175
36,44,0.5167309564692937
36,45,0.4218352845814821
36,46,0.5430323171743227
36,51,0.4582643937334016
37,46,0.45295056761712843
37,56,0.42937210432249456
40,41,0.5052870266123192
40,46,0.510988701596804
41,42,0.4734941195298353
41,45,0.41661184337223084
41,55,0.4001347091458965
42,47,0.4254907668485522
42,50,0.5134641535892649
42,51,0.46284288637426535
42,57,0.42614228564701645
44,46,0.43064176064889514
44,51,0.48387614841347715
45,46,0.42709659994351556
45,47,0.4085366887428048
46,51,0.5349195751228245
46,54,0.4467013925566688
46,55,0.43636488561187253
46,56,0.4193378670986958
46,58,0.4470440997785429
47,50,0.45153953475911285
47,54,0.40430251260826483
48,59,0.7040601767828218
51,55,0.43435750390614575
54,58,0.8277066155252754
