date,y,num_edges
2014-03-31,-0.010097881951156736,462
2014-04-01,-0.014308175733913926,464
2014-04-02,-0.0128459340738022,460
2014-04-03,-0.010416775253602255,447
2014-04-04,0.007185674899748067,502
2014-04-07,0.006975295375850897,524
2014-04-08,0.004371969919884253,521
2014-04-09,-0.010198610772657258,510
2014-04-10,0.01720136788552123,609
2014-04-11,0.04087525859461992,634
2014-04-14,0.03324854385899803,656
2014-04-15,0.022194823524238155,675
2014-04-16,0.004013873560065721,688
2014-04-17,0.007457129281653696,693
2014-04-21,0.006438642464113159,703
2014-04-22,-0.008142364074268119,636
2014-04-23,0.0057291315094447175,625
2014-04-24,0.009093636344533194,585
2014-04-25,0.02843402712440534,581
2014-04-28,0.03697708541888209,530
2014-04-29,0.026959670762826016,554
2014-04-30,0.027904539877936115,441
2014-05-01,0.024187044817928827,442
2014-05-02,0.02723056200382295,445
2014-05-05,0.023562165559298093,415
2014-05-06,0.03809095237624134,408
2014-05-07,0.04115798982688466,404
2014-05-08,0.04742729280881523,371
2014-05-09,0.04466039804684043,376
2014-05-12,0.03516333104512395,408
2014-05-13,0.03217019217503327,413
2014-05-14,0.029710319875085038,420
2014-05-15,0.039658639963356154,419
2014-05-16,0.03509752170787749,418
2014-05-19,0.0331701055132911,436
2014-05-20,0.04659435385952451,444
2014-05-21,0.03803786536038533,457
2014-05-22,0.03295153581799006,474
2014-05-23,0.027582931818063688,481
2014-05-27,0.015037815500078568,483
2014-05-28,0.02338513391708727,472
2014-05-29,0.016311423678529655,418
2014-05-30,0.018176019406992646,438
2014-06-02,0.018293621691521364,444
2014-06-03,0.028940219472645683,451
2014-06-04,0.028071468721766715,453
2014-06-05,0.026805887796040057,469
2014-06-06,0.016563537083098028,475
2014-06-09,0.007860760632697862,426
2014-06-10,0.011346043242219092,416
2014-06-11,0.009375409481844595,407
2014-06-12,0.01990940376010791,411
2014-06-13,0.025150780674582686,417
2014-06-16,0.02146534250384302,410
2014-06-17,0.019838791640347818,424
2014-06-18,0.001467128204439597,444
2014-06-19,0.00983688655793637,455
2014-06-20,0.008637608468230846,427
2014-06-23,0.012204394738395616,431
2014-06-24,0.017564722693248786,444
2014-06-25,0.011999979123223077,434
2014-06-26,0.006575419391967563,427
2014-06-27,0.004652836656560138,436
2014-06-30,0.00042505305075638466,440
2014-07-01,-0.004537406200753729,380
2014-07-02,-0.024719671452085187,338
2014-07-03,-0.03278463826702253,378
2014-07-07,-0.0199982078615947,354
2014-07-08,-0.01773000958791429,216
2014-07-09,-0.021370526686770346,193
2014-07-10,-0.021437499145682055,192
2014-07-11,-0.012827003928082177,193
2014-07-14,-0.01644524783118215,175
2014-07-15,-0.016218238504255945,183
2014-07-16,-0.012654485182168537,180
2014-07-17,0.003234584096983806,199
2014-07-18,-0.004492290458254976,217
2014-07-21,0.006193208083655142,228
2014-07-22,0.007806730986509693,206
2014-07-23,0.01073445011362949,206
2014-07-24,0.013213901060370955,197
2014-07-25,0.019799597331267533,197
2014-07-28,0.024247966773035447,198
2014-07-29,0.02868181327433326,199
2014-07-30,0.025563450439465906,206
2014-07-31,0.04319160462543661,311
2014-08-01,0.04989383372677361,315
2014-08-04,0.04507721814248332,321
2014-08-05,0.05192852496528455,347
2014-08-06,0.05110923434232189,324
2014-08-07,0.06099474625573579,326
2014-08-08,0.04812428675141873,366
2014-08-11,0.03755593099008378,366
2014-08-12,0.04406164206983149,373
2014-08-13,0.03798857784816845,378
2014-08-14,0.027944303292723578,354
2014-08-15,0.022945281428777616,326
2014-08-18,0.021067090897147228,359
2014-08-19,0.01754132826379498,345
2014-08-20,0.02156037239511106,343
2014-08-21,0.01794714224296236,336
2014-08-22,0.009300056838028077,327
2014-08-25,-0.001133634720905957,331
2014-08-26,0.007525342811017534,337
2014-08-27,-0.009631910839805895,344
2014-08-28,0.001129973265925125,346
2014-08-29,-0.004930217468765165,321
2014-09-02,-0.009278981898904734,315
2014-09-03,-0.02259246526038225,317
2014-09-04,-0.02236883937360976,314
2014-09-05,-0.015346062328014207,318
2014-09-08,-0.016102490919221113,302
2014-09-09,-0.02483102027532008,314
2014-09-10,-0.011105806469948958,310
2014-09-11,-0.0317317788881441,309
2014-09-12,-0.04316614109752563,326
2014-09-15,-0.0547941700641039,316
2014-09-16,-0.06081694015977473,345
2014-09-17,-0.07005963781876184,330
2014-09-18,-0.0809958997194539,333
2014-09-19,-0.06513262089786168,329
2014-09-22,-0.047330964218023255,352
2014-09-23,-0.02179048211661298,377
2014-09-24,-0.039166640616277344,403
2014-09-25,-0.007589702217621222,509
2014-09-26,-0.009636093877915343,502
2014-09-29,-0.009443106474318959,475
2014-09-30,0.006724791140590569,464
2014-10-01,0.016845565878643783,507
2014-10-02,0.022790976229712944,517
2014-10-03,0.023347727249509505,560
2014-10-06,0.025617098630502752,569
2014-10-07,0.041026966437048326,666
2014-10-08,0.025566941662735564,804
2014-10-09,0.04957115523831608,908
2014-10-10,0.06555008089268924,854
2014-10-13,0.08569363102065383,881
2014-10-14,0.08542369951505754,849
2014-10-15,0.09216698834806812,848
2014-10-16,0.09723052963863553,782
2014-10-17,0.0830319503001729,865
2014-10-20,0.07283902395737957,916
2014-10-21,0.058171019556769406,986
2014-10-22,0.06386401959718538,996
2014-10-23,0.04979101714363233,1022
2014-10-24,0.048847467925449556,911
2014-10-27,0.053096624715146354,922
2014-10-28,0.03934354010774114,943
2014-10-29,0.047434944683809745,910
2014-10-30,0.04206733138971711,888
2014-10-31,0.02158991856223959,884
2014-11-03,0.027021138391955687,854
2014-11-04,0.02989019284252421,844
2014-11-05,0.026864405655804297,832
2014-11-06,0.02542398441019434,787
2014-11-07,0.018840546689728954,787
2014-11-10,0.012114333445365562,770
2014-11-11,-0.00447410448833847,755
2014-11-12,0.0006757895479079165,774
2014-11-13,-0.013818345614228605,760
2014-11-14,-0.02130650683900642,761
2014-11-17,-0.03127310704571549,768
2014-11-18,-0.015892425399243567,760
2014-11-19,0.00998207274167873,738
2014-11-20,0.012545583325630254,726
2014-11-21,0.010715925852073638,725
2014-11-24,0.008263093718977012,714
2014-11-25,0.008652933529170102,719
2014-11-26,0.0073711879074735,722
2014-11-28,0.006352575425759063,673
2014-12-01,0.008149899569092244,669
2014-12-02,-0.0065262029978236215,672
2014-12-03,-0.009780251255577573,654
2014-12-04,-0.02747209574254174,646
2014-12-05,-0.03791698634254847,630
2014-12-08,-0.018036175128498966,595
2014-12-09,0.0023322004764549237,585
2014-12-10,0.009100737296000297,630
2014-12-11,-0.0023928022338549617,643
2014-12-12,0.0092637991001284,655
2014-12-15,0.009046042114209897,665
2014-12-16,0.009677461245526162,658
2014-12-17,0.0006438987862266658,731
2014-12-18,-0.0207479145438634,822
2014-12-19,-0.016396779712393096,734
2014-12-22,-0.004580243401149646,727
2014-12-23,-0.008830471287786348,703
2014-12-24,-0.006812911762938872,706
2014-12-26,-0.02539876002123196,661
2014-12-29,-0.040540325408753075,668
2014-12-30,-0.025700625713937567,655
2014-12-31,-0.03029534832499261,687
2015-01-02,-0.016340187222452944,621
2015-01-05,0.01743770561426625,616
2015-01-06,0.023411117389201333,527
2015-01-07,0.02392104936607805,553
2015-01-08,0.00023778029274276746,538
2015-01-09,0.004763757340974404,566
2015-01-12,0.024065286921555525,589
2015-01-13,0.026542571373664232,645
2015-01-14,0.04331589985597039,636
2015-01-15,0.05722216526521742,651
2015-01-16,0.046631941649535075,612
2015-01-20,0.044368374188248634,616
2015-01-21,0.03630710936506414,563
2015-01-22,0.029183546039096467,580
2015-01-23,0.030649284134750328,547
2015-01-26,0.032054807994623354,519
2015-01-27,0.0495501726517006,566
2015-01-28,0.06795066967875542,635
2015-01-29,0.05436950944164978,619
2015-01-30,0.07533970332634432,643
2015-02-02,0.055431510065024114,673
2015-02-03,0.03458830348747323,713
2015-02-04,0.03903817047538218,679
2015-02-05,0.011834286300732596,701
2015-02-06,0.02196005702580989,683
2015-02-09,0.010169646840235795,692
2015-02-10,-0.005417889684656863,705
2015-02-11,0.006769724061180239,707
2015-02-12,-0.009376630872618232,680
2015-02-13,0.0014837885081464778,676
2015-02-17,-0.0025768204207221386,679
2015-02-18,0.0070439734910550215,686
2015-02-19,0.0049023408773737915,672
2015-02-20,0.003952367458194725,669
2015-02-23,0.004337021896647968,668
2015-02-24,-0.004769500742375282,673
2015-02-25,-0.026898030562440663,667
2015-02-26,-0.03442133139015993,659
2015-02-27,-0.02802766351459271,671
2015-03-02,-0.023718642812360205,676
2015-03-03,-0.02680154321763435,693
2015-03-04,-0.025620840231052454,697
2015-03-05,-0.023903582511805774,695
2015-03-06,-0.0033547774809737268,741
2015-03-09,-0.00807154917836234,756
2015-03-10,0.012567706131773666,775
2015-03-11,0.020440296114025203,769
2015-03-12,0.013649264385779384,773
