date,y,num_edges
2014-03-31,-0.01009782585321649,1276
2014-04-01,-0.014308151376121217,1278
2014-04-02,-0.012845944352079194,1278
2014-04-03,-0.010416811818594746,1268
2014-04-04,0.007185641282803598,1299
2014-04-07,0.0069753153740280335,1318
2014-04-08,0.004371909034850173,1336
2014-04-09,-0.010198541720773394,1331
2014-04-10,0.0172013689283193,1387
2014-04-11,0.040875254526453894,1406
2014-04-14,0.03324861485261611,1430
2014-04-15,0.022194831734981272,1437
2014-04-16,0.004013921167243495,1444
2014-04-17,0.0074570922551386665,1451
2014-04-21,0.00643865880731035,1482
2014-04-22,-0.008142362757461767,1416
2014-04-23,0.005729135782063254,1432
2014-04-24,0.009093575812073958,1425
2014-04-25,0.028434048728810453,1392
2014-04-28,0.03697712220085152,1357
2014-04-29,0.026959689777257632,1355
2014-04-30,0.027904518740390894,1219
2014-05-01,0.0241870445811865,1205
2014-05-02,0.02723060421429802,1208
2014-05-05,0.02356219925659384,1195
2014-05-06,0.03809096797706181,1183
2014-05-07,0.041157989087305794,1202
2014-05-08,0.04742729617111428,1163
2014-05-09,0.04466039496846824,1171
2014-05-12,0.035163338697946606,1187
2014-05-13,0.03217017834422883,1187
2014-05-14,0.02971030160560299,1193
2014-05-15,0.039658627537733505,1171
2014-05-16,0.035097548028577626,1169
2014-05-19,0.03317011858554199,1172
2014-05-20,0.046594383248920894,1198
2014-05-21,0.038037908716418954,1233
2014-05-22,0.03295157808593877,1236
2014-05-23,0.02758285863641609,1232
2014-05-27,0.015037782299805052,1234
2014-05-28,0.023385099019975868,1222
2014-05-29,0.016311432403368565,1164
2014-05-30,0.01817604351094767,1178
2014-06-02,0.01829367198824405,1191
2014-06-03,0.028940253458971534,1205
2014-06-04,0.028071449479605055,1211
2014-06-05,0.026805935164228724,1215
2014-06-06,0.016563537462172387,1222
2014-06-09,0.007860741890267706,1167
2014-06-10,0.011346045818570991,1157
2014-06-11,0.00937533383004226,1147
2014-06-12,0.01990940378239248,1159
2014-06-13,0.02515067809920596,1146
2014-06-16,0.02146534705593613,1129
2014-06-17,0.01983876047704182,1147
2014-06-18,0.0014671129902241037,1168
2014-06-19,0.009836886401338023,1171
2014-06-20,0.0086375506113836,1146
2014-06-23,0.012204400533456165,1150
2014-06-24,0.017564714878229706,1151
2014-06-25,0.011999935852960823,1148
2014-06-26,0.0065754352893949465,1146
2014-06-27,0.00465291196782376,1144
2014-06-30,0.0004250258653447818,1150
2014-07-01,-0.0045374074836928655,1118
2014-07-02,-0.024719674374001403,1080
2014-07-03,-0.032784645329855436,1102
2014-07-07,-0.01999816609219559,1085
2014-07-08,-0.017729983515589437,857
2014-07-09,-0.021370522966223354,792
2014-07-10,-0.02143745827141042,792
2014-07-11,-0.012826947540018603,784
2014-07-14,-0.016445180531194595,756
2014-07-15,-0.01621823112683606,774
2014-07-16,-0.01265450042815523,759
2014-07-17,0.0032346289690925994,818
2014-07-18,-0.0044922915983658974,860
2014-07-21,0.006193293381256161,888
2014-07-22,0.00780679402875573,877
2014-07-23,0.010734441555532073,908
2014-07-24,0.013213908418715547,884
2014-07-25,0.019799572202297274,902
2014-07-28,0.024247928263740424,908
2014-07-29,0.028681797453724886,914
2014-07-30,0.025563442009125612,912
2014-07-31,0.043191626856393044,1093
2014-08-01,0.04989378865365855,1102
2014-08-04,0.04507719809895364,1121
2014-08-05,0.05192853644250334,1148
2014-08-06,0.051109179084948636,1127
2014-08-07,0.06099471516189408,1123
2014-08-08,0.04812418580453503,1155
2014-08-11,0.03755598689972451,1159
2014-08-12,0.04406161261237203,1149
2014-08-13,0.03798860785251047,1154
2014-08-14,0.027944297027809088,1150
2014-08-15,0.022945264771033713,1139
2014-08-18,0.02106703570535109,1168
2014-08-19,0.01754132471028986,1165
2014-08-20,0.021560395686581756,1148
2014-08-21,0.017947156248822038,1144
2014-08-22,0.009300081670218155,1134
2014-08-25,-0.0011337004863893026,1138
2014-08-26,0.007525338293264283,1153
2014-08-27,-0.00963194230968099,1146
2014-08-28,0.0011299921030885514,1142
2014-08-29,-0.004930160557864169,1136
2014-09-02,-0.009279012984332034,1134
2014-09-03,-0.022592501179396485,1125
2014-09-04,-0.022368743026854276,1115
2014-09-05,-0.015346130821966567,1108
2014-09-08,-0.016102388777668848,1082
2014-09-09,-0.02483099463095583,1098
2014-09-10,-0.011105779681747419,1103
2014-09-11,-0.031731737535366365,1101
2014-09-12,-0.04316615834959914,1099
2014-09-15,-0.054794220480888056,1103
2014-09-16,-0.06081689182693777,1158
2014-09-17,-0.07005966681785518,1153
2014-09-18,-0.0809958901143452,1152
2014-09-19,-0.06513264373554757,1131
2014-09-22,-0.04733097138284946,1153
2014-09-23,-0.02179048516725138,1167
2014-09-24,-0.0391666158568418,1197
2014-09-25,-0.007589699548271369,1299
2014-09-26,-0.009636105448407775,1316
2014-09-29,-0.00944308021108031,1307
2014-09-30,0.006724750107575094,1295
2014-10-01,0.01684559516133452,1320
2014-10-02,0.02279093371547002,1324
2014-10-03,0.02334777710190391,1365
2014-10-06,0.02561706261356073,1365
2014-10-07,0.04102692120400335,1394
2014-10-08,0.02556695283471369,1470
2014-10-09,0.04957111395247952,1507
2014-10-10,0.06555003993627616,1476
2014-10-13,0.0856936961717832,1527
2014-10-14,0.0854236577757325,1510
2014-10-15,0.09216698971938216,1522
2014-10-16,0.0972305013554064,1480
2014-10-17,0.08303192315424206,1512
2014-10-20,0.07283902125923927,1517
2014-10-21,0.05817103419083096,1512
2014-10-22,0.06386398793597342,1505
2014-10-23,0.0497909468270095,1522
2014-10-24,0.04884747927520189,1507
2014-10-27,0.05309655211946273,1513
2014-10-28,0.03934361868316539,1536
2014-10-29,0.0474349501641014,1526
2014-10-30,0.04206735329897958,1539
2014-10-31,0.021589945267456643,1541
2014-11-03,0.02702109115242126,1531
2014-11-04,0.02989016149801965,1530
2014-11-05,0.02686437111812675,1523
2014-11-06,0.025423987471891146,1502
2014-11-07,0.018840529527927374,1492
