i,j,w
0,1,0.48953123544564836
0,2,0.4974183223848388
0,3,0.45047060017800483
0,4,0.47706381487237204
0,5,0.499100485848896
0,7,0.5912690864449542
0,8,0.4991904051010187
0,10,0.5782360059244743
0,11,0.5296111487143951
0,13,0.5413661452276191
0,14,0.4970149713220039
0,16,0.5090020992272296
0,22,0.495059315644341
0,27,0.4625445708098511
0,34,0.43975060005592054
0,47,0.44313275485498066
1,3,0.5112314254417674
1,4,0.4095858252686563
1,5,0.48058439599519737
1,8,0.4768574231158312
1,10,0.4410368904116214
1,11,0.4197896144290321
1,14,0.4498679064042859
1,16,0.474510544930343
1,22,0.4025583256162233
1,27,0.41642259460474523
1,34,0.40019082819802965
1,36,0.40729567224973684
1,45,0.40445190747495
1,54,0.4370274069311266
2,3,0.4606715456956637
2,4,0.7983995443770737
2,5,0.541880274083858
2,7,0.5129184086186509
2,8,0.40624996731752333
2,9,0.4356941262592482
2,10,0.5703296690361288
2,11,0.7361147987877658
2,12,0.43898409485827217
2,13,0.8318887124897127
2,14,0.5906148048826139
2,16,0.4464292019830226
2,19,0.41462084938937005
2,22,0.5138236159757464
2,27,0.5997815849364049
2,35,0.4391799607163938
2,39,0.42163972817091705
2,47,0.4608828996001613
2,50,0.41629529882356187
2,51,0.435342917766647
3,4,0.614885377412247
3,5,0.5329763469020518
3,6,0.45045729547717217
3,7,0.572775688489515
3,8,0.5099688792934834
3,9,0.5097329726431977
3,10,0.6699197187881699
3,11,0.5293074186248147
3,12,0.5169707787383048
3,13,0.5232212997806698
3,14,0.6218149993269596
3,16,0.43088250513666654
3,22,0.5408818373840176
3,27,0.4585891730935576
3,32,0.4555425225140822
3,34,0.4980277328038527
3,38,0.5653578967778016
3,45,0.6084389268361025
3,47,0.457715073220967
3,50,0.5657843002469424
3,52,0.4112079949561821
4,5,0.5204364274282182
4,7,0.530874540407576
4,8,0.440698521301127
4,9,0.5652427577114826
4,10,0.5820764330466247
4,11,0.8479355305920377
4,12,0.5172933925743254
4,13,0.8442463877232139
4,14,0.6798627932626339
4,16,0.5482457867889184
4,18,0.44036326811781973
4,19,0.40178080835761176
4,22,0.5518526852479704
4,27,0.5713654272395766
4,35,0.46720037727025965
4,38,0.41728322798485634
4,45,0.42306151693833094
4,47,0.5088010538619788
4,50,0.5441942694880815
4,52,0.41508025000020343
5,6,0.48340127681976136
5,7,0.45869833272520416
5,8,0.4314367336437752
5,9,0.40183164589349507
5,10,0.4782448596498498
5,11,0.5545057098764321
5,12,0.41911035728791934
5,13,0.5582480742605763
5,14,0.47311969746131977
5,18,0.468841639121564
5,20,0.43931746720255405
5,22,0.495332066773865
5,27,0.5397848481925941
5,32,0.4476641966676563
5,34,0.6164693172080546
5,36,0.41007627108910727
5,38,0.5665728062168011
5,45,0.5680837447122234
5,47,0.655570869259919
5,49,0.4136271602798725
5,50,0.5132220337466715
5,52,0.4206998602333772
6,15,0.4625292252560007
6,17,0.5124134275484588
6,18,0.4776740776406252
6,20,0.4242263705926486
6,23,0.44388393152847083
6,27,0.4957509950318197
6,29,0.49072377561738273
6,34,0.41422067936678164
6,36,0.42409821401212616
6,38,0.53716323843138
6,45,0.4558649183922098
6,46,0.49795820484941405
6,47,0.46964273299116194
6,48,0.5593043890059571
6,49,0.6696315006122374
6,52,0.5648627553299035
6,54,0.5087882803372784
7,9,0.5869484273912478
7,10,0.691357002240599
7,11,0.5270503059997241
7,12,0.41376922723078585
7,13,0.5208600042547605
7,14,0.6038105917751373
7,16,0.4900176003861099
7,22,0.5943518134436564
7,34,0.42405305736284404
7,38,0.4543278994678553
7,45,0.4940155935425254
7,50,0.5163713037168569
7,51,0.5006243532684014
8,10,0.5366894372454359
8,11,0.40393769172167465
8,13,0.47067062034164037
8,14,0.4338129699966648
8,16,0.47929585377290784
8,22,0.5292083585760989
8,27,0.4524376167007893
