i,j,w
0,1,0.6392618915237299
0,2,0.6133915730574796
0,3,0.6060095295188495
0,4,0.5890100377424794
0,5,0.6379076098487336
0,6,0.6712022676702418
0,7,0.6919880392835638
0,8,0.6484503623932985
0,10,0.7610423532987308
0,11,0.5195383643463527
0,18,0.5025976239181424
0,23,0.45532207141593184
0,25,0.628270646174671
0,27,0.5832343854996944
0,42,0.6266906013934538
0,45,0.6075995843192458
0,46,0.7101411875142993
0,47,0.5252753122644483
0,48,0.4790858785766973
0,49,0.46634349834079275
0,51,0.5577932161781364
0,54,0.7706627740676274
0,58,0.641616499549269
1,2,0.5202233965565959
1,3,0.5474754348978816
1,5,0.7717565864574757
1,6,0.6395334648781648
1,7,0.6821973158924706
1,8,0.6521489115998097
1,9,0.4790447277413876
1,10,0.6824925685582911
1,11,0.47815332763650925
1,12,0.5816564696925053
1,22,0.5122395317894202
1,23,0.5976803882387146
1,25,0.5284754780471854
1,35,0.46912368121013975
1,37,0.5452809452421512
1,42,0.6681189201417612
1,45,0.5001446223314996
1,46,0.5380141272234573
1,47,0.5045033962737053
1,48,0.45264529632401523
1,49,0.4745532126479726
1,51,0.6390339686468633
1,53,0.5031392278123773
1,54,0.716135320077826
1,57,0.5061710313115169
1,58,0.5699572771480902
2,3,0.6216880037264412
2,4,0.469391019584319
2,5,0.6428162456013612
2,6,0.5926144770989461
2,7,0.592423006086424
2,8,0.4778554420227958
2,9,0.47924717154515084
2,10,0.5654565430602397
2,11,0.7312531382362928
2,12,0.6291012151410588
2,18,0.5515006482460243
2,20,0.5066064904991875
2,27,0.5790546419639903
2,40,0.5470937434122161
2,42,0.548893334961213
2,45,0.4979127520284756
2,46,0.522527577334448
2,47,0.5569875604411609
2,48,0.4766186376410835
2,49,0.48450003774800565
2,51,0.48254560437852384
2,54,0.6955889964011903
2,58,0.5408960197357463
3,5,0.558001300680645
3,6,0.498549914145657
3,7,0.78672018233757
3,8,0.5548174118109818
3,9,0.538363663993478
3,10,0.6932293563980155
3,11,0.5712024521433547
3,16,0.5072612901442727
3,22,0.6135903080700362
3,23,0.51090552499822
3,38,0.48419019763483623
3,42,0.5441776166514256
3,45,0.5066561132391569
3,47,0.5372431151967854
3,49,0.4868912634281939
3,51,0.46058978354030056
3,54,0.5887002303964592
4,6,0.4793562183066439
4,10,0.48591960064308165
4,11,0.5062625754219405
4,27,0.7186415561302427
4,46,0.601184591735101
4,54,0.530024418000216
4,58,0.464590234674264
5,6,0.7206890194000041
5,7,0.6673219361416366
5,8,0.6735651784589124
5,10,0.6884402917757956
5,11,0.5175300933257414
5,12,0.7300078078126996
5,18,0.5121515079831344
5,20,0.4720221943946507
5,22,0.6216030065114209
5,23,0.6257096915048701
5,24,0.4658819142310249
5,25,0.5027033022212926
5,27,0.48938815124096924
5,30,0.4695316250290507
5,31,0.5202482479526356
5,35,0.5100071423776382
5,37,0.5689351484230879
5,40,0.5187304576620423
5,42,0.6937909312266378
5,45,0.6279810568968095
5,46,0.6593529796676965
5,47,0.48098719788787964
5,48,0.5054618863871875
5,49,0.5460858211722656
5,51,0.6259873569604754
5,52,0.454621237533881
5,53,0.4591034302393814
5,54,0.7322729493516279
5,57,0.4733137085011164
5,58,0.6803542939386581
5,59,0.5107871926335811
6,7,0.6020218810495044
6,8,0.6651020926385003
6,10,0.6795231083296042
6,11,0.5106532449561676
6,12,0.644778700076017
6,16,0.4716191742632126
6,18,0.4578430141740142
6,20,0.45821411032269627
6,22,0.4953437791657104
6,23,0.5931819936318057
6,24,0.4995165219007759
6,25,0.5224398556108737
6,27,0.5664397082006308
6,30,0.49858694478577026
6,31,0.554995101683429
6,35,0.576596959646393
6,36,0.5350279660492664
6,37,0.5227887588307113
6,38,0.45779621926088204
6,39,0.4567423311079211
6,40,0.6064372720010314
6,42,0.6622415584865275
6,45,0.6551013333497774
6,46,0.6859373628882814
6,47,0.574441657236629
6,48,0.46045279856690974
6,49,0.5087636419373832
6,51,0.634267248692111
6,52,0.518174769564179
6,53,0.46259239512422873
6,54,0.7268288786097062
6,58,0.6085473956762529
6,59,0.4813223706350511
7,8,0.6133729619930217
7,9,0.6436151089307238
7,10,0.6950709101849661
7,11,0.5675300048011779
7,16,0.493592758195035
7,18,0.4513949925556333
7,22,0.596540268547944
7,23,0.5055074194061194
7,25,0.4645255422182653
7,35,0.45844980299491295
7,37,0.4818501497528116
7,42,0.4789423639399374
7,45,0.5286417838498768
7,46,0.5146710341786976
7,47,0.548906522806047
7,48,0.5686144292654162
7,49,0.4628476919819381
7,51,0.5612418623980586
7,54,0.6991923591176452
7,58,0.5208351028852998
7,59,0.5113485713282933
8,10,0.7053854634046389
8,11,0.5312968024637942
8,12,0.5584034232496061
8,22,0.5476394849200049
8,23,0.6270241047679659
8,27,0.4699153762770066
8,30,0.4666771832018996
8,31,0.5090781310472489
8,37,0.4592272173183741
8,42,0.6351083355391619
8,45,0.5771636851345299
8,47,0.49811302255355716
8,49,0.539555012531912
8,51,0.5999281946791066
8,53,0.45497141656571455
8,54,0.6897249571817609
8,58,0.5972250428141643
9,54,0.5897808828592033
10,11,0.5413678276862209
10,12,0.5899345515894167
10,16,0.4603500463179161
10,18,0.5202629076201994
10,22,0.5448579454251538
10,23,0.5754233083507723
10,25,0.5329876988826449
10,27,0.5079191142381911
10,36,0.4907414173488967
10,38,0.5517156958597697
10,42,0.6773367076104155
10,45,0.629958272565978
10,46,0.5936083077003788
10,47,0.5352408966948555
10,48,0.4507425942344976
10,49,0.49270535010053285
10,51,0.6515103951839356
10,54,0.6489527867343428
10,58,0.6524737726388344
11,12,0.4746706353826139
11,18,0.4754053732475071
11,27,0.666278372169652
11,31,0.5222846518206986
11,42,0.49964959633109207
11,45,0.509208069732295
11,46,0.5081564490674891
11,47,0.7085353771266878
11,48,0.6256081625577348
11,49,0.5016433216573488
11,51,0.6041262840649244
11,54,0.6910214619820303
11,58,0.5866534334103256
12,18,0.4534109503960479
12,20,0.47019430480782565
12,23,0.6235167263899111
12,27,0.4945818451268467
12,33,0.45316726848739103
12,35,0.4976174474732045
12,36,0.485488177749204
12,42,0.567173417371976
12,45,0.6349935185834621
12,46,0.5410587956246158
12,48,0.45922745134082665
12,49,0.5010013759514512
12,51,0.6447214193923947
12,53,0.4591832074104027
12,54,0.6149606225162061
12,57,0.46760779394260904
12,58,0.614091570959542
12,59,0.4941479517067098
13,45,0.5137415481702056
13,48,0.4616819527241196
13,54,0.4668497286833019
13,58,0.5650035099532558
14,22,0.4770330961395432
15,24,0.5560937089602443
15,41,0.4539072320696678
16,54,0.4537872290872528
17,18,0.45672196017231165
17,54,0.5025196273016493
18,20,0.6622556878776809
18,38,0.5133675914741915
18,45,0.5246413169552613
18,46,0.5411774755150061
18,48,0.5199909789450148
18,51,0.5574377550253301
18,53,0.4519987103945065
18,54,0.6246736677927268
18,58,0.5682755785473174
19,39,0.518589429815344
20,38,0.4897185144845273
20,42,0.457442021681178
20,45,0.46998823070121015
20,46,0.4864037059179541
20,47,0.5114478482042109
20,51,0.5457463078515099
20,54,0.4792659902589687
20,59,0.5086166358306902
23,30,0.4613507760927201
23,31,0.5290659623132749
23,32,0.49087978822919787
23,35,0.45042562549579046
23,36,0.5612749433590857
23,42,0.6465842375466023
23,44,0.4645949212663209
23,45,0.6144701075594512
23,46,0.546471166012244
23,47,0.46700478351149
23,48,0.5251954600576998
23,51,0.6431140716901255
23,53,0.46967198640015007
23,54,0.6199558615733388
23,57,0.5497924991754038
23,58,0.5373955859269247
23,59,0.48115815142254076
24,39,0.48687142356913954
25,35,0.4622671196365906
25,37,0.5001031250162129
25,45,0.4554778882056082
25,46,0.45954945138486736
25,54,0.5781083582182988
25,58,0.4820130223599998
27,31,0.4895751818232585
27,42,0.5248718743012515
27,45,0.5920119176087566
27,46,0.6016084953304658
27,47,0.4584052917319313
27,48,0.6094909398126919
27,49,0.4591485589274395
27,51,0.5387750664093869
27,54,0.6525960272950613
27,58,0.6413938845433916
27,59,0.45030173506395316
28,39,0.45477646002771277
30,31,0.547268515000691
30,35,0.46378398740136045
30,37,0.5530401863925039
30,39,0.4689427702984951
30,40,0.5830042936334348
30,42,0.503599923078353
30,54,0.4678724128046725
30,55,0.6085064083666109
31,37,0.5170429237056164
31,40,0.505048946061033
31,42,0.5709804708501929
31,45,0.46977540915803917
31,47,0.5430635494468472
31,49,0.5084552143283431
31,51,0.5742655626842782
31,54,0.5291392685469921
31,57,0.4801006219572321
31,58,0.45409689393436725
32,34,0.892770265492159
32,36,0.7410310437862734
32,38,0.6937124872048814
32,44,0.7862488862024817
32,45,0.605818011320576
32,46,0.4871145145627361
32,51,0.5387202374504478
34,36,0.6898542146823209
34,38,0.7598178529502693
34,44,0.759842332047887
34,45,0.5820948844684245
34,46,0.5071906420422357
34,51,0.49391128436422954
35,37,0.6607149678110856
35,39,0.5931730607172551
35,40,0.5843865723184505
35,42,0.5134608348044173
35,45,0.4863647550686527
35,46,0.5228774279200995
35,49,0.4874496334665021
35,51,0.5198473710240118
35,52,0.4705312308539863
35,54,0.5534482542368409
35,59,0.4912891161081495
36,38,0.7714339076804113
36,44,0.7942053810437606
36,45,0.6795344498425147
36,46,0.6156641721499623
36,47,0.47860245575862037
36,48,0.5668457462624087
36,51,0.6720826096477243
36,52,0.507390234464644
36,53,0.4672394307244852
36,54,0.4855680692026949
36,58,0.5450720162600126
36,59,0.5490731983384177
37,39,0.5261405359260015
37,40,0.684032209461579
37,41,0.5361449849322681
37,42,0.48042711994175297
37,45,0.4978550714496979
37,51,0.4704243092113733
37,54,0.5541286397331936
37,58,0.5057513452002825
37,59,0.5173312405418771
38,43,0.47700889182396655
38,44,0.7175212568169482
38,45,0.6534196314050942
38,46,0.5938518291292356
38,47,0.4556280959345627
38,48,0.5007012197026183
38,51,0.5976445487303865
38,54,0.48762461075477104
38,58,0.5097001483844075
39,40,0.45678785480558337
39,55,0.4793873078438518
40,42,0.49015887375937706
40,54,0.5594917345089824
40,59,0.4673867142354958
42,45,0.6405373534118716
42,46,0.6071765788995059
42,47,0.6173041767896394
42,49,0.4730804223978116
42,51,0.6824779469299508
42,52,0.45976436638793616
42,53,0.49257088843493824
42,54,0.701141905663485
42,57,0.47086150716331127
42,58,0.6311911540987544
42,59,0.4545396156365675
43,46,0.45315167056852845
44,45,0.6124371327969629
44,46,0.5402551775512585
44,47,0.47650635132560343
44,51,0.5621366288595806
44,59,0.4586470850992712
45,46,0.6781924744890395
45,47,0.5580723214105939
45,48,0.5665588459145061
45,49,0.5486538963717351
45,51,0.7137584628901914
45,52,0.5017283567733826
45,53,0.4642647014175903
45,54,0.7512230338695506
45,57,0.5566807474590996
45,58,0.7099896359759733
45,59,0.5604137476666046
46,47,0.5764714236915356
46,48,0.6594190824999808
46,49,0.5051268769152153
46,51,0.690207296188069
46,52,0.5446669648702426
46,53,0.4922689994372628
46,54,0.6942549703341809
46,57,0.5222752812870849
46,58,0.6891650458300025
46,59,0.5905523493816998
47,48,0.47906051469907734
47,49,0.6908509807339688
47,51,0.7073971343739576
47,52,0.4981793926321829
47,54,0.6543358231529489
47,57,0.5067653872980212
47,58,0.48150441880544226
47,59,0.5063617516017723
48,51,0.6829589660025875
48,53,0.48890030772612575
48,54,0.7080956501428187
48,57,0.4697059009301768
48,58,0.7198651817527416
48,59,0.7142318350467564
49,51,0.5806416730017885
49,52,0.5269668704214459
49,53,0.49245350964241935
49,54,0.5570536093812218
49,56,0.520172866687071
51,53,0.7588690932974205
51,54,0.7247345895438134
51,57,0.6011641499946746
51,58,0.6674075808300389
51,59,0.5739762282998615
52,54,0.4950114961928787
52,58,0.5239787875212426
52,59,0.5149890750646735
53,54,0.5028715494418434
53,56,0.5078210367596719
53,58,0.48447365908904605
54,57,0.6310260531831142
54,58,0.7468504418565735
54,59,0.6550817042843431
58,59,0.6400162422087483
