i,j,w
0,3,0.5104832705873003
0,5,0.4942349927806253
0,9,0.49066825521118435
0,10,0.5931324867005932
0,20,0.4847280530619218
0,27,0.4630765176921337
0,32,0.550882071516774
0,34,0.5544941381949596
0,36,0.6253708251273379
0,38,0.4919997691424949
0,44,0.5142260305655217
0,45,0.5092137262851162
0,46,0.5894737212752833
0,47,0.4575956641388244
0,52,0.49468989252742074
0,54,0.5026774075857965
1,10,0.4965042523060276
1,27,0.48713616216865985
1,56,0.47461896605306697
2,11,0.45122375700455797
3,5,0.4989183276528275
3,9,0.5238382153064842
3,10,0.46349659135302607
4,6,0.46536129237496826
4,9,0.45363651075211286
4,27,0.6314858800807239
5,10,0.5018328124643247
5,20,0.536265429958731
5,36,0.45834384177336684
5,44,0.5242020345136086
5,45,0.45193812486000096
5,46,0.49089610367277686
5,54,0.547496466813039
5,58,0.45951111457135835
6,13,0.5045733892314215
6,32,0.4502542406041404
6,36,0.48708030403889047
6,46,0.4530275474746099
6,54,0.4503482350057411
7,9,0.6252367932473777
7,36,0.4583090546168199
10,32,0.47078707021669886
10,36,0.5621058426169254
10,44,0.4809905172746766
10,46,0.4729721333940381
10,51,0.6500004120669751
10,52,0.48831722961320695
10,54,0.5771201236596936
13,44,0.47191616280757537
15,17,0.47158343283452187
18,20,0.5313386854762603
18,51,0.5249681532652414
18,54,0.5228084229227138
18,56,0.5286659266398352
18,57,0.5664379443819881
18,58,0.4965578649735963
19,39,0.5049531998444167
20,32,0.5164931937294168
20,36,0.5915016591663746
20,44,0.5749307297033368
20,45,0.48461900805310004
20,46,0.664834040780791
20,51,0.5382544467653481
20,54,0.5314944340134684
20,57,0.4651074383893523
20,58,0.5024484036007836
21,22,0.532219783365179
21,47,0.5489052745271672
22,47,0.5235540977049519
27,32,0.5683721155116883
27,36,0.5361928999777601
27,44,0.5339186419080282
27,45,0.4994630746625057
27,46,0.5968620548513692
27,50,0.5184975192038288
27,52,0.5304461834134622
27,54,0.5398763862483501
27,56,0.481599038126303
27,58,0.5061397186799506
30,35,0.5355667250296166
30,40,0.4935810718666643
30,54,0.47297533278397563
31,36,0.4618942533105727
31,38,0.47120389077303204
32,34,0.789579002927826
32,36,0.9150691021348586
32,38,0.8899540222919973
32,44,0.8345843257375813
32,45,0.5979673141965434
32,46,0.7754175719507265
32,49,0.47196284538056277
32,54,0.578950484322136
32,55,0.5133457810915006
32,58,0.5742045562460859
33,40,0.45686513827795955
34,35,0.5045189495951345
34,36,0.7871865184648553
34,38,0.7886187446469572
34,44,0.711123451899547
34,45,0.6201455319521862
34,46,0.7169610493749807
34,47,0.46786858546232646
34,49,0.49863768739399195
34,54,0.5365826415550101
34,58,0.46518606575241944
35,40,0.5156483347362789
36,38,0.8408937958932176
36,44,0.80471486803661
36,45,0.6332572281122528
36,46,0.837578843181462
36,47,0.49087748357185185
36,49,0.5224044090075394
36,51,0.4915460556344141
36,52,0.5125275199713789
36,54,0.635062436484288
36,58,0.5451613027787513
38,44,0.754913920671708
38,45,0.5463260399885196
38,46,0.6855755024151498
38,49,0.4997163362863668
38,54,0.48515948017119254
38,55,0.5405130538708285
38,58,0.45827763793447124
43,54,0.46254967071755054
44,45,0.7132788254060837
44,46,0.7726906782721783
44,47,0.4656616643118002
44,49,0.4696652641853941
44,54,0.6462374290156286
44,55,0.4517385430258286
44,58,0.6025024269577184
45,46,0.6741908749291516
45,54,0.6780811015817654
45,58,0.5972552887043311
46,47,0.5133621378808063
46,49,0.5209347597681244
46,51,0.48117533783808236
46,52,0.5092906962397253
46,54,0.6244857272409844
46,58,0.5679706468718446
46,59,0.4781941741246269
47,48,0.45443125634325077
47,49,0.720221018053719
47,52,0.5476616414929497
47,56,0.493347274456464
48,59,0.6718224997346864
49,52,0.5066102676203571
50,54,0.462547996220037
50,58,0.4682322791212413
51,52,0.49326348878364845
51,53,0.49325697287643344
51,54,0.4520011622353727
52,54,0.47757576511707706
52,56,0.4663282334722292
52,57,0.4829366221469095
54,56,0.5248559035443437
54,57,0.5775944612636128
54,58,0.8140536132286879
56,57,0.6384784931515122
57,58,0.4572780973510566
