i,j,w
0,1,0.5772664654264549
0,3,0.5342762359302909
0,4,0.7090323486771805
0,5,0.46734583792920326
0,6,0.6193422969143049
0,7,0.5198093012271544
0,8,0.5894694794291472
0,9,0.6606119090344127
0,10,0.7169716376060947
0,11,0.5767942503893947
0,12,0.6940779376958726
0,13,0.5965374164602932
0,14,0.4669543239872016
0,16,0.6343001301328106
0,18,0.607565761425369
0,19,0.4712176751008526
0,21,0.6157817540134144
0,23,0.5444982348410716
0,24,0.5810781519454477
0,25,0.609358406074792
0,26,0.4657263011779653
0,27,0.6517640550295085
0,28,0.5736908703338928
0,32,0.6425212478546691
0,33,0.5514633247412639
0,34,0.6391695258568639
0,35,0.5626117708991012
0,36,0.6398390279110615
0,37,0.48568381854008486
0,38,0.6709250913227969
0,39,0.5113758235400894
0,40,0.5532554486721937
0,41,0.5760803057611422
0,42,0.5490376779447624
0,43,0.5290352124430576
0,44,0.622179691925693
0,45,0.5148691944856673
0,46,0.6210409374893038
0,47,0.5192282818168764
0,48,0.5233451194951564
0,49,0.5090090847823923
0,50,0.6417864158395136
0,51,0.6694382137233387
0,52,0.4973209320515798
0,53,0.5478320999943312
0,54,0.6282136809799637
0,56,0.5026225025177555
0,57,0.505545603122526
0,58,0.5544288613081192
0,59,0.6360626011163047
1,3,0.6337404020788847
1,4,0.4900665081741764
1,5,0.6600530796682054
1,6,0.5945586215473283
1,7,0.6036749528788833
1,8,0.657825161213698
1,9,0.6708534807267111
1,10,0.6840849476178775
1,11,0.4972242689585546
1,12,0.6874980731948533
1,13,0.5920727326360887
1,14,0.5750721363440569
1,15,0.5523680988892303
1,16,0.7548471185424916
1,17,0.4692660947329133
1,18,0.6863703598924905
1,19,0.5297711235551952
1,20,0.6310255674636065
1,21,0.6961855741418623
1,22,0.5248332502200834
1,23,0.5988397275242826
1,24,0.5200993503137217
1,25,0.7439829877896448
1,26,0.5699022680166916
1,27,0.5146664515355799
1,28,0.5302957679905724
1,29,0.5562683700739925
1,30,0.52284802997567
1,31,0.4710840906900277
1,32,0.6853922686291363
1,33,0.5432516687386105
1,34,0.6452137931097481
1,35,0.5208137730749004
1,36,0.7049783458956865
1,37,0.47947473838298355
1,38,0.6402073446846321
1,39,0.5992560679413415
1,40,0.5772425088973665
1,41,0.6058352027389362
1,42,0.6495665352139783
1,43,0.6900458602089701
1,44,0.6618652215497624
1,45,0.5889714309301056
1,46,0.6665931994089195
1,47,0.4859618207698727
1,49,0.586032572231978
1,50,0.6115874907338098
1,51,0.6432491568194795
1,52,0.487537820319088
1,53,0.5714629638127987
1,54,0.7042500796012287
1,55,0.49152498295884284
1,56,0.5344911982916146
1,57,0.5562446711771338
1,58,0.6260504777770611
1,59,0.5013953645683863
3,4,0.4742318267703472
3,5,0.6915552511457497
3,6,0.595679748162134
3,7,0.6205742279593505
3,8,0.5248439498832688
3,9,0.7598759063509853
3,10,0.5953735565410292
3,12,0.5675811387481586
3,13,0.6089708439087417
3,14,0.4530842691546519
3,15,0.5408449111857265
3,16,0.6086230846344327
3,17,0.47051735628073826
3,18,0.6176675899456077
3,19,0.4589895604917386
3,20,0.5365512400694642
3,21,0.6014946604218246
3,22,0.49390196806789755
3,23,0.45440848553979274
3,24,0.4643894269786428
3,25,0.7900749869097224
3,26,0.4668795933058487
3,28,0.4828693476442558
3,29,0.4835338117288758
3,31,0.5030723775133203
3,32,0.5592838686120727
3,33,0.46568362862704077
3,34,0.5904145431641826
3,35,0.5312347346488167
3,36,0.6144531333985851
3,37,0.5216094671909394
3,38,0.645199464117209
3,39,0.5636374839205955
3,40,0.5914938184868358
3,41,0.5623893930135511
3,42,0.5892769964964484
3,43,0.6309911217996614
