i,j,w
0,12,0.28180576053307727
0,13,0.2858962096690298
0,18,0.39005451141952746
0,20,0.3853347159489561
0,24,0.3525688790467691
0,27,0.3880737337345775
0,29,0.26684058719716486
0,39,0.3331865499543798
0,47,0.27048878588556785
0,54,0.26921600637436055
0,58,0.2577310252487741
1,3,0.5750868862630434
1,5,0.4570213653343215
1,7,0.6054156634773781
1,8,0.45786268797993335
1,9,0.5893898061784016
1,12,0.3812711931188224
1,13,0.26851392677713926
1,14,0.25121584262428265
1,15,0.3210451302621887
1,16,0.292974106160234
1,17,0.4257140766561942
1,18,0.26506913053428754
1,19,0.3500426900967976
1,20,0.3088067143146866
1,22,0.5500236822523229
1,23,0.5501523172546098
1,25,0.38158136217868843
1,26,0.250178939502001
1,28,0.3206268243920506
1,31,0.36070112804878196
1,32,0.4333636032934317
1,34,0.5236206219474154
1,36,0.33335813744658016
1,37,0.429869226057004
1,38,0.5301997105091527
1,39,0.2832115697814167
1,41,0.25652815049394173
1,42,0.4672888845704109
1,44,0.3401350793103055
1,45,0.431230547481919
1,46,0.43137686061243663
1,47,0.39422292737803294
1,51,0.3649616208653273
1,52,0.4808716623976799
1,54,0.4196102458176985
1,56,0.5602347447965088
1,57,0.48406543395160445
1,58,0.40617513257866267
2,3,0.26858519833160893
2,11,0.572759976593551
3,4,0.4206933234140708
3,5,0.4115702056352962
3,6,0.25101814805022227
3,7,0.6008511629635992
3,9,0.6720282701778304
3,11,0.37615185870108925
3,12,0.34832550407967205
3,14,0.3796873842032426
3,15,0.35961286161194245
3,17,0.4864235875653813
3,18,0.37490449745288107
3,20,0.4284544189027665
3,22,0.6224342810142831
3,23,0.37483486512321085
3,27,0.6026236292181741
3,31,0.2983953113187929
3,32,0.43573793412845435
3,34,0.45581121160697075
3,36,0.3824401467484428
3,37,0.34883998467935395
3,38,0.3829844861096329
3,43,0.2789227809551707
3,44,0.2551746331694636
3,45,0.30971094892246726
3,46,0.26994290550464384
3,47,0.4167655109339012
3,50,0.2517393095744472
3,51,0.459922913387778
3,52,0.32513132520533616
3,53,0.28598871219832445
3,54,0.6995121719317832
3,56,0.5017895036786594
3,57,0.4490808407372983
3,58,0.6310829813371744
4,5,0.3766926506190585
4,7,0.3557853914139368
4,9,0.4190451833431226
4,17,0.5018916964170486
4,22,0.3790288927903862
4,23,0.41240993616890015
4,27,0.4855741892791435
4,31,0.3476725423246129
4,32,0.4333212947459088
4,33,0.2667277789399546
4,34,0.3604408081561199
4,38,0.3758772922415414
4,44,0.3181445577675899
4,47,0.3914791906682932
4,51,0.4515328422886141
4,52,0.5213651897736464
4,54,0.5729434624873019
4,56,0.4220670979925905
4,57,0.39485326895156014
4,58,0.487531236388787
5,7,0.4349751173894315
5,8,0.37641056699101055
5,9,0.5559177066856137
5,11,0.32791213394197555
5,12,0.26231795060901325
5,14,0.3996049875822704
5,17,0.3195185746117948
5,20,0.4148748146105944
5,22,0.5309624563530949
5,23,0.4352700669496687
5,24,0.3215071551382513
5,25,0.32892116521878334
5,26,0.3257648644891023
5,27,0.40250697507331024
5,29,0.27570705267467216
5,31,0.25358018973032526
5,32,0.5957726914528825
5,33,0.27740947689538864
5,34,0.3323677043033906
5,36,0.284457843087985
5,37,0.3341468724814855
5,38,0.535830130367886
5,42,0.2734581931845064
5,44,0.2926532139784952
5,45,0.2819175934347961
5,51,0.3234294605046742
5,52,0.28563222429184687
5,54,0.2733301921686871
6,7,0.2672794382680133
6,15,0.4065800479228445
6,28,0.3187345331346364
6,44,0.28679975103320615
6,45,0.2640211285522725
6,54,0.31835534189698705
6,56,0.33280244215992794
6,57,0.260341249755337
6,58,0.282156684635106
7,8,0.5429159295172434
7,9,0.7189801752581592
7,12,0.30353717027696026
7,13,0.32503259654302175
7,14,0.34235325845966713
7,15,0.449806140725997
7,16,0.27752007099938303
7,17,0.5989076386395743
7,20,0.44059877692750576
7,22,0.5684779787960188
7,23,0.665253671069963
7,25,0.4258425134204565
7,26,0.29503593886966845
7,27,0.4283787349456024
7,28,0.32381397183604943
7,30,0.28998586087596123
7,31,0.3379219609228013
7,32,0.5388593863420968
7,33,0.39778287438280446
7,34,0.4500516783126853
7,35,0.3480140648076151
7,36,0.46751550345493764
7,37,0.4922293510659806
7,38,0.47015900523065174
7,40,0.27857048466661766
7,42,0.3766780604270529
7,44,0.5705127808119662
7,45,0.5272385853800798
7,46,0.5117641265573681
7,47,0.34615486877420654
7,49,0.32136978805014893
7,50,0.2787778218529177
7,51,0.5810103265055918
7,52,0.3010846395287773
7,53,0.3855505431057906
7,54,0.5788673418963739
7,56,0.6189570334137912
7,57,0.5477327700804963
7,58,0.5549956899954721
8,9,0.39364535810599455
8,12,0.25848661250063454
8,13,0.29966091474723666
8,15,0.3120904395718067
8,16,0.39794599487591337
8,17,0.35025483706529104
8,20,0.38354214239839035
8,21,0.2699033780134053
8,22,0.4036480277025355
8,23,0.5584836144729158
8,25,0.6027425313310318
8,31,0.3309225022767982
8,32,0.36691433744348645
8,33,0.3770991673994231
8,34,0.3550352581455816
8,37,0.3207033034127551
8,38,0.3536346327309774
8,42,0.3888973913499173
8,44,0.4540447843494535
8,45,0.41746831896821207
8,46,0.4224272185656866
8,47,0.34016097920848676
8,50,0.31500614374603025
8,51,0.45910723130816794
8,52,0.3145876391565432
8,53,0.3323791223085921
8,54,0.276938851121737
8,56,0.4279253626091807
8,57,0.3515056537596077
8,59,0.25797211112034424
9,11,0.3959807263519762
9,12,0.27061813601454665
9,14,0.4511356983049429
9,15,0.404315875755985
9,17,0.5408831339604179
9,20,0.3412588843927339
9,22,0.6849118718929734
9,23,0.5989516950119682
9,25,0.320325534687375
9,26,0.4047660704821143
9,27,0.3869006577243393
9,31,0.4059893556363538
9,32,0.5252873105891104
9,33,0.41380063417107416
9,34,0.5073338110459736
9,36,0.4376345808897388
9,37,0.5340909564737283
9,38,0.535905748802557
9,42,0.3705541108512195
9,44,0.4415377853908665
9,45,0.3942391138512118
9,46,0.34195829108633224
9,47,0.3503746076535034
9,51,0.4840340894358757
9,52,0.3391074349010384
9,53,0.35580331035029544
9,54,0.6186844297686848
9,56,0.46553847013996646
9,57,0.41038022944137187
9,58,0.556854860147967
10,16,0.25651645466001494
10,19,0.2688989415912143
10,24,0.40035614729709496
10,28,0.26278654022857895
10,29,0.41361083693488426
10,36,0.33499922432892704
10,39,0.2789694392401755
10,40,0.5140766493600696
10,46,0.25840369434447225
10,47,0.3252998607616418
10,48,0.37369995379140425
10,50,0.46628005513794313
10,51,0.37228904011975505
10,53,0.33674090912178817
10,56,0.3124911423030346
10,57,0.3975892149364932
10,59,0.3038444469909162
11,15,0.30078990806805755
11,17,0.2880096915956599
11,22,0.4021088351556244
11,23,0.32775881537002355
11,27,0.45210817720897717
11,32,0.3227771944946792
11,34,0.3300871923975619
11,36,0.337360713805525
11,38,0.3299133654943244
11,45,0.4086577990290213
11,51,0.2880753342702282
11,54,0.3845633418770503
11,55,0.29445140185262786
11,58,0.41663609230734727
12,15,0.31679445565698683
12,17,0.34825459006467835
12,22,0.38102786207238915
12,23,0.3439736711633567
12,30,0.3744924997663997
12,34,0.25813401120698887
12,38,0.2913819870235011
12,39,0.33763581276091453
12,42,0.293828178620104
12,45,0.30280450435522627
12,46,0.30495780458786603
12,50,0.3355782323649828
12,51,0.3437080460929706
12,52,0.4662284299213129
12,53,0.332089384964133
12,54,0.4387219394808374
12,56,0.3556969748612095
12,57,0.44028359335085593
12,58,0.36664290444638414
13,22,0.27759732795288594
13,23,0.2719495460072886
13,26,0.25366989611270213
13,28,0.3464938924351245
13,30,0.29398830638848844
13,31,0.28062742012064484
13,33,0.33804390724517813
13,42,0.38204364258996093
13,44,0.3776979091682435
13,45,0.32961584358458035
13,46,0.28792115578389393
13,48,0.27152762449681084
13,51,0.36909561999520574
13,52,0.38503485618378064
13,56,0.300280988807519
13,57,0.3619768122671505
13,58,0.2753315772683501
13,59,0.37225772519379796
