i,j,w
0,1,0.5708271408711496
0,2,0.668422368556761
0,3,0.5732313961384105
0,4,0.7343964741002361
0,5,0.7002481859464565
0,6,0.7339554277373467
0,7,0.771652475494179
0,8,0.7396734166807011
0,9,0.5059187815861674
0,10,0.8080036597147571
0,11,0.6552870312918488
0,12,0.5756539355794535
0,13,0.8052431115945283
0,14,0.5251542149554408
0,15,0.589394785456008
0,16,0.693091189392158
0,17,0.6845781746143569
0,18,0.6078606662631671
0,19,0.6438277244910592
0,20,0.6438691422338242
0,21,0.5909227817622191
0,23,0.6474314421880788
0,24,0.7008402383509634
0,26,0.702646765788724
0,27,0.7624710432839479
0,28,0.5342606396850245
0,29,0.5503643300686
0,32,0.5530413404517984
0,33,0.6560551848320396
0,34,0.5598510357276819
0,36,0.5426165602633507
0,38,0.6300903049611946
0,39,0.6556370705498618
0,40,0.5203246450798517
0,41,0.6566640695496535
0,42,0.6153261717013429
0,43,0.6121187235290304
0,44,0.5419021867059363
0,45,0.7393339912138036
0,46,0.765706680465442
0,49,0.5019880707418464
0,50,0.6499726291599164
0,51,0.6659861942430438
0,52,0.6219976090110296
0,53,0.5116875525621569
0,54,0.7327009480380962
0,55,0.6231276604241884
0,57,0.5917292105002184
0,58,0.6335722144918037
1,4,0.6024497974296296
1,5,0.6602389528711098
1,6,0.6016625765814421
1,7,0.5766601044814392
1,8,0.6082918523832417
1,10,0.6325106657722727
1,11,0.5299903416050395
1,12,0.5136414645214337
1,13,0.6127020446288408
1,17,0.5750306990215318
1,18,0.5415329761011706
1,19,0.5367867269075142
1,20,0.5008903429624324
1,27,0.585664603258228
1,39,0.5395548509843311
1,42,0.5003589117880277
1,45,0.5211510307031445
1,46,0.5529828429858914
1,50,0.5066845255912633
1,51,0.5388276917310474
1,54,0.6710134595217779
1,57,0.5568362088267144
1,58,0.6211704518219727
2,3,0.5537322977678738
2,4,0.7284920677919968
2,5,0.583566309016082
2,6,0.7031303696258989
2,7,0.6215901797196854
2,8,0.6702011198449596
2,10,0.695894363575291
2,11,0.8894050111594858
2,12,0.5436675059733734
2,13,0.63478451747554
2,14,0.5483767123414377
2,15,0.5262639495869899
2,16,0.6446701533709746
2,17,0.6049921442028843
2,18,0.5992125716951758
2,19,0.5478642850986494
2,20,0.5829110908766831
2,21,0.5031932897823316
2,23,0.5851094825310006
2,24,0.5382569994970744
2,25,0.557579500392085
2,26,0.6044028426506877
2,27,0.7692748492751036
2,29,0.5333717901273204
2,32,0.5820409280124927
2,34,0.6071195474812767
2,36,0.5659107329542408
2,38,0.6750420182139625
2,39,0.5003817370257834
2,41,0.5200624981543691
2,42,0.59596965960011
2,43,0.5663271844893275
2,44,0.5488461819308368
2,45,0.6993843949573676
2,46,0.6748362666829395
2,47,0.5541299030600946
2,49,0.5178113594541691
2,50,0.5685022779528359
2,51,0.6729798990829362
2,52,0.6530522239699711
2,54,0.5770515709751515
2,55,0.5407393585178375
2,57,0.5902849792463116
3,4,0.6141080440605367
3,5,0.673760099052873
3,6,0.6022335581455024
3,7,0.7177674848249854
3,8,0.7682225663824211
3,9,0.5040196763894377
3,10,0.6939426776222782
3,11,0.5603327467567439
3,12,0.5166976855987369
3,13,0.579131475965168
3,15,0.5406893135113964
3,16,0.6284857546380076
3,17,0.6754119304903401
3,18,0.5753049984949178
3,20,0.5994256215189929
3,22,0.566616031726194
3,23,0.5157587496028804
3,25,0.5100686579108887
3,27,0.6194269210424113
3,29,0.5558373131968523
3,32,0.5835716796088763
