i,j,w
0,1,0.5108341812049888
0,2,0.3106518526727871
0,3,0.36777616712703726
0,4,0.49903528663696695
0,5,0.5005590170855337
0,6,0.5153859836123192
0,7,0.5039367149465729
0,8,0.590508355880473
0,9,0.47167656878760833
0,10,0.7422526681226738
0,11,0.48158845042239584
0,12,0.6374745232726559
0,13,0.5239537805395208
0,15,0.5758471194995447
0,16,0.5178787366514465
0,17,0.5719416569515001
0,18,0.49426342590770345
0,19,0.4878532932271596
0,20,0.45616242411454266
0,21,0.44206469438276397
0,22,0.42136765585805624
0,23,0.3905465629162026
0,24,0.45798948861214506
0,25,0.543325461912357
0,26,0.4134054021546157
0,27,0.6519098320779717
0,28,0.3835791044750446
0,30,0.35215815795365646
0,31,0.5991897176131863
0,32,0.4600193142161532
0,33,0.45783379539390373
0,34,0.5928272414675709
0,35,0.3842518504068237
0,36,0.5310737368610984
0,37,0.4554286700400687
0,38,0.5223313309908284
0,39,0.48483251918751796
0,40,0.35952823652598664
0,41,0.44147624847698247
0,42,0.48981101622464057
0,43,0.5538362741267557
0,44,0.505467664862261
0,46,0.5567414897335964
0,47,0.5423765372484483
0,48,0.499231691163504
0,49,0.530614067039367
0,50,0.5427639594181735
0,51,0.6440528556832342
0,52,0.49462430198699464
0,53,0.44648344640253573
0,54,0.6326565572700364
0,56,0.485181191858979
0,57,0.4788834347304201
0,58,0.5315839771699572
0,59,0.43673727017541386
1,2,0.34169558196977895
1,3,0.37507611820606296
1,4,0.4672468489374876
1,5,0.7429027987418519
1,6,0.4505222929882656
1,7,0.5890182066357658
1,8,0.6701795110491974
1,9,0.5188321563166765
1,10,0.7161173793873985
1,11,0.6090622958560473
1,12,0.5738047338721289
1,13,0.3770176225710744
1,14,0.5245982187074705
1,16,0.3859223515752999
1,17,0.46325909138776095
1,18,0.6907596895529039
1,19,0.3787960573131089
1,20,0.6200385301797334
1,21,0.5424489337880923
1,22,0.45971226060314385
1,23,0.6223628490038806
1,24,0.3600509750686671
1,25,0.6760330587376114
1,26,0.6724039115351492
1,27,0.48180914403636754
1,28,0.34186250742086344
1,30,0.42554266391579576
1,31,0.6670090875179301
1,32,0.5947270991631401
1,34,0.551174485138618
1,35,0.4552853902804928
1,36,0.5438296077375048
1,37,0.4718037244513074
1,38,0.5839302229751512
1,39,0.45642080613042135
1,40,0.40328566629059936
1,41,0.4143204308597109
1,42,0.6371402181844956
1,43,0.6421905871837656
1,44,0.5417028190485446
1,46,0.5505924139669032
1,47,0.38066921749287325
1,48,0.37444049972267723
1,49,0.4571900086100317
1,50,0.5462222235393868
1,51,0.48190064100968083
1,52,0.36409702314798587
1,53,0.33350091432229423
1,54,0.7512990487239345
1,55,0.3008051821570904
1,57,0.33621117959739233
1,58,0.7573602914250511
2,4,0.33592471463214324
2,5,0.33944048125593995
2,6,0.48144782259718993
2,8,0.37434623424029395
2,10,0.4110055861720995
2,11,0.484476880390231
2,12,0.38908964551731917
2,13,0.3977677623367523
2,14,0.34325660935523156
2,15,0.36956325233968423
2,16,0.37613836293668756
2,17,0.47632042718202755
2,18,0.5286466281075611
2,19,0.4135340987388679
2,20,0.46250248098062113
2,21,0.4393678871949772
2,23,0.37890163921726927
2,24,0.39021219456788436
2,25,0.4671262504321131
2,27,0.49894976792542606
2,28,0.4755666211440109
2,32,0.3369967798450447
2,34,0.35559423110322946
2,35,0.36040968054367384
2,36,0.34672928900545535
2,37,0.3344667370368951
2,38,0.4009017940801654
2,39,0.45153595945565295
2,41,0.452189984230677
2,42,0.41166808339376965
2,44,0.4166237688324728
2,46,0.38477108023383677
2,48,0.3384429763975348
2,49,0.38724313225055557
2,50,0.5537852435036056
2,51,0.44478060770008787
2,52,0.3260188698891184
2,53,0.39258278623317566
2,54,0.4824559758230246
2,57,0.3999521149293592
2,58,0.4592850644739913
3,4,0.3582014812225875
3,5,0.44395176527011765
3,6,0.43218744200216763
3,7,0.6780500629239621
3,8,0.46393856866627375
3,9,0.718708036953966
3,10,0.49290464482356533
3,11,0.34424291523114064
3,12,0.4577270538331613
3,14,0.5748085193285413
3,16,0.3782431535394783
3,17,0.39002444323848645
3,18,0.4650162885460735
3,19,0.3489982210125825
3,20,0.4498324822859974
3,21,0.5268220929218268
3,22,0.5882296849378217
3,23,0.49145374516422935
3,25,0.5730746878124804
3,26,0.4258795260801934
3,27,0.4167676584760276
3,30,0.3146262784157828
3,31,0.3902177018765213
3,32,0.3127328711690758
3,33,0.442897716477161
3,34,0.41075847186194014
3,35,0.32023360833685455
3,36,0.3065890202174473
3,38,0.3888080406571996
3,39,0.36057160666349714
3,41,0.33753682121184087
3,43,0.34287883142539616
3,44,0.40694303820380573
3,48,0.3592214378928902
3,50,0.322664228940258
4,5,0.5198207983168194
4,7,0.4349827432032017
4,8,0.4725094132795645
4,9,0.4624130528199565
4,10,0.5764504657224531
4,11,0.541023097021263
4,12,0.4656934244924139
4,13,0.42840683409480496
4,14,0.5310445937854489
4,16,0.364146082903053
4,17,0.35928686275423116
4,18,0.4699413711796548
4,20,0.5340375184085695
4,21,0.45334225682823487
4,22,0.3185186423573276
4,23,0.3752035591196263
4,24,0.3295224731291457
4,25,0.42287076202625
4,26,0.4810105758111297
4,27,0.6600794638461168
4,29,0.3001440801254976
4,31,0.4055965675817185
4,32,0.572044437535497
4,34,0.5355023842136803
4,36,0.53266712865475
4,38,0.6067806787997125
4,39,0.30723027943958636
4,42,0.3397305297083373
4,43,0.5232532958986862
4,44,0.5460351174140357
4,45,0.31118763658710086
4,46,0.33970853561882447
4,47,0.4270582664915945
4,49,0.4081217807985148
4,50,0.5834934651209631
4,51,0.4444953339616879
4,52,0.4303985750368002
4,54,0.5271080848097703
4,56,0.330584684952077
4,57,0.3122963589979588
4,58,0.5381115170848638
5,6,0.48196348397518995
5,7,0.44006998228605765
5,8,0.6466914810473504
5,9,0.4732077826189247
5,10,0.658898052572722
5,11,0.6188274797502672
5,12,0.5183869981852295
5,13,0.49644804187388436
5,14,0.668177288039069
5,17,0.516092544439336
5,18,0.6102383372443906
5,19,0.3420896130184658
5,20,0.5178065183646929
5,21,0.5161700268181381
5,22,0.5382806050529615
5,23,0.537887400435909
5,25,0.610175447586024
5,26,0.6465008032447136
5,27,0.4591473294054077
5,30,0.46491403731850206
5,31,0.6148513434455846
5,32,0.5098380157264887
5,33,0.36678754248016016
5,34,0.48955411226229495
5,35,0.40851114717686776
5,36,0.4451957841747509
5,37,0.3282504307774084
5,38,0.6108175137666914
5,39,0.3451178141691994
5,40,0.3115107958211553
5,42,0.665416146617198
5,43,0.62236234645932
5,44,0.4627848460098669
5,46,0.45850953174073467
5,47,0.3362016735462476
5,49,0.45608644810526117
5,50,0.5100820754600192
5,51,0.4886647962676238
5,52,0.4715443843700847
5,54,0.7235591821101628
5,58,0.6813484356427856
6,7,0.398785469777002
6,8,0.5984713600491568
6,9,0.32626427408982306
6,10,0.5856786317842334
6,11,0.5163924533809886
6,12,0.6135908577634233
6,13,0.5418245966065527
6,14,0.5078665186523142
6,15,0.521690288494682
6,16,0.3533343810428118
6,17,0.6761935844952516
6,18,0.4667143693757789
6,19,0.4575137440422315
6,20,0.44756827266517857
6,21,0.4126741327951596
6,24,0.3796506039336295
6,25,0.49354649264744105
6,26,0.4622834208043334
6,27,0.5854479760644865
6,28,0.40824349921284914
6,29,0.32560013808347754
6,31,0.4084749869177221
6,32,0.3845069153887782
6,33,0.33051489441180104
6,34,0.4517405336377721
6,35,0.5808089872261154
6,36,0.4530505894950937
6,37,0.42020095786893275
6,38,0.5044773625207356
6,39,0.5040514769073341
6,41,0.48103478737239647
6,42,0.5082640723070894
6,43,0.3988348897435674
6,44,0.49229272059342977
6,46,0.5843959916670849
6,47,0.398826093281603
6,48,0.47708214812842115
6,49,0.4110187767039814
6,50,0.40565602212695373
6,51,0.5284947305578948
6,52,0.41822772760962135
6,54,0.540046968492951
6,56,0.3286547337526437
6,57,0.4962608940885527
6,58,0.46190106091178407
6,59,0.4573369244159316
7,8,0.6385894297259973
7,9,0.8047170179857094
7,10,0.7003139852476262
7,11,0.4109907505121068
7,12,0.533554797775431
7,14,0.49030257432231994
7,16,0.5912062247894363
7,17,0.4804959266795723
7,18,0.643570727652278
7,19,0.42104402198686314
7,20,0.663729043522724
7,21,0.6823991620305526
7,22,0.5977551036491693
7,23,0.6819936680419821
7,24,0.42752544515240004
7,25,0.7528859463290217
7,26,0.5369082760558626
7,27,0.5261566184738576
7,28,0.31805032607940376
7,29,0.34769939977392444
7,30,0.3008734026581292
7,31,0.5496471202286072
7,32,0.40490314127159116
7,34,0.4296712761602103
7,35,0.4510614713330317
7,36,0.41099592241567895
7,37,0.5079761139032694
7,38,0.41447189886984365
7,39,0.5569539781073763
7,40,0.4015473012171945
7,41,0.4525960539388132
7,42,0.35356777058598315
7,43,0.586165988585284
7,44,0.5247855960083357
7,46,0.4781080525129015
7,48,0.3092966310030492
7,50,0.43371504156220253
7,51,0.4922189261769647
7,53,0.40017917823093113
7,54,0.5104710055958784
7,55,0.36234004948093396
7,57,0.49811346310227284
7,58,0.4795901286666743
8,9,0.5752521517647213
8,10,0.7325333125393912
8,11,0.5168150639691879
8,12,0.7168947825455596
8,13,0.4825669377134391
8,14,0.48770355371662355
8,15,0.5320026441307258
8,16,0.3635966233114896
8,17,0.657035264851321
8,18,0.567403405904033
8,19,0.36102296325317074
8,20,0.5226164632791696
8,21,0.5339749355883591
8,22,0.5150233166099735
8,23,0.6252487137858364
8,24,0.43712031528978695
8,25,0.6453498532783403
8,26,0.6757628733940062
8,27,0.6545266657039307
8,28,0.42183645383784424
8,30,0.5021156474195961
8,31,0.6786896211184781
8,32,0.5833783180250451
8,33,0.41189632288601047
8,34,0.5897612613496923
8,35,0.5788541639108367
8,36,0.6147525897169164
8,37,0.45443475042617004
8,38,0.5746849000965902
8,39,0.4637495443193701
8,40,0.38897305936310317
8,41,0.37430301779127173
8,42,0.5607516682017184
8,43,0.6377039580582528
8,44,0.6393536015133874
8,46,0.652114239112
8,47,0.541140823340122
8,48,0.47198085714365995
8,49,0.5166242000182942
8,50,0.5945869803375016
8,51,0.6135103701540526
8,52,0.5187458381113844
8,53,0.3614420712359306
8,54,0.7263213744949278
8,56,0.4636971157837276
8,57,0.5432734207401227
8,58,0.6444770499259527
8,59,0.40787252507126714
9,10,0.6664743117676706
9,11,0.3786139798099489
9,12,0.5162928403382584
9,14,0.5064687390655147
9,16,0.44225193175968547
9,17,0.41355651352447437
9,18,0.5364790081723144
9,19,0.41691073272708157
9,20,0.4478128895775372
9,21,0.5523038850686753
9,22,0.5275413447718672
9,23,0.6115877414991322
9,24,0.31888632753942836
