i,j,w
0,1,0.5793140632843542
0,2,0.34027862919231583
0,3,0.35452566663088364
0,4,0.5215415662452746
0,5,0.6766841506089237
0,6,0.6327328214881597
0,7,0.5034817330135701
0,8,0.5463914361234891
0,9,0.4845634378297771
0,10,0.7520297917695425
0,11,0.5013678998640968
0,12,0.6576605868065128
0,13,0.3201994975735426
0,14,0.3676435318530955
0,15,0.665061851471411
0,16,0.5443302138886192
0,17,0.568093464351742
0,18,0.4876732529144687
0,19,0.5104668974999111
0,20,0.42427774791024114
0,21,0.4633911943888644
0,22,0.37340202088013835
0,23,0.49988521344055653
0,24,0.4706754017872957
0,25,0.5440388800479258
0,26,0.32955768941480884
0,27,0.6035507443114774
0,28,0.47777873160695106
0,31,0.5616237797717778
0,32,0.4938076285191197
0,33,0.46230201136996524
0,34,0.6253178187689311
0,35,0.37117866234373137
0,36,0.5971996979742468
0,37,0.5033533880683088
0,38,0.5618389952000091
0,39,0.5269660190791539
0,40,0.3514301067993731
0,41,0.4671108438972223
0,42,0.44782921149288996
0,43,0.4172095000745616
0,44,0.538604709685058
0,46,0.5580960046329688
0,47,0.471045374166286
0,48,0.46325081676244473
0,49,0.46102820869719546
0,50,0.4502795341422955
0,51,0.6590774989799716
0,52,0.49586809258365455
0,53,0.4800177384242172
0,54,0.640961445977593
0,55,0.3012541330522676
0,56,0.4705103355122986
0,57,0.45528087145425017
0,58,0.5757774875798032
0,59,0.4373254209107886
1,2,0.35154424926221756
1,5,0.6832651934599956
1,6,0.6196174211752846
1,7,0.5706336243247444
1,8,0.6233592056637193
1,9,0.41836230582170575
1,10,0.6867629489823781
1,11,0.4695778388810144
1,12,0.6249004349743245
1,14,0.36912426447068386
1,15,0.5208232232121834
1,16,0.609341233450593
1,17,0.522290750218012
1,18,0.5733634276516367
1,19,0.5627394459140785
1,20,0.5728558223678455
1,21,0.47320882395754005
1,22,0.38306952564018293
1,23,0.4824716300755766
1,24,0.5853757780671435
1,25,0.5770120643442668
1,26,0.41472000728515435
1,27,0.556320391857449
1,28,0.511190650332192
1,29,0.34531709246122066
1,31,0.6041452791432684
1,32,0.6266368939216959
1,34,0.6338142851654762
1,35,0.5202248017101201
1,36,0.6571632429030169
1,37,0.6159283953900373
1,38,0.564601842403155
1,39,0.5902950205625307
1,40,0.42326023253681255
1,41,0.5412317748315325
1,42,0.6272333066766405
1,43,0.5328962374788655
1,44,0.6203853033483796
1,46,0.7168773383966549
1,47,0.4166510757262075
1,48,0.4314967789969007
1,49,0.49431789823617994
1,50,0.5056028625648218
1,51,0.589411830391692
1,52,0.3381301811827779
1,53,0.5607154874868003
1,54,0.7424854697571669
1,55,0.4701793272583934
1,56,0.4235010531327882
1,57,0.5430613977107599
1,58,0.7248513492989457
1,59,0.3975817916772158
2,4,0.31826947808911943
2,5,0.3643585793975201
2,6,0.5211207998298866
2,8,0.3437753490291722
2,10,0.41225927165649284
2,11,0.3827184621555216
2,12,0.3660631195642198
2,14,0.3456021505326264
2,15,0.4148698138297283
2,16,0.4284706402280092
2,17,0.429117721568929
2,18,0.5167336787972865
2,19,0.4629861107972228
2,20,0.4205344680673626
2,21,0.4992244911538113
2,23,0.4359241434500495
2,24,0.4573215421774931
2,25,0.47884923012604236
2,27,0.5412861772114413
2,28,0.5233794676803564
2,32,0.39153745505462545
2,34,0.3896749737272082
2,35,0.36846831202603336
2,36,0.43789221859944943
2,37,0.4021478920841456
2,38,0.44012855531470624
2,39,0.5118247227259779
2,40,0.34770252939157703
2,41,0.5035571299537877
2,42,0.4148081906710728
2,44,0.4646747229971627
2,45,0.31640809770538353
2,46,0.428255510475437
2,47,0.3120303830416632
2,48,0.34241754588389955
2,49,0.4124014208503982
2,50,0.5952666451860262
2,51,0.4805411329888707
2,52,0.34813470092075505
2,53,0.44768162970981856
2,54,0.5234928559593383
2,56,0.3008996818435959
2,57,0.45412990039008166
2,58,0.5121724155405825
3,5,0.3302138487835337
3,6,0.39476490646313883
3,7,0.6981934463908197
3,8,0.3738384248676323
3,9,0.7084112316772864
3,10,0.4302678478222755
3,12,0.4382824072166157
3,14,0.5254853431116628
3,16,0.500036742817582
3,17,0.38199487022682976
3,18,0.39607762933513596
3,19,0.448403869325181
3,20,0.39064035134779507
3,21,0.5477430891131747
3,22,0.5615328995002755
3,23,0.49870216341287427
3,24,0.34155940575704746
3,25,0.5407408860454953
3,27,0.4078365742390464
3,31,0.3155747423396032
3,32,0.367593616206175
3,33,0.487053988236778
3,34,0.47740234549765775
3,35,0.32052897394533447
3,36,0.38731470695894454
3,38,0.40381201105206793
3,39,0.450494757789842
3,41,0.40780307718094133
3,44,0.4581352518088473
3,46,0.3531561911619089
3,48,0.35990148438511077
3,50,0.3032687445344205
3,51,0.3126327480155514
3,57,0.31749689641399564
4,5,0.4006199588106675
4,6,0.3782908832171519
4,7,0.41312096395763764
4,9,0.3511784262008584
4,10,0.5402848570491104
4,11,0.6580404975503208
4,12,0.4172192972384987
4,14,0.4986263956728956
4,15,0.3306938908750025
4,16,0.48677500859516315
4,17,0.32777671229248906
4,18,0.314393198805648
4,20,0.35500605640579813
4,21,0.41017193781803357
4,23,0.33698122869079794
4,24,0.322718289426516
4,25,0.3048942417238911
4,27,0.6425609893708558
4,29,0.30649438268674023
4,32,0.4639184573297066
4,34,0.4685189403913923
4,36,0.4783931660697675
4,38,0.5076779437708635
4,39,0.3146129239452859
4,43,0.32705979169419147
4,44,0.4631552031725739
4,50,0.3943510256527203
4,51,0.44226573332415486
4,52,0.3497932368177279
4,54,0.42645997851100065
4,57,0.33669580788277476
4,58,0.3601085354263389
5,6,0.7426167387961304
5,7,0.4759470244751163
5,8,0.6625347626770783
5,9,0.34946948430184893
5,10,0.7210894318292207
5,11,0.6012831600278398
5,12,0.6785802033688465
5,13,0.5444730737741231
5,14,0.5559324720621653
5,15,0.6464780331330352
5,16,0.5970510635480424
5,17,0.6716583556464336
5,18,0.5739585041113613
5,19,0.6051895008144096
5,20,0.5028155340709836
5,21,0.4809143438393998
5,22,0.4728828022479891
5,23,0.48344620535101357
5,24,0.5049429975583091
5,25,0.5143698005133935
5,26,0.45315389695039787
5,27,0.5940571603708483
5,28,0.535783081506055
5,29,0.3279762376386039
5,30,0.33650342746465745
5,31,0.6214676364824022
5,32,0.6402673031326176
5,33,0.457875658526631
5,34,0.6821823390184518
5,35,0.49827215797017027
5,36,0.6999512623806928
5,37,0.6156404409573661
5,38,0.6800252407980361
5,39,0.5598820991107532
5,41,0.4624718408524507
5,42,0.6269498463986178
5,43,0.4219008785565615
5,44,0.6651559480381543
5,46,0.6452507528893333
5,47,0.3762379108664071
5,48,0.4431169421591733
5,49,0.4332938803980731
5,50,0.4815065672521963
5,51,0.7033858081819253
5,52,0.38788981990863713
5,53,0.5008999388934863
5,54,0.7615167672267431
5,55,0.3331007338247977
5,56,0.36227123667309136
5,57,0.5958768411803624
5,58,0.6918993574129322
5,59,0.39808877384957253
6,7,0.5247285355867044
6,8,0.6132665104727298
6,9,0.40186779108869475
6,10,0.6722210966692022
6,11,0.5631070305400655
6,12,0.809391290325663
6,13,0.4457938990789377
6,14,0.4786237511115653
6,15,0.6973654675806524
6,16,0.5882050020759115
6,17,0.686572215057538
6,18,0.6718673242167175
6,19,0.6154896514698999
6,20,0.6117778799259804
6,21,0.6610944747975007
6,22,0.4300209209733974
6,23,0.5391347725025262
6,24,0.6956140705768654
6,25,0.6463124489905352
6,26,0.44183919786634984
6,27,0.6661953546621148
6,28,0.6941834982659666
6,29,0.5269869681926016
6,31,0.4769915487568805
6,32,0.7167547477003329
6,33,0.42259653488181237
6,34,0.7191819483394627
6,35,0.6998843525365276
6,36,0.7634769604163009
6,37,0.663829633861715
6,38,0.7397700053978377
6,39,0.7049900538136541
6,40,0.41166485048611745
6,41,0.6791098410641945
6,42,0.6410731748724213
6,43,0.4637819637065421
6,44,0.7090883207108255
6,46,0.7456255352328205
6,47,0.37301419930125607
6,48,0.5425088016898154
6,49,0.41284476372804174
6,50,0.5436562384113084
6,51,0.6995798587866312
6,52,0.4450637992152225
6,53,0.5744829728981611
6,54,0.7163481605470551
6,55,0.4344787048146746
6,56,0.4043593490043857
6,57,0.6668170598158002
6,58,0.7029711333214644
6,59,0.5484717184519339
7,8,0.6350976584976644
7,9,0.8069011999940875
7,10,0.6893245644479706
7,11,0.3967520343859846
7,12,0.5863264059358152
7,14,0.5488037453347718
7,15,0.3803183874460956
7,16,0.6264550817523777
7,17,0.5208466656298559
7,18,0.5988261332750178
7,19,0.5136901681375821
7,20,0.6950333579441564
7,21,0.7029360124465024
7,22,0.5567473538272366
7,23,0.7067472238053462
7,24,0.5149090539175167
7,25,0.7366235423419754
7,26,0.39875873744940526
7,27,0.5587428063723505
7,28,0.43515011853471336
7,29,0.37495549940558204
7,31,0.49633755874127056
7,32,0.5079667734494907
7,34,0.5474909477891855
7,35,0.47702392337336985
7,36,0.5507484766734856
7,37,0.5394851651770936
7,38,0.5168217471477299
7,39,0.6138127608654221
7,40,0.41940301104851946
7,41,0.5043587316020386
7,42,0.34433613131535024
7,43,0.5432937542942466
7,44,0.6534752865203339
7,46,0.5780166013481547
7,47,0.3533837997859419
7,48,0.3076984766892899
7,49,0.3468847070159106
7,50,0.46186562764494504
7,51,0.5610082773997227
7,53,0.4719426941590703
7,54,0.5205591526010144
7,55,0.41030777204387137
7,56,0.3342276849075893
7,57,0.6195563046595692
7,58,0.5015157684270499
8,9,0.5326211929014789
8,10,0.6817371895783041
8,11,0.45558255230553896
8,12,0.6834715395252705
8,13,0.36303706954392556
8,14,0.37289492022656284
8,15,0.6713943372804221
8,16,0.4387246760537739
8,17,0.6613255726678952
8,18,0.4979483333720302
8,19,0.4145964926015554
8,20,0.4709636099691995
8,21,0.5014841398652474
8,22,0.4342145093582911
8,23,0.6867650687455034
8,24,0.5403494592055672
8,25,0.5821025430167309
8,26,0.5306878311570805
8,27,0.6426930978454626
8,28,0.5344338659494533
8,30,0.40539885589145896
8,31,0.6025450511943565
8,32,0.6113879347230992
8,33,0.4343959507372366
8,34,0.6533435186703991
8,35,0.6138775468444229
8,36,0.6631531526978273
8,37,0.5908314638344879
8,38,0.5798343577012858
8,39,0.5038528366740297
8,40,0.46972879132772055
8,41,0.4235688521422597
8,42,0.4927958308222912
8,43,0.5280118840853537
8,44,0.6904467098148414
8,46,0.682457262891752
8,47,0.5454901891093787
8,48,0.42815494514515473
8,49,0.49504887096027916
8,50,0.5722631323092102
8,51,0.6570117252044753
8,52,0.4926854941963418
