i,j,w
0,1,0.6328907725701669
0,2,0.48013784321263325
0,3,0.6712000722633517
0,4,0.6244137197351434
0,5,0.42787136536147313
0,6,0.3088760372518014
0,7,0.48661483027314767
0,8,0.6383214040883777
0,9,0.6347364687668131
0,10,0.6748735563298993
0,11,0.7059489932449553
0,12,0.39302644097071104
0,13,0.49184651103793336
0,14,0.533948728225915
0,16,0.5171757205485153
0,18,0.4694616151628305
0,20,0.519703941557233
0,22,0.4780563671370641
0,24,0.3328823973878887
0,26,0.4803484173295602
0,27,0.5769123984681866
0,31,0.31655865913726916
0,39,0.3503697166059052
0,42,0.5294105014341209
0,52,0.376684263406447
0,54,0.3937225739427168
0,57,0.308882168791911
0,58,0.3679768488420426
1,2,0.42556191295828893
1,3,0.7701437414490426
1,4,0.5712266211449103
1,5,0.7854565591243527
1,7,0.7582293112497124
1,8,0.7672733128090533
1,9,0.7574691161208057
1,10,0.7603751384884665
1,11,0.6558053116864263
1,12,0.5542595113715526
1,13,0.4443189857228116
1,14,0.5733693543957125
1,15,0.3010235598755407
1,16,0.4215768420029723
1,18,0.44992184015312386
1,20,0.5643568422661162
1,22,0.6941896422914229
1,24,0.30004462141032734
1,25,0.3223851291213765
1,26,0.45708855653365343
1,27,0.6023340613423838
1,31,0.39871065016639007
1,39,0.34147862369570275
1,42,0.5174331580368632
1,52,0.3405592119173397
1,54,0.504852091598865
1,58,0.5693518992868127
2,3,0.4841124339323211
2,4,0.39018961248715933
2,7,0.4250370646799527
2,8,0.3986649369529112
2,10,0.47121245981379656
2,11,0.6092566268389312
2,13,0.3757398507292639
2,14,0.3384503391426365
2,16,0.472338201381395
2,18,0.3487224213524802
2,20,0.34941812718982834
2,22,0.33013903064622807
2,24,0.31383335823113356
2,25,0.3165082544093534
2,26,0.3724108409104348
2,27,0.43136569389544405
2,42,0.3588136321321946
3,4,0.6260142754487195
3,5,0.5399127153002383
3,6,0.34341838774057803
3,7,0.7488292166422658
3,8,0.6970906267857204
3,9,0.6664010152551882
3,10,0.7210479317200759
3,11,0.640109978698521
3,12,0.4504080386060243
3,13,0.4278904622659539
3,14,0.5102447598387776
3,15,0.3236859463400937
3,16,0.5403759427716059
3,17,0.3030531692826877
3,18,0.40312100294691233
3,20,0.4378543707553328
3,22,0.5856087693331475
3,24,0.3485730703268326
3,25,0.3502774764387888
3,26,0.5332419995069041
3,27,0.6633395278324697
3,31,0.37415373754397796
3,39,0.3424248420645073
3,42,0.5563241680906509
3,52,0.3038110798954265
3,54,0.4722042605809588
3,58,0.4583735077459204
4,5,0.35704481488255796
4,6,0.5257566239844403
4,7,0.6499341946463999
4,8,0.5931617010553452
4,9,0.4683765476344773
4,10,0.6902504947257236
4,11,0.7200741968969326
4,12,0.4167915933928224
4,13,0.6228979132758543
4,14,0.4211912107318972
4,15,0.3606666389530931
4,16,0.6159926702627165
4,17,0.3058873285543754
4,18,0.571294242389338
4,19,0.3808718088976604
4,20,0.5792345289848847
4,21,0.3433174559164619
4,22,0.3894340796476067
4,24,0.5170306055008563
4,25,0.45567531685551793
4,26,0.5819800849932467
4,27,0.7548883896257389
4,30,0.3017761987582784
4,31,0.5833938120449963
4,34,0.33760831388919693
4,35,0.3700964826999946
4,37,0.4114745385042568
4,38,0.34172343975296154
4,39,0.5412716614996854
4,42,0.6330510251931519
4,46,0.30487710788863265
4,47,0.3079516881743234
4,49,0.30489520531245207
4,51,0.4340212918269287
4,52,0.5588693950295087
4,54,0.540588624541465
4,55,0.35941220234638127
4,56,0.3959892671099271
4,57,0.36373539369913893
4,58,0.5946226095273378
5,7,0.5297019522193749
5,8,0.5212245025507674
5,9,0.6634428042820248
5,10,0.5870315157404351
5,11,0.38235216507491027
5,12,0.4744226335266648
5,14,0.44308100693001196
5,18,0.3578951849528415
5,20,0.4222189920057897
5,22,0.6696116304266505
5,27,0.37626770347705124
5,31,0.30421854651922253
5,42,0.3646170349409961
5,54,0.3873901103675666
5,58,0.4108695174501744
6,7,0.3093292465533398
6,8,0.30768041943733215
6,9,0.300034987749039
6,10,0.3527872348941837
6,11,0.35367162189082185
6,13,0.3372435119237636
6,16,0.34437733029117734
6,18,0.352804860013698
6,20,0.3612939715052089
6,26,0.3334937030743609
6,27,0.48780813573388965
6,31,0.32534721552926593
6,35,0.3572696653891254
6,39,0.31783603835359997
6,42,0.4041662301441018
6,49,0.30297096723868044
6,51,0.30216076359932187
6,52,0.3259336118755373
6,54,0.3440552450730709
6,56,0.3173873101609453
6,58,0.394132438792883
7,8,0.6981400879818106
7,9,0.595526937472356
7,10,0.7538746430769331
7,11,0.6816797692246004
7,12,0.4979117233641029
7,13,0.5382941349551813
7,14,0.5138503919512127
7,15,0.4911057341018288
7,16,0.532047188814565
7,17,0.33245958140959
7,18,0.5896288651101973
7,19,0.41662700940271397
7,20,0.6811882489407721
7,21,0.4377474502182332
7,22,0.5586631508701418
7,24,0.5093806065651875
7,25,0.5251299880096102
7,26,0.546793793525137
7,27,0.746291015883485
7,31,0.5022007280305846
7,33,0.3056674278093563
7,35,0.4106467368470763
7,39,0.5109332328386669
7,42,0.6070567662074714
7,51,0.3673227956311134
7,52,0.4856609496551764
7,54,0.6048643029042824
7,55,0.4384217291983663
7,56,0.3086873064591938
7,58,0.6812257145757978
8,9,0.589870171407041
8,10,0.7864509415161779
8,11,0.6522988482921498
8,12,0.4613755974418803
8,13,0.5255165890251522
8,14,0.5099931016210213
8,15,0.3484055546949656
8,16,0.43805704042119614
8,18,0.38804913176886136
8,20,0.5082618809768836
8,22,0.4752499413865323
8,24,0.39768124587953974
8,25,0.4177687622110921
8,26,0.5352677234401428
8,27,0.5615056334844675
8,31,0.424229123185949
8,39,0.46235939534803194
8,42,0.45362900068669787
8,54,0.55670050359075
8,55,0.32137313400007755
8,58,0.5473205575913577
9,10,0.5782301170892823
9,11,0.4341993249320945
9,12,0.38112392427090913
9,14,0.3378390522599229
9,15,0.30375113701023626
9,16,0.35148765521997516
9,17,0.3021725980323208
9,18,0.41864871618683214
9,20,0.5081192879402038
9,22,0.5980347344561882
9,25,0.3098522839367898
9,26,0.5626175669818383
9,27,0.4398785004422848
9,31,0.3848164180441468
9,39,0.3561741492722106
9,42,0.42030130820975353
9,52,0.36789234918598196
9,54,0.3744366212240699
9,58,0.37733702045324463
10,11,0.7694005839379107
10,12,0.5375768861035505
10,13,0.5559161511408285
10,14,0.6001849774233649
10,15,0.36237664160588556
10,16,0.5896651961950383
10,18,0.48361532726943646
10,20,0.547852341547112
10,22,0.5170499284079179
10,24,0.4024014682314222
10,25,0.39915987525593927
10,26,0.48899758291440637
10,27,0.6835436379494523
10,30,0.3160708238025609
10,31,0.5847635840122049
10,33,0.30869620651960383
10,35,0.3939977345986288
10,37,0.40998994912791803
10,39,0.39690880155592073
10,42,0.6126108435263166
10,52,0.3755998626273739
10,54,0.6430352305657799
10,55,0.3133352213086541
10,58,0.6243493177052893
11,12,0.584820037825776
11,13,0.5781180074189658
11,14,0.5942517569474973
11,16,0.6920576564504377
11,18,0.672853176793183
11,20,0.6814543328235785
11,21,0.3383815981149446
11,22,0.4175785828166317
11,24,0.5243140476245058
11,25,0.35506941971819533
11,26,0.5740935682921506
11,27,0.7590643353109853
11,29,0.43680028361739126
11,30,0.3837661503901753
11,31,0.4974957671217537
11,33,0.3362366080120559
11,35,0.39897888025869954
11,39,0.48327650923055054
11,42,0.667590577218223
11,43,0.3337173805075243
11,52,0.4396971532900944
11,54,0.5497703015295827
11,55,0.4687357530108276
11,57,0.329130243252336
11,58,0.5876091215542659
12,14,0.3330530875670217
12,16,0.4458160505176959
12,18,0.4632712386460811
12,20,0.5316456481978253
12,22,0.39079948110045937
12,26,0.39898376299453336
12,27,0.47906744412680824
12,42,0.44204362194240254
12,52,0.3384140604643676
12,54,0.40501333295223835
12,55,0.3369064062404071
12,58,0.4268278230827679
13,14,0.3717499296754707
13,16,0.36441574183322745
13,18,0.45149542434231343
13,20,0.46927432991921986
13,24,0.5830347771592924
13,27,0.49702232371680516
13,31,0.3339469420202215
13,39,0.3788468290727782
13,42,0.4555713097399938
13,52,0.3299322158881373
13,54,0.40729433605588966
13,57,0.6303000683740444
14,15,0.3730920262714416
14,16,0.3989267549231496
14,18,0.37785448082985135
14,20,0.38286524158805396
14,22,0.43936090930108285
14,24,0.32238318135727434
14,26,0.38584634014715374
14,27,0.5072491244566001
14,30,0.44890128006212227
14,31,0.43652505264239155
14,33,0.543258117918275
14,34,0.32782608919042333
14,35,0.3596200736835068
14,37,0.35377117855244394
14,38,0.32895533271066413
14,39,0.3402985254202768
14,42,0.4726600634892013
14,54,0.35813343145929566
14,58,0.41617981646350294
15,16,0.3278999944781052
15,18,0.5198891914008824
15,19,0.5205271709318127
15,20,0.5114710739931169
15,21,0.4719393909209945
15,22,0.40616731734731426
15,24,0.3332370086723649
15,25,0.4240202348851384
15,26,0.42450144559043423
15,27,0.4913920441705293
15,28,0.43782363590822054
15,32,0.3410239019361065
15,33,0.3337555717639646
15,34,0.4711700391217721
15,35,0.3003061536062952
15,36,0.36888940444726087
15,38,0.458204456190667
15,39,0.4544505118561559
15,41,0.41895410717205434
15,44,0.39523368268903286
15,45,0.48964549059964774
15,46,0.488641967737971
15,47,0.39132747519613176
15,48,0.477149978126494
15,49,0.30867382135323423
15,51,0.3774572041445015
15,52,0.4345945395838718
15,53,0.46411586541460986
15,54,0.3627912458455713
15,55,0.31840448958327233
15,56,0.4718712506196578
15,58,0.43321256537362274
15,59,0.37496861824778893
16,18,0.44491155086655315
16,20,0.4769736108155634
16,21,0.30364629595366344
16,22,0.3802439836298571
