i,j,w
0,1,0.4762449126243762
0,3,0.4994737392587337
0,4,0.6338307005303864
0,6,0.5492087371912413
0,7,0.3721002455092712
0,8,0.46106994801271806
0,9,0.6375491109138134
0,10,0.6409606815795755
0,12,0.39979057013394265
0,13,0.4904050703035564
0,15,0.44410760302220126
0,16,0.4292540653211812
0,17,0.5969853780764393
0,18,0.5273727361407463
0,19,0.5193186295990675
0,23,0.3866446467197789
0,24,0.48901466622437056
0,25,0.563142888614074
0,27,0.7260109317822985
0,28,0.5164563230738938
0,30,0.4469096024646681
0,31,0.6353335648757844
0,33,0.658969288520327
0,34,0.47824470963040433
0,35,0.5888011312192369
0,36,0.3927382937093954
0,37,0.4246354751573788
0,38,0.41901348483419865
0,39,0.43586031107801015
0,40,0.5391028015992844
0,41,0.3993402935435529
0,42,0.45785384858999334
0,43,0.4224427346253734
0,44,0.44750151552197015
0,45,0.4339243840348596
0,46,0.5806281866413132
0,47,0.39056285765227877
0,50,0.560529759408587
0,51,0.6739129815333752
0,52,0.46691295246186887
0,53,0.6419318304632275
0,54,0.58445135584379
0,55,0.42170806149247664
0,57,0.5471460313779924
0,58,0.6045158731900632
0,59,0.4059770005862071
1,3,0.5290831302233675
1,8,0.5735700490425806
1,9,0.5209127589808128
1,10,0.5805520330059436
1,13,0.44042564276781826
1,17,0.48737591075550907
1,18,0.4102257011224674
1,19,0.4233735284804252
1,25,0.536846327845223
1,27,0.5103705864437383
1,28,0.4700344021851861
1,31,0.5105732402190147
1,32,0.46110802263955664
1,33,0.5806933583078984
1,34,0.5741812122554082
1,35,0.5372779556759769
1,36,0.5682918178214502
1,37,0.3717663235562956
1,38,0.5162969146705197
1,39,0.46245763558982034
1,40,0.48813976524216013
1,41,0.4180296400389049
1,42,0.4032765055822972
1,43,0.40009904764462617
1,44,0.5350414393811294
1,45,0.4278432992394071
1,46,0.5066633836576097
1,47,0.404696004441478
1,48,0.4213345269365153
1,50,0.5213421258993914
1,51,0.5077064167014737
1,52,0.48557177599877444
1,53,0.4913833706376787
1,54,0.5263415295306093
1,57,0.5051036055664098
1,58,0.6084467481293115
2,14,0.40087149697865954
3,4,0.3657304377310389
3,6,0.40999813774716626
3,7,0.5321442844081463
3,8,0.4436407070774714
3,9,0.6334301722507232
3,10,0.5550543565978091
3,13,0.6118956305058336
